# META: {"workflow_id": 8, "user_id": 33, "num_abstract": 50, "connector_pattern": "1101101010110011101010001110110101010010000011011", "abstract_services": {"a_0": 111, "a_1": 87, "a_2": 103, "a_3": 113, "a_4": 99, "a_5": 90, "a_6": 108, "a_7": 123, "a_8": 114, "a_9": 111, "a_10": 106, "a_11": 95, "a_12": 105, "a_13": 108, "a_14": 106, "a_15": 108, "a_16": 103, "a_17": 107, "a_18": 113, "a_19": 96, "a_20": 121, "a_21": 95, "a_22": 103, "a_23": 113, "a_24": 117, "a_25": 102, "a_26": 110, "a_27": 107, "a_28": 117, "a_29": 93, "a_30": 100, "a_31": 89, "a_32": 113, "a_33": 108, "a_34": 109, "a_35": 117, "a_36": 107, "a_37": 107, "a_38": 110, "a_39": 95, "a_40": 99, "a_41": 95, "a_42": 102, "a_43": 116, "a_44": 110, "a_45": 107, "a_46": 93, "a_47": 93, "a_48": 93, "a_49": 118}, "total_latency": 15.929, "total_throughput": 0.312}
abstract_service,concrete_service,latency,throughput
a_8,847,1.083,52.631
a_8,708,0.257,15.564
a_8,4284,0.18,22.222
a_8,2840,0.18,27.777
a_8,1896,0.362,13.812
a_8,5037,0.157,19.108
a_8,4012,0.089,33.707
a_8,1518,0.135,22.222
a_8,380,0.327,21.406
a_8,1970,0.38,5.263
a_8,2029,0.248,16.129
a_8,5292,0.09,111.111
a_8,2829,0.164,30.487
a_8,971,0.395,5.063
a_8,4986,0.061,32.786
a_8,3060,1.382,459.479
a_8,5548,0.618,27.508
a_8,2525,0.25,8.0
a_8,2974,0.227,13.215
a_8,4362,0.067,59.701
a_8,924,0.363,101.928
a_8,4889,2.826,2.123
a_8,632,0.248,8.064
a_8,815,0.582,3.436
a_8,5043,0.281,24.911
a_8,3545,0.023,130.434
a_8,5221,0.455,39.56
a_8,2097,6.705,383.445
a_8,3794,0.106,75.471
a_8,536,0.134,22.388
a_8,1420,0.511,5.87
a_8,4602,0.194,10.309
a_8,3541,0.045,66.666
a_8,3351,0.128,46.875
a_8,3664,0.202,14.851
a_8,3910,0.103,126.213
a_8,299,12.172,0.657
a_8,2928,0.128,23.437
a_8,338,0.594,11.784
a_8,2523,0.25,12.0
a_8,272,0.133,52.631
a_8,3003,0.158,25.316
a_8,5549,0.492,4.065
a_8,5212,0.334,11.976
a_8,1993,0.176,17.045
a_8,5735,0.146,27.397
a_8,5470,0.129,69.767
a_8,2833,0.164,24.39
a_8,1913,0.791,5.056
a_8,5455,0.128,23.437
a_8,3376,0.067,611.94
a_8,4398,0.071,56.338
a_8,751,0.55,3.636
a_8,5631,0.167,23.952
a_8,5379,0.135,22.222
a_8,841,0.989,4.044
a_8,4774,0.224,13.392
a_8,4733,0.174,11.494
a_8,3491,0.224,26.785
a_8,3188,0.215,13.953
a_8,280,0.132,53.03
a_8,4013,0.125,16.0
a_8,4017,1.06,125.471
a_8,1574,2.042,1.958
a_8,3535,0.044,68.181
a_8,3336,0.136,44.117
a_8,1626,0.345,14.492
a_8,2576,0.308,9.74
a_8,5246,0.582,3.436
a_8,1272,0.189,21.164
a_8,5182,0.399,2.506
a_8,2012,0.386,10.362
a_8,4007,0.039,51.282
a_9,2260,0.421,4.75
a_9,4808,0.088,34.09
a_9,3123,0.27,7.407
a_9,2842,0.165,30.303
a_9,3487,0.228,13.157
a_9,2980,0.172,11.627
a_9,1794,0.203,29.556
a_9,619,0.362,8.287
a_9,2108,0.315,9.523
a_9,1521,0.582,3.436
a_9,4160,0.158,227.848
a_9,145,0.263,11.406
a_9,809,3.578,1.676
a_9,4172,0.072,69.444
a_9,3735,0.095,31.578
a_9,519,0.294,13.605
a_9,3526,0.063,47.619
a_9,2713,0.17,29.411
a_9,4795,0.2,185.0
a_9,2236,0.198,15.151
a_9,614,0.375,16.0
a_9,1410,0.761,2.628
a_9,4691,0.414,7.246
a_9,5757,0.121,24.793
a_9,3453,0.164,18.292
a_9,3680,0.04,75.0
a_9,5284,0.179,22.346
a_9,1128,0.179,22.346
a_9,4221,0.125,32.0
a_9,3232,0.292,10.273
a_9,2915,0.101,29.702
a_9,4075,0.118,33.898
a_9,3,0.22,9.09
a_9,2428,1.494,14.725
a_9,1256,0.885,4.519
a_9,1769,0.478,6.276
a_9,1801,0.323,9.287
a_9,11,0.553,3.616
a_9,3711,0.108,620.37
a_9,4124,0.04,50.0
a_9,762,0.818,46.454
a_9,1415,0.326,6.134
a_9,3863,0.146,13.698
a_9,5585,0.363,22.038
a_9,5056,0.128,15.625
a_9,2235,0.384,7.812
a_9,4914,0.121,24.793
a_9,4690,0.262,11.45
a_9,900,0.175,17.142
a_9,2990,6.779,689.334
a_9,910,0.299,16.722
a_9,5625,0.186,21.505
a_9,3807,0.031,64.516
a_9,2047,0.412,9.708
a_9,5745,0.044,68.181
a_9,1609,0.37,5.405
a_9,1691,0.158,31.645
a_9,4692,0.103,29.126
a_9,3563,0.06,66.666
a_9,2166,0.156,19.23
a_9,733,0.831,4.813
a_9,2317,0.268,14.925
a_9,2063,0.422,7.109
a_9,3396,0.529,15.122
a_9,3194,0.187,21.39
a_9,1506,4.321,6.017
a_9,3789,0.171,23.391
a_9,5069,0.36,655.555
a_9,5778,0.271,14.76
a_9,5325,0.064,62.5
a_9,5780,0.133,30.075
a_9,2136,0.334,8.982
a_9,5739,0.103,378.64
a_9,3083,0.349,8.595
a_9,1685,0.175,28.571
a_9,4309,0.154,272.727
a_9,3954,0.115,34.782
a_9,1599,0.364,8.241
a_9,3568,0.067,44.776
a_9,3368,0.06,533.333
a_9,5469,0.137,65.693
a_9,2414,0.374,26.737
a_9,535,0.039,76.923
a_9,446,0.497,18.108
a_9,2239,0.473,23.255
a_9,4793,0.09,22.222
a_9,2396,0.371,8.086
a_9,5492,0.087,34.482
a_9,508,0.042,47.619
a_9,3118,0.258,11.627
a_9,5204,0.329,9.118
a_9,1448,0.415,36.144
a_9,5215,0.727,178.817
a_9,4682,0.124,16.129
a_9,2619,0.704,4.261
a_9,4308,0.119,42.016
a_9,5630,0.177,22.598
a_9,3353,0.068,29.411
a_9,4246,0.126,31.746
a_9,269,0.206,33.98
a_9,1998,0.319,9.404
a_9,1413,0.329,6.079
a_9,4522,0.107,28.037
a_9,369,0.276,25.362
a_9,721,0.245,16.326
a_9,4104,0.04,75.0
a_9,65,0.422,7.109
a_9,5508,0.231,8.658
a_9,4302,0.139,287.769
a_9,4933,0.068,29.411
a_9,1651,0.143,34.965
a_10,4230,0.131,30.534
a_10,2054,0.83,3.614
a_10,3653,0.049,61.224
a_10,1225,0.23,34.782
a_10,1288,0.144,381.944
a_10,2737,0.17,29.411
a_10,2858,0.169,23.668
a_10,4706,0.461,6.507
a_10,2206,0.333,12.012
a_10,4571,0.123,32.52
a_10,1579,0.256,7.812
a_10,5184,0.296,10.135
a_10,2103,0.397,15.113
a_10,1803,0.323,12.383
a_10,2234,0.391,7.672
a_10,3402,0.244,32.786
a_10,5657,0.063,47.619
a_10,5329,0.129,23.255
a_10,1299,0.183,387.978
a_10,2143,0.355,8.45
a_10,2873,0.165,30.303
a_10,4055,0.183,16.393
a_10,5222,0.275,7.272
a_10,4034,0.175,17.142
a_10,1171,0.224,13.392
a_10,4528,0.071,197.183
a_10,1148,0.303,13.201
a_10,3707,3.559,0.842
a_10,4656,0.111,522.522
a_10,4695,0.09,111.111
a_10,4879,0.087,22.988
a_10,1659,0.174,28.735
a_10,4952,0.054,55.555
a_10,38,0.74,60.81
a_10,4641,0.212,9.433
a_10,1152,0.403,22.332
a_10,32,0.297,10.101
a_10,3907,0.051,78.431
a_10,455,10.393,0.769
a_10,1798,0.132,22.727
a_10,5730,0.12,33.333
a_10,3832,0.161,12.422
a_10,5360,0.147,13.605
a_10,821,0.673,2.971
a_10,2066,0.127,23.622
a_10,658,0.247,8.097
a_10,620,0.456,4.385
a_10,5723,0.097,793.814
a_10,3111,0.244,12.295
a_10,1764,0.398,7.537
a_10,4498,0.207,14.492
a_10,5697,0.199,507.537
a_10,3697,0.039,76.923
a_10,2664,0.743,14.804
a_10,2861,0.166,30.12
a_10,4400,3.174,1.89
a_10,1828,0.283,10.6
a_10,4830,0.471,535.031
a_10,2658,0.398,10.05
a_10,4537,0.621,9.661
a_10,2133,0.334,5.988
a_10,5172,0.339,11.799
a_10,5201,0.314,12.738
a_10,2390,0.229,34.934
a_10,1585,0.235,8.51
a_10,5363,0.174,17.241
a_10,1937,0.292,10.273
a_10,171,1.698,4.711
a_10,5228,0.563,5.328
a_10,4113,0.332,12.048
a_10,2391,0.218,36.697
a_10,1095,0.299,66.889
a_10,5740,0.04,100.0
a_10,5230,0.298,13.422
a_10,4419,0.07,42.857
a_10,3985,0.043,116.279
a_10,5705,0.097,30.927
a_10,3184,0.194,25.773
a_10,3928,0.046,130.434
a_10,2806,0.164,24.39
a_10,1458,0.868,11.52
a_10,4723,5.453,0.366
a_10,4116,0.064,31.25
a_10,3058,0.323,27.863
a_10,435,12.443,0.642
a_10,2190,0.419,7.159
a_10,1096,0.131,22.9
a_10,2704,0.165,24.242
a_10,1142,0.165,12.121
a_10,3573,0.071,42.253
a_10,2831,0.165,30.303
a_10,567,0.067,29.85
a_10,4333,0.065,46.153
a_10,5146,0.741,5.398
a_10,2538,0.58,5.172
a_10,1479,0.341,14.662
a_10,4844,0.065,46.153
a_10,1463,0.769,3.901
a_10,1649,0.157,31.847
a_10,2495,0.406,12.315
a_10,2826,0.177,22.598
a_10,1811,15.368,0.26
a_10,1637,0.181,27.624
a_10,3819,0.116,8.62
a_10,1763,0.522,9.578
a_10,805,0.673,5.943
a_11,1566,0.534,71.161
a_11,5436,0.142,35.211
a_11,2255,0.498,96.385
a_11,3416,0.141,28.368
a_11,5727,0.146,13.698
a_11,1154,0.273,10.989
a_11,2856,0.165,30.303
a_11,3585,0.057,52.631
a_11,2475,0.14,71.428
a_11,3452,0.169,29.585
a_11,2364,1.092,4.578
a_11,251,0.132,53.03
a_11,1395,0.838,16.706
a_11,5717,0.09,33.333
a_11,4261,0.215,9.302
a_11,5498,0.066,30.303
a_11,3773,3.156,0.95
a_11,3796,0.118,67.796
a_11,113,0.314,15.923
a_11,1144,0.237,8.438
a_11,4380,0.217,18.433
a_11,377,0.21,33.333
a_11,5458,0.395,12.658
a_11,4796,0.041,73.17
a_11,1767,0.291,6.872
a_11,5573,0.332,6.024
a_11,2388,0.232,34.482
a_11,3690,0.094,31.914
a_11,2515,0.847,80.283
a_11,5016,0.16,12.5
a_11,3052,0.283,10.6
a_11,5770,0.128,31.25
a_11,4487,0.304,128.289
a_11,743,0.681,4.405
a_11,4122,0.028,142.857
a_11,2819,0.168,29.761
a_11,3878,0.295,13.559
a_11,2853,0.172,29.069
a_11,2321,0.672,4.464
a_11,1308,0.516,3.875
a_11,2359,0.863,6.952
a_11,1879,0.219,13.698
a_11,4383,0.12,25.0
a_11,4699,0.015,133.333
a_11,4526,0.064,31.25
a_11,4928,0.138,7.246
a_11,4925,0.158,25.316
a_11,2626,0.587,6.814
a_11,5678,0.173,583.815
a_11,752,0.542,3.69
a_11,3109,0.243,12.345
a_11,2648,0.372,5.376
a_11,4313,0.212,198.113
a_11,5217,2.305,1.301
a_11,5283,0.188,191.489
a_11,4182,0.079,25.316
a_11,5371,0.118,16.949
a_11,85,0.26,7.692
a_11,711,0.986,4.056
a_11,3224,0.269,14.869
a_11,3129,0.3,20.0
a_11,3729,0.048,62.5
a_11,4777,0.113,26.548
a_11,2602,0.405,4.938
a_11,4238,0.072,41.666
a_11,2306,0.207,14.492
a_11,3769,0.057,52.631
a_11,5244,0.356,8.426
a_11,4480,0.264,15.151
a_11,66,14.441,0.207
a_11,1029,0.254,11.811
a_11,2253,0.149,26.845
a_11,5195,0.285,10.526
a_11,5554,1.187,10.109
a_11,3871,0.051,78.431
a_11,5100,0.358,5.586
a_11,3630,0.03,100.0
a_11,2884,0.332,611.445
a_11,1533,1.421,475.017
a_11,2301,0.663,9.049
a_11,2230,0.233,8.583
a_11,2500,0.158,101.265
a_11,1097,0.136,22.058
a_11,1440,0.88,85.227
a_11,561,0.477,6.289
a_11,4538,1.797,69.003
a_11,1702,0.169,355.029
a_11,1960,0.124,24.193
a_11,2224,0.253,31.62
a_11,5321,0.052,57.692
a_11,2274,0.356,5.617
a_11,4870,0.133,30.075
a_11,3658,0.042,71.428
a_11,1743,0.211,706.161
a_11,3424,0.203,19.704
a_12,5524,0.762,2.624
a_12,305,0.131,53.435
a_12,5584,0.286,6.993
a_12,5000,0.245,12.244
a_12,4633,0.167,17.964
a_12,3400,0.495,16.161
a_12,5453,0.129,23.255
a_12,698,0.487,16.427
a_12,5480,0.135,66.666
a_12,5110,0.103,58.252
a_12,3802,0.106,75.471
a_12,3243,0.898,20.044
a_12,3888,0.165,24.242
a_12,3345,0.12,25.0
a_12,1384,0.137,21.897
a_12,1656,0.143,34.965
a_12,4985,0.185,16.216
a_12,4621,0.115,17.391
a_12,4443,0.064,62.5
a_12,3187,0.187,21.39
a_12,4664,0.056,71.428
a_12,1978,0.243,12.345
a_12,4991,0.099,30.303
a_12,4402,0.167,23.952
a_12,3838,0.14,14.285
a_12,3616,0.06,50.0
a_12,55,0.229,17.467
a_12,2652,0.176,11.363
a_12,5751,0.178,202.247
a_12,4932,0.161,24.844
a_12,4477,0.508,5.905
a_12,2207,0.375,10.666
a_12,5486,0.995,8.04
a_12,5489,0.376,5.319
a_12,78,0.544,5.514
a_12,2631,0.459,359.477
a_12,5776,0.04,75.0
a_12,5317,0.177,22.598
a_12,5450,0.119,25.21
a_12,1515,0.715,88.111
a_12,1489,0.69,255.072
a_12,2151,0.334,5.988
a_12,2461,0.147,20.408
a_12,3113,0.217,13.824
a_12,4130,0.09,33.333
a_12,854,0.857,8.168
a_12,1571,0.142,42.253
a_12,3967,0.12,66.666
a_12,4822,0.132,15.151
a_12,3978,0.064,93.75
a_12,4815,0.063,63.492
a_12,3168,0.216,18.518
a_12,919,0.768,104.166
a_12,4962,1.944,593.621
a_12,3148,0.274,14.598
a_12,986,0.136,22.058
a_12,3724,0.164,18.292
a_12,3580,0.066,45.454
a_12,835,1.825,1.643
a_12,5784,0.112,35.714
a_12,1387,0.302,16.556
a_12,4872,0.305,22.95
a_12,1629,0.506,3.952
a_12,3248,0.106,84.905
a_12,278,0.87,8.045
a_12,921,0.76,105.263
a_12,3092,0.844,130.331
a_12,1162,0.406,9.852
a_12,3372,0.062,693.548
a_12,1807,0.351,8.547
a_12,4539,0.092,54.347
a_12,3230,0.178,16.853
a_12,3323,0.123,48.78
a_12,4395,10.099,0.396
a_12,2904,0.19,731.578
a_12,1774,0.397,10.075
a_12,5125,1.05,3.809
a_12,1092,0.4,50.0
a_12,1598,0.338,8.875
a_12,4318,0.209,191.387
a_12,1430,0.351,8.547
a_12,3948,0.343,256.559
a_12,9,0.666,4.504
a_12,983,0.381,10.498
a_12,5795,0.116,34.482
a_12,1791,0.272,11.029
a_12,1217,0.36,30.555
a_12,4000,0.105,28.571
a_12,4303,0.127,338.582
a_12,317,12.815,0.624
a_12,4128,0.055,54.545
a_12,1752,0.451,13.303
a_12,1872,1.064,7.518
a_12,844,0.571,7.005
a_12,1477,0.249,8.032
a_12,3752,0.133,22.556
a_12,4927,0.133,15.037
a_12,1747,0.39,7.692
a_12,2835,0.165,30.303
a_12,2087,0.33,6.06
a_12,3896,0.105,200.0
a_12,5752,0.069,72.463
a_12,524,0.318,9.433
a_12,3961,0.079,12.658
a_12,25,0.234,12.82
a_13,2857,0.165,30.303
a_13,1237,0.231,38.961
a_13,2838,0.167,29.94
a_13,5353,0.153,19.607
a_13,4660,0.09,22.222
a_13,309,0.13,53.846
a_13,143,0.136,22.058
a_13,260,0.193,36.269
a_13,307,0.193,36.269
a_13,43,0.825,2.424
a_13,2578,0.553,3.616
a_13,413,13.032,0.613
a_13,3921,0.032,125.0
a_13,5530,0.178,39.325
a_13,1866,0.461,4.338
a_13,3579,0.066,45.454
a_13,4105,0.114,8.771
a_13,692,0.316,6.329
a_13,4858,1.324,3.776
a_13,18,0.462,6.493
a_13,2943,0.116,68.965
a_13,3035,0.122,16.393
a_13,2579,1.542,166.018
a_13,4686,0.116,17.241
a_13,2837,0.168,29.761
a_13,3031,0.22,27.272
a_13,3397,0.487,16.427
a_13,2199,0.15,140.0
a_13,2583,0.315,6.349
a_13,4175,0.24,12.5
a_13,5472,0.131,53.435
a_13,4749,0.082,36.585
a_13,1684,0.146,34.246
a_13,5423,0.141,85.106
a_13,2107,0.338,8.875
a_13,2243,0.514,5.836
a_13,2871,0.165,30.303
a_13,245,0.132,53.03
a_13,2563,1.658,272.014
a_13,1471,3.068,1.303
a_13,3817,0.181,16.574
a_13,2313,0.303,6.6
a_13,5229,0.165,18.181
a_13,4399,4.493,1.335
a_13,2580,0.822,2.433
a_13,4971,0.134,22.388
a_13,4648,0.314,9.554
a_13,606,0.197,15.228
a_13,981,0.366,8.196
a_13,4454,0.147,27.21
a_13,4673,0.117,34.188
a_13,528,0.623,12.841
a_13,4989,0.049,81.632
a_13,4222,0.07,28.571
a_13,4924,0.1,20.0
a_13,489,0.096,93.75
a_13,2296,0.316,15.822
a_13,3605,0.035,85.714
a_13,5352,0.216,9.259
a_13,2422,0.948,65.4
a_13,1759,0.343,14.577
a_13,4447,0.069,57.971
a_13,220,0.195,35.897
a_13,3875,0.053,113.207
a_13,393,0.166,42.168
a_13,2892,0.214,350.467
a_13,5238,0.294,10.204
a_13,154,0.257,15.564
a_13,516,0.303,9.9
a_13,4163,0.474,6.329
a_13,3572,0.071,42.253
a_13,4857,0.665,4.511
a_13,5806,0.12,175.0
a_13,4953,0.116,25.862
a_13,207,0.552,9.057
a_13,5544,0.169,41.42
a_13,725,0.274,7.299
a_13,4734,0.068,44.117
a_13,544,0.228,13.157
a_13,1620,0.472,6.355
a_13,5012,0.263,11.406
a_13,4936,0.162,30.864
a_13,392,0.147,47.619
a_13,2395,0.125,24.0
a_13,1507,0.423,446.808
a_13,4670,2.127,0.94
a_13,4274,0.214,18.691
a_13,1293,0.127,440.944
a_13,791,0.582,3.436
a_13,5490,0.219,9.132
a_13,5442,0.478,8.368
a_13,2744,0.165,30.303
a_13,1419,0.146,47.945
a_13,5799,0.125,32.0
a_13,1499,1.054,2.846
a_13,1818,0.372,16.129
a_13,2189,0.356,36.516
a_13,4885,0.235,8.51
a_13,1342,0.237,16.877
a_13,4931,0.3,26.666
a_13,4972,0.119,100.84
a_13,3859,0.065,30.769
a_13,5068,0.227,105.726
a_13,668,0.504,7.936
a_13,2692,0.173,28.901
a_13,4474,0.116,34.482
a_13,5322,0.241,12.448
a_13,904,0.338,8.875
a_14,384,11.455,0.698
a_14,3608,0.146,20.547
a_14,1825,0.314,9.554
a_14,2666,0.703,100.995
a_14,4282,0.069,57.971
a_14,92,3.38,1.183
a_14,5552,0.135,59.259
a_14,23,0.233,12.875
a_14,4758,0.161,12.422
a_14,372,0.198,35.353
a_14,4797,0.216,23.148
a_14,1969,0.706,143.059
a_14,4568,0.047,42.553
a_14,3668,0.055,54.545
a_14,5612,0.244,8.196
a_14,3445,0.162,24.691
a_14,4062,0.227,13.215
a_14,3164,0.276,18.115
a_14,232,0.13,53.846
a_14,3783,0.125,24.0
a_14,205,0.629,7.949
a_14,2092,0.597,5.025
a_14,2599,0.78,3.846
a_14,417,12.995,0.615
a_14,1289,0.135,866.666
a_14,2007,0.36,11.111
a_14,118,0.306,9.803
a_14,822,0.968,2.066
a_14,3104,0.296,10.135
a_14,2749,0.165,30.303
a_14,2181,0.213,18.779
a_14,2263,0.252,7.936
a_14,4489,0.409,7.334
a_14,3516,0.075,40.0
a_14,5200,0.87,4.597
a_14,4951,0.134,14.925
a_14,2402,0.353,8.498
a_14,5119,0.635,9.448
a_14,1375,1.019,8.832
a_14,2504,0.286,6.993
a_14,2445,0.425,11.764
a_14,3221,1.254,3.189
a_14,505,0.735,10.884
a_14,3914,0.103,29.126
a_14,335,0.182,38.461
a_14,5263,0.174,68.965
a_14,1717,0.162,351.851
a_14,2058,0.422,7.109
a_14,3786,0.041,73.17
a_14,2526,0.529,11.342
a_14,2517,0.288,6.944
a_14,4476,0.513,5.847
a_14,3391,0.483,16.563
a_14,4605,0.132,15.151
a_14,5435,0.073,27.397
a_14,132,0.31,12.903
a_14,3618,0.057,52.631
a_14,5519,0.322,118.012
a_14,5036,0.173,17.341
a_14,5289,0.031,64.516
a_14,2211,0.957,9.404
a_14,2454,0.187,16.042
a_14,600,0.354,22.598
a_14,445,12.42,0.644
a_14,5645,0.042,47.619
a_14,1744,0.163,496.932
a_14,295,0.14,49.999
a_14,1686,0.147,34.013
a_14,772,0.723,2.766
a_14,1563,0.556,3.597
a_14,1531,0.612,9.803
a_14,4082,0.069,43.478
a_14,4459,0.117,25.641
a_14,3084,0.48,8.333
a_14,1232,0.237,37.974
a_14,1224,0.229,39.301
a_14,5107,0.133,52.631
a_14,3976,0.077,25.974
a_14,2036,0.238,12.605
a_14,3013,0.408,9.803
a_14,2441,0.483,4.14
a_14,4786,0.136,14.705
a_14,5188,0.347,8.645
a_14,189,0.572,8.741
a_14,4527,0.024,125.0
a_14,4481,0.156,19.23
a_14,130,0.167,17.964
a_14,5049,0.14,14.285
a_14,4966,0.133,30.075
a_14,533,0.137,21.897
a_14,1305,0.165,12.121
a_14,4361,0.067,44.776
a_14,739,0.687,5.822
a_14,1577,0.408,98.039
a_14,1950,0.163,18.404
a_14,2924,0.165,18.181
a_14,4780,0.186,16.129
a_14,1382,0.464,4.31
a_14,1173,0.339,8.849
a_14,59,0.229,8.733
a_14,5701,0.109,27.522
a_14,4663,0.21,14.285
a_14,1361,0.566,28.268
a_14,443,12.549,0.637
a_14,5142,0.784,89.285
a_14,5023,0.202,19.801
a_15,3147,0.247,12.145
a_15,3432,0.141,21.276
a_15,3615,0.115,26.086
a_15,1391,0.155,12.903
a_15,2051,0.091,21.978
a_15,5084,0.093,21.505
a_15,214,0.258,11.627
a_15,3020,0.127,31.496
a_15,3643,0.122,24.59
a_15,5318,0.199,20.1
a_15,1363,0.456,6.578
a_15,1030,0.193,15.544
a_15,1933,0.304,13.157
a_15,5821,0.155,25.806
a_15,1114,0.485,6.185
a_15,509,0.27,11.111
a_15,368,0.175,40.0
a_15,365,0.227,30.837
a_15,3053,0.605,6.611
a_15,902,0.61,14.754
a_15,4636,0.268,7.462
a_15,5603,0.165,30.303
a_15,4418,0.157,25.477
a_15,3415,0.139,28.776
a_15,5444,0.234,12.82
a_15,4754,0.135,303.703
a_15,5148,0.061,49.18
a_15,1843,1.061,5.655
a_15,3905,0.087,34.482
a_15,2703,0.165,30.303
a_15,587,0.203,24.63
a_15,0,1.995,1.002
a_15,700,0.617,3.241
a_15,300,0.506,17.786
a_15,5359,0.471,4.246
a_15,5303,0.086,34.883
a_15,93,2.853,1.402
a_15,1139,0.389,23.136
a_15,4059,0.101,39.603
a_15,807,0.994,2.012
a_15,4826,0.513,307.992
a_15,424,12.416,0.644
a_15,1405,0.503,3.976
a_15,105,0.354,5.649
a_15,4112,0.27,18.518
a_15,727,0.732,4.098
a_15,5661,0.065,46.153
a_15,3025,0.368,8.152
a_15,4052,0.07,28.571
a_15,3612,0.072,166.666
a_15,2464,0.162,18.518
a_15,213,0.572,5.244
a_15,1203,1.0,1.0
a_15,2899,0.195,164.102
a_15,513,0.299,13.377
a_15,5582,0.634,9.463
a_15,233,12.179,0.656
a_15,2551,0.43,6.976
a_15,2591,0.819,4.884
a_15,2286,0.365,8.219
a_15,2455,0.16,18.75
a_15,3140,0.469,8.528
a_15,2636,0.227,317.18
a_15,2164,0.53,7.547
a_15,1023,0.347,11.527
a_15,149,0.227,17.621
a_15,913,0.86,3.488
a_15,1446,0.647,9.273
a_15,3695,0.05,60.0
a_15,64,0.45,6.666
a_15,3404,0.177,22.598
a_15,4778,0.144,20.833
a_15,1259,0.707,4.243
a_15,810,0.599,6.677
a_15,1603,0.194,15.463
a_15,1845,0.251,11.952
a_15,1269,0.117,25.641
a_15,5627,0.149,20.134
a_15,2682,0.762,49.868
a_15,5243,5.212,170.376
a_15,5270,0.238,12.605
a_15,4576,0.191,445.026
a_15,1628,0.587,6.814
a_15,3135,0.289,10.38
a_15,3189,0.187,16.042
a_15,1559,0.803,4.981
a_15,5194,0.352,5.681
a_15,4665,0.386,12.953
a_15,5158,4.564,3.724
a_15,2509,0.141,14.184
a_15,3963,0.07,28.571
a_15,1666,0.475,10.526
a_15,5527,1.095,11.872
a_15,4810,0.144,20.833
a_15,5663,0.074,40.54
a_15,4516,0.092,65.217
a_15,1705,0.163,717.791
a_15,2786,0.174,28.735
a_15,3678,0.071,42.253
a_15,4349,0.064,265.625
a_15,4814,0.182,16.483
a_15,1086,0.167,17.964
a_15,5032,0.199,20.1
a_15,4442,0.126,31.746
a_15,797,0.549,10.928
a_15,181,0.436,25.229
a_15,818,3.874,0.774
a_15,3662,0.038,78.947
a_16,3803,0.117,68.376
a_16,4492,0.122,49.18
a_16,2958,0.429,6.993
a_16,4145,0.092,271.739
a_16,4083,0.075,40.0
a_16,2088,0.145,13.793
a_16,3571,9.311,5.584
a_16,1683,0.157,31.847
a_16,3063,0.212,28.301
a_16,905,0.175,17.142
a_16,2922,0.325,9.23
a_16,1377,0.58,27.586
a_16,3460,0.127,23.622
a_16,3064,0.313,15.974
a_16,1955,0.12,25.0
a_16,5198,0.349,11.461
a_16,3065,0.356,56.179
a_16,358,0.261,26.819
a_16,4586,0.074,40.54
a_16,1839,0.322,9.316
a_16,4742,0.148,13.513
a_16,3331,2.539,798.345
a_16,1530,0.147,13.605
a_16,1336,0.51,3.921
a_16,4570,0.013,153.846
a_16,2134,0.527,5.692
a_16,4440,0.065,61.538
a_16,1400,0.524,5.725
a_16,3410,0.182,16.483
a_16,2996,0.337,11.869
a_16,5499,0.065,30.769
a_16,5060,0.083,24.096
a_16,2787,0.331,15.105
a_16,1994,0.269,11.152
a_16,3816,0.307,16.286
a_16,2901,0.182,395.604
a_16,4186,0.162,18.518
a_16,5675,0.235,12.765
a_16,4731,0.672,8.928
a_16,1657,0.145,34.482
a_16,1724,0.155,754.838
a_16,3828,0.126,7.936
a_16,2277,0.856,7.009
a_16,1298,0.125,248.0
a_16,5616,0.245,8.163
a_16,5820,0.148,27.027
a_16,1928,0.789,3.802
a_16,2799,0.164,30.487
a_16,1891,0.447,17.897
a_16,4388,0.118,59.322
a_16,2366,1.68,4.166
a_16,1749,3.33,1.501
a_16,2909,0.17,252.941
a_16,4187,2.813,1.066
a_16,4435,0.068,44.117
a_16,5688,0.046,65.217
a_16,5159,0.258,15.503
a_16,5231,0.837,3.584
a_16,3929,0.044,136.363
a_16,5689,0.092,32.608
a_16,4134,0.069,115.942
a_16,4467,7.035,987.633
a_16,1914,0.723,6.915
a_16,2208,0.392,5.102
a_16,4288,0.104,38.461
a_16,5127,0.654,4.587
a_16,5252,0.242,8.264
a_16,2026,0.624,3.205
a_16,4846,0.127,39.37
a_16,2120,0.314,6.369
a_16,336,0.132,53.03
a_16,129,0.324,9.259
a_16,4956,0.092,97.826
a_16,1482,0.317,34.7
a_16,5596,0.255,7.843
a_16,3182,0.206,29.126
a_16,5644,0.041,73.17
a_16,5336,0.123,32.52
a_16,3677,0.131,22.9
a_16,1773,15.364,0.195
a_16,2472,0.452,22.123
a_16,3241,0.59,6.779
a_16,3012,0.114,26.315
a_16,2547,0.387,7.751
a_16,2595,0.508,3.937
a_16,4321,0.154,259.74
a_16,1735,0.709,77.574
a_16,3622,0.089,33.707
a_16,3348,0.212,183.962
a_16,3688,0.087,34.482
a_16,4211,0.089,33.707
a_16,581,0.116,25.862
a_16,3671,0.035,85.714
a_16,1676,0.142,35.211
a_16,808,0.544,5.514
a_16,5706,0.134,574.626
