# META: {"workflow_id": 7, "user_id": 33, "num_abstract": 40, "connector_pattern": "001110011100011010101001010110100110010", "abstract_services": {"a_0": 92, "a_1": 100, "a_2": 111, "a_3": 95, "a_4": 108, "a_5": 96, "a_6": 105, "a_7": 119, "a_8": 121, "a_9": 119, "a_10": 102, "a_11": 119, "a_12": 122, "a_13": 87, "a_14": 96, "a_15": 94, "a_16": 104, "a_17": 118, "a_18": 122, "a_19": 88, "a_20": 121, "a_21": 90, "a_22": 115, "a_23": 95, "a_24": 97, "a_25": 120, "a_26": 121, "a_27": 108, "a_28": 97, "a_29": 102, "a_30": 120, "a_31": 86, "a_32": 122, "a_33": 98, "a_34": 98, "a_35": 89, "a_36": 122, "a_37": 104, "a_38": 115, "a_39": 122}, "total_latency": 7.479000000000001, "total_throughput": 0.695}
abstract_service,concrete_service,latency,throughput
a_8,5790,0.103,38.834
a_8,3534,0.046,65.217
a_8,4726,0.137,21.897
a_8,1585,0.235,8.51
a_8,970,0.524,3.816
a_8,2093,0.797,7.528
a_8,2471,0.14,114.285
a_8,1500,0.167,11.976
a_8,3734,0.158,18.987
a_8,3006,0.433,103.926
a_8,1188,0.236,12.711
a_8,2373,0.232,34.482
a_8,1052,0.501,17.964
a_8,1376,0.161,62.111
a_8,4856,0.065,61.538
a_8,2585,0.859,4.656
a_8,2280,0.527,64.516
a_8,220,0.195,35.897
a_8,2937,0.115,34.782
a_8,4418,0.157,25.477
a_8,5016,0.16,12.5
a_8,5568,0.688,7.267
a_8,5734,0.208,19.23
a_8,5382,0.103,38.834
a_8,2962,0.126,23.809
a_8,4217,0.085,47.058
a_8,1494,1.101,285.195
a_8,5559,0.387,31.007
a_8,1877,0.397,7.556
a_8,2887,0.182,225.274
a_8,4225,0.064,62.5
a_8,5098,0.12,25.0
a_8,1412,0.748,2.673
a_8,2752,0.176,28.409
a_8,1722,0.153,359.477
a_8,2913,0.214,14.018
a_8,4362,0.067,59.701
a_8,2252,0.151,19.867
a_8,2374,0.24,33.333
a_8,5065,0.096,62.5
a_8,1674,0.156,32.051
a_8,5091,0.141,35.46
a_8,1267,0.122,24.59
a_8,1579,0.256,7.812
a_8,3432,0.141,21.276
a_8,28,0.889,3.374
a_8,5125,1.05,3.809
a_8,2306,0.207,14.492
a_8,3959,0.133,7.518
a_8,390,0.138,50.724
a_8,4087,0.035,57.142
a_8,3675,0.125,24.0
a_8,1744,0.163,496.932
a_8,2135,0.449,6.681
a_8,1238,0.645,3.1
a_8,2805,0.165,24.242
a_8,2650,0.352,8.522
a_8,5632,0.311,16.077
a_8,4004,0.133,22.556
a_8,2989,0.158,82.278
a_8,1941,1.821,2.196
a_8,2513,0.378,7.936
a_8,2429,0.409,7.334
a_9,805,0.673,5.943
a_9,1671,0.178,44.943
a_9,1644,0.137,36.496
a_9,960,0.313,6.389
a_9,1659,0.174,28.735
a_9,5518,0.28,7.142
a_9,4377,0.142,14.084
a_9,5595,0.145,48.275
a_9,2300,0.33,9.09
a_9,4018,0.814,128.992
a_9,2605,1.413,1.415
a_9,1288,0.144,381.944
a_9,4877,0.01,300.0
a_9,2079,0.055,36.363
a_9,1378,0.601,292.845
a_9,1392,0.81,4.938
a_9,5229,0.165,18.181
a_9,2917,0.184,16.304
a_9,4170,0.118,25.423
a_9,5041,0.121,16.528
a_9,4479,0.361,5.54
a_9,4545,0.086,23.255
a_9,4733,0.174,11.494
a_9,3533,0.094,31.914
a_9,3547,0.125,24.0
a_9,5704,0.046,65.217
a_9,87,0.203,14.778
a_9,5021,0.189,10.582
a_9,733,0.831,4.813
a_9,407,0.161,43.478
a_9,2212,0.155,19.354
a_9,4384,0.136,29.411
a_9,2775,0.166,30.12
a_9,1193,1.261,896.907
a_9,4194,0.088,68.181
a_9,1517,0.132,15.151
a_9,2570,0.249,12.048
a_9,1571,0.142,42.253
a_9,4289,0.1,30.0
a_9,4252,0.163,24.539
a_9,935,0.216,27.777
a_9,532,0.056,53.571
a_9,3607,0.117,25.641
a_9,2924,0.165,18.181
a_9,1192,0.291,10.309
a_9,5479,0.129,69.767
a_9,5271,0.283,7.067
a_9,3352,0.151,13.245
a_9,1114,0.485,6.185
a_9,2600,0.641,4.68
a_9,3767,0.031,96.774
a_9,1211,0.343,5.83
a_9,5560,0.282,49.645
a_9,2973,0.207,67.632
a_9,4838,0.124,32.258
a_9,5475,0.133,52.631
a_9,3655,0.123,24.39
a_9,3834,0.172,11.627
a_9,4578,0.124,322.58
a_9,3461,0.065,46.153
a_9,1309,0.674,4.451
a_9,3992,0.074,121.621
a_9,2669,0.163,12.269
a_9,3576,0.049,61.224
a_9,1965,0.148,13.513
a_9,1650,0.138,36.231
a_9,4288,0.104,38.461
a_9,4164,0.554,28.88
a_9,4016,0.03,66.666
a_9,855,0.639,3.129
a_9,903,0.214,18.691
a_9,3164,0.276,18.115
a_9,1281,0.144,902.777
a_9,3661,0.044,68.181
a_9,2377,0.219,36.529
a_9,4436,0.126,31.746
a_9,2004,0.347,5.763
a_9,4228,0.061,32.786
a_9,2998,0.17,23.529
a_9,4624,3.443,1.161
a_9,1236,0.248,36.29
a_9,4206,0.169,23.668
a_9,5331,0.14,21.428
a_9,3800,0.125,64.0
a_9,2982,0.316,12.658
a_9,2475,0.14,71.428
a_9,1429,0.654,61.162
a_9,5350,0.226,17.699
a_9,5195,0.285,10.526
a_9,26,0.214,14.018
a_9,2362,0.654,4.587
a_9,5288,0.141,21.276
a_9,5502,0.268,7.462
a_9,4285,0.097,41.237
a_9,2679,1.493,24.782
a_9,3823,0.102,9.803
a_9,5748,0.137,14.598
a_9,2904,0.19,731.578
a_9,2315,1.231,23.558
a_9,2967,0.161,18.633
a_9,13,0.604,21.523
a_9,311,0.189,37.037
a_9,2709,0.167,29.94
a_9,96,1.509,2.65
a_9,600,0.354,22.598
a_9,64,0.45,6.666
a_9,734,0.517,7.736
a_9,1972,0.207,9.661
a_9,4492,0.122,49.18
a_9,4835,0.21,14.285
a_9,1865,6.763,381.931
a_9,4556,0.668,59.88
a_9,1313,0.185,16.216
a_9,1495,0.293,10.238
a_9,4074,0.181,11.049
a_9,5806,0.12,175.0
a_9,962,0.222,157.657
a_9,706,0.487,4.106
a_9,2108,0.315,9.523
a_10,3244,0.145,62.068
a_10,4339,0.172,17.441
a_10,4883,0.104,19.23
a_10,1932,0.345,11.594
a_10,5033,0.11,36.363
a_10,3186,0.199,15.075
a_10,5393,0.111,27.027
a_10,1914,0.723,6.915
a_10,1616,0.384,7.812
a_10,2164,0.53,7.547
a_10,1884,0.368,8.152
a_10,1479,0.341,14.662
a_10,4936,0.162,30.864
a_10,5741,0.193,56.994
a_10,5527,1.095,11.872
a_10,4885,0.235,8.51
a_10,1391,0.155,12.903
a_10,5218,0.613,32.626
a_10,3700,13.519,0.221
a_10,2450,0.289,10.38
a_10,3653,0.049,61.224
a_10,4391,0.068,44.117
a_10,3210,0.223,76.233
a_10,5470,0.129,69.767
a_10,4248,0.064,46.875
a_10,3525,0.057,52.631
a_10,1820,0.313,9.584
a_10,240,0.13,53.846
a_10,43,0.825,2.424
a_10,4588,0.078,38.461
a_10,5463,0.13,69.23
a_10,3903,0.056,125.0
a_10,5094,0.233,25.751
a_10,1775,0.2,20.0
a_10,2152,0.354,8.474
a_10,3136,0.509,9.823
a_10,1483,0.646,30.959
a_10,4319,0.118,347.457
a_10,94,3.722,1.074
a_10,4586,0.074,40.54
a_10,3614,0.076,39.473
a_10,2307,0.489,4.089
a_10,2534,0.296,6.756
a_10,4300,0.132,310.606
a_10,4117,0.061,32.786
a_10,5759,0.065,46.153
a_10,1255,0.036,83.333
a_10,4772,0.137,14.598
a_10,4647,0.067,44.776
a_10,2297,0.352,5.681
a_10,4109,0.045,88.888
a_10,32,0.297,10.101
a_10,1681,0.136,36.764
a_10,4566,0.089,44.943
a_10,5148,0.061,49.18
a_10,2641,1.955,226.086
a_10,1528,1.293,2.32
a_10,721,0.245,16.326
a_10,854,0.857,8.168
a_10,1992,0.39,7.692
a_10,4966,0.133,30.075
a_10,4943,0.09,33.333
a_10,4583,0.152,26.315
a_10,5573,0.332,6.024
a_10,8,0.441,4.535
a_10,242,0.525,13.333
a_10,4494,0.034,58.823
a_10,685,0.526,3.802
a_10,4707,0.138,14.492
a_10,1176,0.35,8.571
a_10,1007,0.239,8.368
a_10,5473,0.129,69.767
a_10,5644,0.041,73.17
a_10,2856,0.165,30.303
a_10,2761,0.181,27.624
a_10,841,0.989,4.044
a_10,3444,0.165,24.242
a_10,617,0.447,13.422
a_10,626,0.459,106.753
a_10,3408,0.147,27.21
a_10,21,1.176,2.551
a_10,2229,0.471,4.246
a_10,1836,0.404,7.425
a_10,3725,0.165,18.181
a_10,1278,0.135,407.407
a_10,1842,0.364,8.241
a_10,2647,0.396,10.101
a_10,4831,0.152,13.157
a_10,2400,0.179,16.759
a_10,2700,0.165,30.303
a_10,4694,0.242,20.661
a_10,3003,0.158,25.316
a_10,904,0.338,8.875
a_10,1799,0.358,5.586
a_10,1769,0.478,6.276
a_10,2041,4.452,0.673
a_10,4243,0.125,32.0
a_10,1686,0.147,34.013
a_10,5128,0.567,3.527
a_10,2931,0.309,16.181
a_10,5428,0.544,3.676
a_10,210,0.824,13.349
a_11,2496,11.488,0.174
a_11,691,0.31,6.451
a_11,1298,0.125,248.0
a_11,2694,0.177,28.248
a_11,3850,0.053,264.15
a_11,857,0.539,3.71
a_11,499,0.094,85.106
a_11,2896,0.176,181.818
a_11,3014,0.343,11.661
a_11,546,0.059,50.847
a_11,4045,0.237,21.097
a_11,5445,0.233,12.875
a_11,3368,0.06,533.333
a_11,2088,0.145,13.793
a_11,3518,0.074,40.54
a_11,951,0.317,18.927
a_11,248,0.183,38.251
a_11,3777,0.067,44.776
a_11,4251,0.14,21.428
a_11,3970,0.309,12.944
a_11,2272,0.185,10.81
a_11,2495,0.406,12.315
a_11,5584,0.286,6.993
a_11,943,0.465,6.451
a_11,3159,0.214,14.018
a_11,2171,0.767,203.389
a_11,3059,0.304,13.157
a_11,1275,0.253,588.932
a_11,3623,0.215,13.953
a_11,3386,0.56,14.285
a_11,2085,0.422,11.848
a_11,4093,0.127,23.622
a_11,5466,0.129,54.263
a_11,2267,0.171,11.695
a_11,5318,0.199,20.1
a_11,1677,0.486,10.288
a_11,4341,0.165,12.121
a_11,949,0.514,5.836
a_11,5478,0.137,65.693
a_11,3104,0.296,10.135
a_11,616,0.357,5.602
a_11,3075,0.567,144.62
a_11,3015,0.169,23.668
a_11,3023,0.265,11.32
a_11,2566,0.15,13.333
a_11,4698,0.171,11.695
a_11,2180,0.145,13.793
a_11,224,0.185,37.837
a_11,3880,0.23,17.391
a_11,4568,0.047,42.553
a_11,4305,0.372,295.698
a_11,2390,0.229,34.934
a_11,461,0.183,49.18
a_11,4253,0.067,59.701
a_11,1367,1.313,3.046
a_11,912,0.516,13.565
a_11,2801,0.165,30.303
a_11,3312,0.361,445.983
a_11,2957,0.24,129.166
a_11,5250,0.434,52.995
a_11,1772,0.185,10.81
a_11,4944,0.186,10.752
a_11,4154,0.081,61.728
a_11,4181,3.578,0.558
a_11,3792,0.12,66.666
a_11,3819,0.116,8.62
a_11,1444,0.504,3.968
a_11,3855,0.138,21.739
a_11,3178,0.19,21.052
a_11,238,0.694,10.086
a_11,4126,0.088,45.454
a_11,4325,0.147,278.911
a_11,5308,0.046,86.956
a_11,1561,0.984,2.032
a_11,2453,0.341,8.797
a_11,4515,0.103,48.543
a_11,647,0.283,10.6
a_11,2467,0.353,8.498
a_11,4946,0.092,43.478
a_11,3684,0.182,16.483
a_11,406,0.142,49.295
a_11,4207,0.106,37.735
a_11,2635,0.248,286.29
a_11,5023,0.202,19.801
a_11,3888,0.165,24.242
a_11,1210,0.474,12.658
a_11,1085,0.353,8.498
a_11,2029,0.248,16.129
a_11,764,0.664,4.518
a_11,4620,0.071,28.169
a_11,4897,0.12,25.0
a_11,1325,0.667,2.998
a_11,4668,0.401,4.987
a_11,4055,0.183,16.393
a_11,2841,0.164,30.487
a_11,519,0.294,13.605
a_11,1642,0.166,30.12
a_11,1128,0.179,22.346
a_11,1868,0.475,4.21
a_11,4390,0.144,27.777
a_11,2636,0.227,317.18
a_11,3061,0.313,41.533
a_11,5333,0.165,12.121
a_11,977,0.31,29.032
a_11,5153,0.092,32.608
a_11,148,0.257,7.782
a_11,777,0.404,4.95
a_11,974,0.667,10.494
a_11,4100,0.314,9.554
a_11,3690,0.094,31.914
a_11,5246,0.582,3.436
a_11,329,0.301,23.255
a_11,2529,0.476,8.403
a_11,2658,0.398,10.05
a_11,5701,0.109,27.522
a_11,5805,0.1,20.0
a_11,4688,0.113,35.398
a_11,4564,0.141,7.092
a_11,5650,0.094,21.276
a_12,20,0.21,14.285
a_12,1611,0.402,24.875
a_12,9,0.666,4.504
a_12,5080,0.084,95.238
a_12,1665,0.148,33.783
a_12,1163,0.434,18.433
a_12,241,12.592,0.635
a_12,1687,0.136,36.764
a_12,1871,1.091,7.332
a_12,2527,0.252,7.936
a_12,4815,0.063,63.492
a_12,3765,0.056,53.571
a_12,4922,0.163,18.404
a_12,5370,0.355,5.633
a_12,3182,0.206,29.126
a_12,3183,0.202,14.851
a_12,5545,0.175,40.0
a_12,1768,1.47,2.04
a_12,5636,0.783,5.108
a_12,2223,0.249,16.064
a_12,3229,0.191,20.942
a_12,3027,1.769,146.975
a_12,5519,0.322,118.012
a_12,4693,0.12,33.333
a_12,213,0.572,5.244
a_12,2784,0.166,30.12
a_12,3198,0.199,15.075
a_12,1372,0.187,10.695
a_12,4950,0.079,126.582
a_12,5287,0.202,24.752
a_12,5649,0.083,24.096
a_12,5531,0.166,42.168
a_12,480,2.056,4.377
a_12,3612,0.072,166.666
a_12,1567,0.122,24.59
a_12,2715,0.169,29.585
a_12,451,11.221,0.712
a_12,1340,1.079,2.78
a_12,4263,0.063,47.619
a_12,630,0.242,12.396
a_12,4427,0.064,46.875
a_12,4898,0.515,7.766
a_12,5032,0.199,20.1
a_12,720,1.287,3.108
a_12,268,0.214,32.71
a_12,279,0.135,51.851
a_12,4512,0.196,35.714
a_12,1233,0.229,34.934
a_12,2361,0.668,5.988
a_12,682,0.344,5.813
a_12,2134,0.527,5.692
a_12,950,0.378,5.291
a_12,2228,0.35,51.428
a_12,4725,0.168,77.38
a_12,1221,0.405,7.407
a_12,4163,0.474,6.329
a_12,4467,7.035,987.633
a_12,1533,1.421,475.017
a_12,2774,0.165,30.303
a_12,3394,0.492,16.26
a_12,3514,0.076,39.473
a_12,3239,0.255,11.764
a_12,2602,0.405,4.938
a_12,2347,0.423,7.092
a_12,2247,0.394,5.076
a_12,5273,0.224,22.321
a_12,1816,0.359,8.356
a_12,2398,0.199,15.075
a_12,1980,0.675,186.666
a_12,844,0.571,7.005
a_12,2286,0.365,8.219
a_12,4639,0.378,5.291
a_12,1599,0.364,8.241
a_12,4977,0.14,21.428
a_12,4222,0.07,28.571
a_12,3163,0.203,19.704
a_12,4157,0.054,37.037
a_12,4322,0.137,291.97
a_12,1966,0.146,20.547
a_12,4806,0.097,30.927
a_12,1048,0.32,6.25
a_12,3972,0.152,6.578
a_12,4212,0.078,76.923
a_12,4019,0.108,18.518
a_12,4439,0.141,21.276
a_12,2504,0.286,6.993
a_12,1437,8.715,861.503
a_12,3652,0.09,33.333
a_12,833,1.077,1.857
a_12,1999,0.326,6.134
a_12,1154,0.273,10.989
a_12,5049,0.14,14.285
a_12,5593,0.772,9.067
a_12,2337,0.319,241.379
a_12,4985,0.185,16.216
a_12,1317,0.543,3.683
a_12,1414,0.81,2.469
a_12,3769,0.057,52.631
a_12,975,0.527,5.692
a_12,4398,0.071,56.338
a_12,1931,0.13,23.076
a_12,1733,0.152,769.736
a_12,5651,0.06,50.0
a_12,4841,0.158,18.987
a_12,4128,0.055,54.545
a_12,5244,0.356,8.426
a_12,160,2.5,1.2
a_12,5332,0.126,23.809
a_12,1149,0.292,13.698
a_12,5449,0.118,25.423
a_12,44,0.711,8.438
a_12,2667,0.311,308.681
a_12,969,0.568,3.521
a_12,1125,0.166,18.072
a_12,1770,0.172,11.627
a_12,1711,0.152,532.894
a_12,509,0.27,11.111
a_12,5452,0.259,11.583
a_12,3245,0.059,50.847
a_12,1018,0.249,8.032
a_12,3881,0.205,14.634
a_12,223,0.21,42.857
a_13,1673,0.202,24.752
a_13,3598,0.072,41.666
a_13,1670,0.171,29.239
a_13,410,12.355,0.647
a_13,274,0.421,16.627
a_13,1890,0.399,17.543
a_13,2161,0.365,21.917
a_13,5151,0.465,10.752
a_13,1576,0.174,321.839
a_13,3233,0.598,6.688
a_13,86,0.884,3.393
a_13,3625,0.103,29.126
a_13,754,0.486,10.288
a_13,1756,0.207,14.492
a_13,5048,11.08,0.27
a_13,3685,0.059,50.847
a_13,609,0.463,66.954
a_13,1040,0.167,17.964
a_13,5390,0.195,10.256
a_13,3557,0.059,50.847
a_13,1562,0.915,27.322
a_13,2800,0.172,29.069
a_13,4506,0.08,37.5
a_13,3822,0.102,9.803
a_13,2665,1.014,2.958
a_13,5329,0.129,23.255
a_13,3960,0.079,12.658
a_13,2652,0.176,11.363
a_13,1752,0.451,13.303
a_13,2393,0.13,23.076
a_13,5729,0.052,57.692
a_13,4961,0.244,8.196
a_13,4785,0.176,17.045
a_13,1939,0.288,13.888
a_13,1000,0.406,4.926
a_13,4088,0.131,45.801
a_13,1316,0.646,3.095
a_13,1614,0.191,15.706
a_13,3744,0.143,20.979
a_13,3701,17.089,0.117
a_13,2372,0.277,28.88
a_13,420,12.287,0.651
a_13,3350,0.136,88.235
a_13,1015,0.271,11.07
a_13,75,0.718,4.178
a_13,1804,0.357,11.204
a_13,5468,0.131,61.068
a_13,48,0.78,2.564
a_13,1640,0.163,30.674
a_13,3343,0.121,49.586
a_13,3344,0.228,162.28
a_13,5116,0.143,20.979
a_13,1861,0.462,6.493
a_13,581,0.116,25.862
a_13,2941,0.11,36.363
a_13,4544,0.051,58.823
a_13,1090,0.131,22.9
a_13,5431,15.077,0.132
a_13,5076,0.159,25.157
a_13,5064,0.256,19.531
a_13,417,12.995,0.615
a_13,3224,0.269,14.869
a_13,2921,0.17,17.647
a_13,2418,0.427,9.367
a_13,1478,0.373,8.042
a_13,1990,0.292,6.849
a_13,5093,0.043,69.767
a_13,2692,0.173,28.901
a_13,5357,0.158,284.81
a_13,1690,0.152,32.894
a_13,1218,0.789,25.348
a_13,597,0.177,16.949
a_13,1596,1.119,33.065
a_13,3636,0.23,13.043
a_13,4921,0.136,22.058
a_13,2481,0.138,72.463
a_13,3113,0.217,13.824
a_13,856,0.566,3.533
a_13,2192,0.437,6.864
a_13,2445,0.425,11.764
a_13,3144,0.71,8.45
a_13,1923,0.247,24.291
a_13,3854,0.036,83.333
a_13,5114,0.171,17.543
a_13,3766,0.043,69.767
a_13,4906,0.862,597.447
a_13,2776,0.19,26.315
a_14,3043,0.3,13.333
a_14,3743,0.075,40.0
a_14,2965,0.113,26.548
a_14,3017,0.133,15.037
a_14,2291,0.534,116.104
a_14,5557,0.612,19.607
a_14,2666,0.703,100.995
a_14,2698,0.174,22.988
a_14,2727,0.167,23.952
a_14,5762,0.15,13.333
a_14,2130,0.349,8.595
a_14,2884,0.332,611.445
a_14,3389,0.508,15.748
a_14,4145,0.092,271.739
a_14,4983,0.055,90.909
a_14,4919,0.131,22.9
a_14,2439,0.268,7.462
a_14,799,0.819,56.166
a_14,24,0.721,4.16
a_14,4360,0.143,27.972
a_14,1682,0.146,27.397
a_14,4050,0.069,28.985
a_14,4669,0.081,37.037
a_14,3150,0.598,6.688
a_14,2092,0.597,5.025
a_14,5732,0.178,22.471
a_14,4935,0.219,13.698
a_14,1558,0.887,4.509
a_14,2036,0.238,12.605
a_14,4949,0.443,6.772
a_14,383,0.241,29.045
a_14,5306,0.242,16.528
a_14,5684,0.047,63.829
a_14,514,0.13,69.23
a_14,2149,0.339,8.849
a_14,5648,0.171,11.695
a_14,4697,0.314,401.273
a_14,1358,0.505,7.92
a_14,4,0.221,9.049
a_14,452,11.282,0.709
a_14,3521,0.082,36.585
a_14,712,0.468,8.547
a_14,543,0.026,115.384
a_14,1166,0.136,22.058
a_14,2964,0.114,26.315
a_14,3912,0.181,16.574
a_14,2578,0.553,3.616
a_14,1661,0.139,35.971
a_14,4773,0.212,14.15
a_14,1810,0.358,11.173
a_14,112,5.514,0.725
a_14,3322,0.129,38.759
a_14,5496,0.35,8.571
a_14,5200,0.87,4.597
a_14,5792,0.055,54.545
a_14,5645,0.042,47.619
a_14,2993,0.12,33.333
a_14,1343,0.442,9.049
a_14,1606,0.472,21.186
a_14,1038,0.175,17.142
a_14,2423,0.275,7.272
a_14,3254,0.079,63.291
a_14,1531,0.612,9.803
a_14,524,0.318,9.433
a_14,5184,0.296,10.135
a_14,1736,0.163,361.963
a_14,3327,0.197,197.969
a_14,747,0.225,8.888
a_14,2301,0.663,9.049
a_14,4592,0.266,11.278
a_14,5121,3.323,209.148
a_14,5513,0.302,6.622
a_14,4626,0.146,6.849
a_14,5015,0.185,10.81
a_14,2014,0.403,4.962
a_14,2557,0.705,2.836
a_14,3891,0.14,28.571
a_14,1944,0.317,9.463
a_14,2124,0.923,66.088
a_14,774,0.482,6.224
a_14,5330,0.324,12.345
a_14,4962,1.944,593.621
a_14,5757,0.121,24.793
a_14,2646,0.399,10.025
a_14,5469,0.137,65.693
a_14,2483,0.136,205.882
a_14,2080,0.06,33.333
a_14,778,0.681,4.405
a_14,3405,0.414,9.661
a_14,5601,0.165,30.303
a_14,4710,0.127,15.748
a_14,1133,0.168,11.904
a_14,2594,0.568,3.521
a_14,2502,0.15,20.0
a_14,1130,0.287,13.937
a_14,1851,0.463,4.319
a_15,564,0.155,19.354
a_15,336,0.132,53.03
a_15,1167,0.281,17.793
a_15,3798,0.104,76.923
a_15,2603,1.094,2.742
a_15,635,0.331,12.084
a_15,2747,0.166,30.12
a_15,2173,0.147,13.605
a_15,5140,0.283,7.067
a_15,924,0.363,101.928
a_15,1697,0.143,34.965
a_15,4237,0.07,57.142
a_15,1472,1.049,2.859
a_15,2517,0.288,6.944
a_15,1424,0.399,15.037
a_15,3761,0.043,69.767
a_15,624,0.246,8.13
a_15,958,0.172,17.441
a_15,2163,0.346,23.121
a_15,1035,0.377,13.262
a_15,2104,0.355,25.352
a_15,4640,0.322,9.316
a_15,820,0.809,7.416
a_15,4205,0.167,17.964
a_15,670,11.177,6.083
a_15,2656,0.607,3.294
a_15,2558,1.158,112.262
a_15,3735,0.095,31.578
a_15,5688,0.046,65.217
a_15,1575,0.366,109.289
a_15,3154,0.274,29.197
a_15,3587,0.056,53.571
a_15,12,1.833,28.368
a_15,3723,0.333,9.009
a_15,314,0.13,53.846
a_15,1051,0.447,22.371
a_15,3931,0.187,21.39
a_15,2788,0.165,30.303
a_15,1323,0.151,26.49
a_15,2367,1.281,5.464
a_15,3214,0.256,11.718
a_15,1290,0.131,618.32
a_15,5747,0.331,604.229
a_15,88,0.185,16.216
a_15,4511,0.268,7.462
a_15,1266,0.444,6.756
a_15,5561,0.321,43.613
a_15,562,0.134,22.388
a_15,1170,0.779,10.269
a_15,4521,0.133,22.556
a_15,4894,0.104,28.846
a_15,621,0.235,8.51
a_15,996,1.707,303.456
a_15,2518,0.433,6.928
a_15,4621,0.115,17.391
a_15,659,0.243,8.23
a_15,1767,0.291,6.872
a_15,2590,0.569,94.903
a_15,4864,0.109,55.045
a_15,2559,0.161,18.633
a_15,4073,0.168,23.809
a_15,2002,0.285,10.526
a_15,4496,0.432,4.629
a_15,214,0.258,11.627
a_15,4180,0.057,35.087
a_15,2462,0.154,19.48
a_15,5144,0.436,9.174
a_15,4783,0.487,10.266
a_15,5514,0.227,8.81
a_15,3430,0.223,17.937
a_15,3827,0.112,8.928
a_15,3329,0.119,50.42
a_15,5718,0.157,643.312
a_15,3522,0.026,115.384
a_15,3837,0.142,21.126
a_15,1251,0.161,18.633
a_15,4287,0.226,17.699
a_15,5068,0.227,105.726
a_15,2053,0.686,4.373
a_15,1209,0.391,7.672
a_15,2277,0.856,7.009
a_15,4641,0.212,9.433
a_15,3045,0.398,22.613
a_15,4010,0.155,12.903
a_15,494,0.26,30.769
a_15,4388,0.118,59.322
a_15,5188,0.347,8.645
a_15,1676,0.142,35.211
a_15,2037,0.224,13.392
a_15,286,0.13,53.846
a_15,3926,0.03,233.333
a_15,2412,0.138,36.231
a_15,598,0.066,45.454
a_15,722,0.717,2.789
a_16,166,0.516,73.643
a_16,5652,0.041,97.56
a_16,3981,0.124,32.258
a_16,3325,0.127,47.244
a_16,384,11.455,0.698
a_16,4855,0.158,12.658
a_16,4878,0.182,10.989
a_16,2685,0.546,7.326
a_16,2457,0.283,10.6
a_16,265,0.166,42.168
a_16,4775,0.344,875.0
a_16,2573,0.584,212.328
a_16,246,0.151,46.357
a_16,1572,0.263,7.604
a_16,2339,0.556,93.525
a_16,3599,0.033,90.909
a_16,981,0.366,8.196
a_16,1386,0.302,16.556
a_16,421,0.489,14.314
a_16,5336,0.123,32.52
a_16,1805,0.304,36.184
a_16,5255,1.433,4.884
a_16,5060,0.083,24.096
a_16,2255,0.498,96.385
a_16,2224,0.253,31.62
a_16,1969,0.706,143.059
a_16,3052,0.283,10.6
a_16,1270,0.115,26.086
a_16,4049,0.067,29.85
a_16,2332,0.384,7.812
a_16,5249,0.328,12.195
a_16,3982,0.078,38.461
a_16,2357,0.623,4.815
a_16,1463,0.769,3.901
a_16,3193,0.22,13.636
a_16,1094,0.158,18.987
a_16,3162,0.194,15.463
a_16,4065,0.05,40.0
a_16,2908,0.185,854.054
a_16,2526,0.529,11.342
a_16,5216,0.435,6.896
a_16,2406,0.335,11.94
a_16,4945,0.318,6.289
a_16,2702,0.168,29.761
a_16,4011,0.076,39.473
a_16,5231,0.837,3.584
a_16,826,1.932,1.552
a_16,243,0.131,53.435
a_16,5181,0.307,3.257
a_16,126,0.133,22.556
a_16,797,0.549,10.928
a_16,4211,0.089,33.707
a_16,1102,0.155,19.354
a_16,3671,0.035,85.714
a_16,1326,0.635,20.472
a_16,4582,0.22,13.636
a_16,301,0.138,65.217
a_16,2883,0.345,147.826
a_16,5164,0.358,13.966
a_16,1044,0.344,11.627
a_16,2675,0.32,9.375
a_16,4732,0.123,97.56
a_16,4917,0.027,111.111
a_16,2062,2.315,990.496
a_16,1911,0.647,4.636
a_16,5509,0.241,8.298
a_16,3732,0.036,83.333
a_16,1702,0.169,355.029
a_16,3124,0.449,6.681
a_16,1132,0.251,7.968
a_16,5713,0.103,29.126
a_16,4937,0.148,189.189
a_16,4133,0.05,160.0
a_16,934,1.174,6.814
a_16,1552,0.558,3.584
a_16,1568,0.133,112.781
a_16,2992,0.111,27.027
a_16,414,0.482,14.522
a_16,3916,0.029,206.896
a_16,4513,0.087,34.482
a_16,425,12.551,0.637
a_16,5592,0.328,6.097
a_16,3689,0.042,71.428
a_16,444,12.585,0.635
a_16,1978,0.243,12.345
a_16,5363,0.174,17.241
a_16,3189,0.187,16.042
a_16,4882,0.535,321.495
a_16,5596,0.255,7.843
a_16,5720,0.047,63.829
a_16,4043,0.142,28.169
a_16,3242,0.194,15.463
a_16,2381,0.218,36.697
a_16,5111,0.384,5.208
a_16,1393,1.225,61.224
a_16,1925,4.917,0.61
a_16,4760,0.108,27.777
a_16,72,12.052,0.165
a_16,1262,0.918,3.267
a_16,5731,0.059,67.796
a_16,485,0.093,96.774
a_16,2289,0.537,63.314
a_16,1933,0.304,13.157
a_16,2813,0.165,30.303
a_17,3887,0.217,18.433
a_17,602,0.195,20.512
a_17,1773,15.364,0.195
a_17,4703,0.102,19.607
a_17,2394,0.141,21.276
a_17,4629,0.15,273.333
a_17,1888,0.685,5.839
a_17,5038,0.313,12.779
