# META: {"workflow_id": 6, "user_id": 33, "num_abstract": 40, "connector_pattern": "101111111100011010101100111011011010000", "abstract_services": {"a_0": 107, "a_1": 120, "a_2": 96, "a_3": 110, "a_4": 99, "a_5": 98, "a_6": 113, "a_7": 115, "a_8": 122, "a_9": 94, "a_10": 106, "a_11": 103, "a_12": 118, "a_13": 118, "a_14": 102, "a_15": 104, "a_16": 89, "a_17": 118, "a_18": 91, "a_19": 97, "a_20": 91, "a_21": 101, "a_22": 121, "a_23": 88, "a_24": 104, "a_25": 113, "a_26": 115, "a_27": 86, "a_28": 104, "a_29": 108, "a_30": 115, "a_31": 108, "a_32": 97, "a_33": 123, "a_34": 93, "a_35": 91, "a_36": 87, "a_37": 121, "a_38": 118, "a_39": 103}, "total_latency": 26.191, "total_throughput": 0.289}
abstract_service,concrete_service,latency,throughput
a_8,5003,0.342,11.695
a_8,2503,0.281,7.117
a_8,4399,4.493,1.335
a_8,138,0.133,60.15
a_8,2451,0.929,5.382
a_8,3858,0.06,33.333
a_8,1034,0.574,3.484
a_8,2354,0.679,5.891
a_8,2548,0.303,9.9
a_8,825,0.642,3.115
a_8,4727,0.121,16.528
a_8,5820,0.148,27.027
a_8,385,1.23,5.691
a_8,582,0.093,32.258
a_8,3141,0.362,8.287
a_8,4028,0.258,11.627
a_8,4460,0.101,39.603
a_8,980,0.374,5.347
a_8,5355,0.123,73.17
a_8,2513,0.378,7.936
a_8,821,0.673,2.971
a_8,3791,0.123,65.04
a_8,2921,0.17,17.647
a_8,4722,0.477,6.289
a_8,1172,0.327,12.232
a_8,3215,0.21,19.047
a_8,264,0.298,23.489
a_8,1913,0.791,5.056
a_8,815,0.582,3.436
a_8,5413,0.111,27.027
a_8,1739,0.151,874.172
a_8,1863,0.245,16.326
a_8,1675,0.137,29.197
a_8,1236,0.248,36.29
a_8,2575,0.398,37.688
a_8,364,0.155,45.161
a_8,2806,0.164,24.39
a_8,5437,0.093,64.516
a_8,5102,0.09,22.222
a_8,4345,0.077,38.961
a_8,1343,0.442,9.049
a_8,985,1.403,1.425
a_8,12,1.833,28.368
a_8,4499,0.257,11.673
a_8,1128,0.179,22.346
a_8,508,0.042,47.619
a_8,740,0.628,3.184
a_8,4479,0.361,5.54
a_8,1398,1.168,5.136
a_8,3424,0.203,19.704
a_8,2836,0.168,29.761
a_8,518,0.322,6.211
a_8,330,0.153,45.751
a_8,1828,0.283,10.6
a_8,2111,0.333,9.009
a_8,816,6.303,0.317
a_8,2045,2.577,1.164
a_8,2006,0.345,5.797
a_8,4789,0.141,85.106
a_8,202,0.525,5.714
a_8,4767,0.366,5.464
a_8,4365,0.068,44.117
a_8,87,0.203,14.778
a_8,4364,0.097,41.237
a_8,5094,0.233,25.751
a_8,2778,0.174,22.988
a_8,5293,0.075,40.0
a_8,1667,0.136,36.764
a_8,1495,0.293,10.238
a_8,5198,0.349,11.461
a_8,3240,0.201,14.925
a_8,2870,0.175,28.571
a_8,3726,0.158,18.987
a_8,5529,1.093,11.893
a_8,5690,0.17,594.117
a_8,1657,0.145,34.482
a_8,4159,0.182,16.483
a_8,2350,0.358,5.586
a_8,5398,0.095,42.105
a_8,3561,0.059,50.847
a_8,1789,0.43,11.627
a_8,1156,0.13,23.076
a_8,3661,0.044,68.181
a_8,4281,0.129,31.007
a_8,4929,0.113,17.699
a_8,1957,0.122,24.59
a_8,1097,0.136,22.058
a_8,4958,0.102,68.627
a_8,2463,0.493,6.085
a_8,5457,0.396,5.05
a_8,1047,0.324,6.172
a_8,4174,0.264,568.181
a_8,5544,0.169,41.42
a_8,3572,0.071,42.253
a_9,2952,0.316,9.493
a_9,5685,0.091,32.967
a_9,4120,0.065,30.769
a_9,4866,0.188,10.638
a_9,4761,0.132,22.727
a_9,114,0.323,9.287
a_9,1104,0.28,10.714
a_9,2793,0.174,28.735
a_9,1550,0.559,3.577
a_9,1990,0.292,6.849
a_9,4084,0.118,16.949
a_9,4010,0.155,12.903
a_9,5407,0.565,14.159
a_9,3927,0.037,162.162
a_9,2330,0.433,6.928
a_9,3685,0.059,50.847
a_9,1655,0.148,33.783
a_9,4286,0.11,27.272
a_9,625,0.488,8.196
a_9,3120,0.528,132.575
a_9,1108,0.449,8.908
a_9,2310,0.299,10.033
a_9,4024,0.116,17.241
a_9,3166,0.21,14.285
a_9,3428,0.161,24.844
a_9,4221,0.125,32.0
a_9,1596,1.119,33.065
a_9,2386,0.217,36.866
a_9,3018,0.472,6.355
a_9,4765,0.229,13.1
a_9,672,1.186,2.529
a_9,4205,0.167,17.964
a_9,899,0.129,23.255
a_9,3086,0.36,13.888
a_9,1575,0.366,109.289
a_9,3549,0.066,45.454
a_9,2762,0.166,30.12
a_9,4439,0.141,21.276
a_9,1882,0.195,15.384
a_9,2975,0.329,12.158
a_9,957,0.345,8.695
a_9,4459,0.117,25.641
a_9,3327,0.197,197.969
a_9,3816,0.307,16.286
a_9,2882,0.158,6.329
a_9,2227,0.555,32.432
a_9,1356,0.604,3.311
a_9,4847,0.347,8.645
a_9,3832,0.161,12.422
a_9,4581,0.222,13.513
a_9,3310,0.123,32.52
a_9,2655,0.625,4.8
a_9,3575,0.051,58.823
a_9,607,0.461,28.199
a_9,5341,0.121,16.528
a_9,1565,0.588,5.102
a_9,4355,0.198,45.454
a_9,5522,1.387,2.162
a_9,2684,0.598,6.688
a_9,1147,0.357,78.431
a_9,3599,0.033,90.909
a_9,522,0.328,6.097
a_9,2961,0.193,20.725
a_9,4781,0.199,10.05
a_9,2459,0.143,20.979
a_9,3818,0.166,6.024
a_9,4926,0.141,21.276
a_9,2331,0.596,5.033
a_9,1383,0.126,15.873
a_9,1777,0.322,12.422
a_9,676,0.249,8.032
a_9,3687,0.047,63.829
a_9,3026,0.212,14.15
a_9,1597,0.481,6.237
a_9,707,0.501,7.984
a_9,19,0.216,13.888
a_9,1134,0.122,16.393
a_9,5116,0.143,20.979
a_9,4315,0.124,330.645
a_9,2033,0.206,14.563
a_9,5591,0.343,11.661
a_9,2108,0.315,9.523
a_9,3420,0.144,20.833
a_9,4406,0.063,63.492
a_9,5304,0.444,4.504
a_9,2375,0.238,33.613
a_9,2077,0.054,55.555
a_9,3724,0.164,18.292
a_9,3106,0.319,9.404
a_9,310,0.16,56.25
a_9,3031,0.22,27.272
a_9,634,0.24,183.333
a_9,3020,0.127,31.496
a_9,5037,0.157,19.108
a_10,4653,0.226,8.849
a_10,3868,0.069,43.478
a_10,2668,0.353,16.997
a_10,1880,0.618,3.236
a_10,4461,0.133,30.075
a_10,1875,0.609,6.568
a_10,1303,0.533,3.752
a_10,2801,0.165,30.303
a_10,2438,0.286,13.986
a_10,2888,0.226,637.168
a_10,2790,0.169,29.585
a_10,366,0.193,36.269
a_10,2831,0.165,30.303
a_10,5218,0.613,32.626
a_10,5512,0.234,8.547
a_10,1004,0.277,7.22
a_10,563,0.132,22.727
a_10,1031,3.978,171.191
a_10,1872,1.064,7.518
a_10,5802,0.122,32.786
a_10,2951,0.337,14.836
a_10,615,0.778,42.416
a_10,4996,0.085,47.058
a_10,5002,0.309,9.708
a_10,3176,0.227,13.215
a_10,263,0.129,54.263
a_10,4838,0.124,32.258
a_10,5350,0.226,17.699
a_10,5746,0.12,25.0
a_10,1699,0.136,36.764
a_10,2744,0.165,30.303
a_10,3777,0.067,44.776
a_10,5278,0.271,14.76
a_10,1234,0.27,33.333
a_10,1635,0.385,5.194
a_10,3711,0.108,620.37
a_10,4909,0.103,29.126
a_10,2479,0.149,67.114
a_10,988,0.819,2.442
a_10,159,1.152,2.604
a_10,5308,0.046,86.956
a_10,1516,0.48,6.25
a_10,4573,0.238,16.806
a_10,3552,0.06,50.0
a_10,2263,0.252,7.936
a_10,1435,0.285,14.035
a_10,1084,0.144,20.833
a_10,2547,0.387,7.751
a_10,3751,0.26,11.538
a_10,3175,0.21,14.285
a_10,427,0.187,37.433
a_10,2142,0.345,8.695
a_10,1083,0.149,20.134
a_10,3505,0.19,10.526
a_10,1395,0.838,16.706
a_10,3056,0.28,10.714
a_10,3706,4.962,0.403
a_10,839,0.453,6.622
a_10,4881,0.085,94.117
a_10,1489,0.69,255.072
a_10,4350,0.156,70.512
a_10,3002,0.408,9.803
a_10,2926,0.104,28.846
a_10,4923,0.134,14.925
a_10,3999,0.088,34.09
a_10,3555,0.069,43.478
a_10,1850,0.849,2.355
a_10,76,0.99,12.121
a_10,2327,1.877,4.794
a_10,4574,0.14,14.285
a_10,5446,0.729,2.743
a_10,143,0.136,22.058
a_10,2834,0.165,30.303
a_10,2167,0.153,19.607
a_10,1734,0.188,872.34
a_10,2640,0.274,200.729
a_10,4684,0.172,116.279
a_10,5787,0.093,43.01
a_10,1448,0.415,36.144
a_10,947,0.212,14.15
a_10,5601,0.165,30.303
a_10,490,0.092,97.826
a_10,3404,0.177,22.598
a_10,5084,0.093,21.505
a_10,1887,0.445,6.741
a_10,3142,0.317,6.309
a_10,2946,0.338,11.834
a_10,387,0.19,36.842
a_10,2164,0.53,7.547
a_10,5134,3.916,0.766
a_10,3892,0.14,28.571
a_10,4016,0.03,66.666
a_10,1152,0.403,22.332
a_10,2411,0.315,19.047
a_10,1572,0.263,7.604
a_10,4103,0.137,21.897
a_10,453,10.241,0.781
a_10,2934,0.138,36.231
a_10,2715,0.169,29.585
a_10,4090,0.057,52.631
a_10,1016,0.385,5.194
a_10,5359,0.471,4.246
a_10,5376,0.235,12.765
a_10,5167,0.281,21.352
a_10,1584,0.258,7.751
a_10,1270,0.115,26.086
a_11,3560,0.062,48.387
a_11,3053,0.605,6.611
a_11,3882,0.236,16.949
a_11,1747,0.39,7.692
a_11,160,2.5,1.2
a_11,2235,0.384,7.812
a_11,2309,1.032,1.937
a_11,5799,0.125,32.0
a_11,2799,0.164,30.487
a_11,3650,0.081,37.037
a_11,732,0.558,3.584
a_11,2991,0.11,27.272
a_11,1718,0.233,304.721
a_11,4192,0.072,152.777
a_11,3828,0.126,7.936
a_11,2738,0.185,27.027
a_11,246,0.151,46.357
a_11,4990,0.058,51.724
a_11,5360,0.147,13.605
a_11,442,0.43,16.279
a_11,2502,0.15,20.0
a_11,2678,0.329,112.462
a_11,3113,0.217,13.824
a_11,2506,0.28,14.285
a_11,5431,15.077,0.132
a_11,5788,0.18,11.111
a_11,4000,0.105,28.571
a_11,18,0.462,6.493
a_11,306,0.159,44.025
a_11,1507,0.423,446.808
a_11,2185,0.541,5.545
a_11,2461,0.147,20.408
a_11,1773,15.364,0.195
a_11,4074,0.181,11.049
a_11,5406,0.05,60.0
a_11,1567,0.122,24.59
a_11,1032,0.112,26.785
a_11,5743,0.103,19.417
a_11,3055,0.321,9.345
a_11,3204,0.206,19.417
a_11,3498,0.156,12.82
a_11,1371,0.525,5.714
a_11,1007,0.239,8.368
a_11,4309,0.154,272.727
a_11,1520,0.627,3.189
a_11,3620,0.072,41.666
a_11,5751,0.178,202.247
a_11,149,0.227,17.621
a_11,2944,0.116,77.586
a_11,3068,0.379,5.277
a_11,3681,0.109,27.522
a_11,4344,5.206,0.768
a_11,4375,0.187,10.695
a_11,1845,0.251,11.952
a_11,1754,0.204,19.607
a_11,1203,1.0,1.0
a_11,5095,0.152,13.157
a_11,2377,0.219,36.529
a_11,46,0.265,15.094
a_11,3415,0.139,28.776
a_11,5497,0.095,21.052
a_11,3899,0.108,296.296
a_11,71,0.426,7.042
a_11,2892,0.214,350.467
a_11,2029,0.248,16.129
a_11,4664,0.056,71.428
a_11,2642,0.245,12.244
a_11,2422,0.948,65.4
a_11,1362,0.45,391.111
a_11,5605,0.167,29.94
a_11,3538,0.04,75.0
a_11,1441,0.454,165.198
a_11,838,0.722,4.155
a_11,3208,0.421,14.251
a_11,5607,0.389,2.57
a_11,108,0.36,5.555
a_11,3570,0.211,109.004
a_11,918,0.292,6.849
a_11,820,0.809,7.416
a_11,585,0.11,163.636
a_11,2667,0.311,308.681
a_11,3628,0.03,100.0
a_11,2931,0.309,16.181
a_11,2650,0.352,8.522
a_11,1636,0.27,18.518
a_11,3698,0.113,26.548
a_11,2453,0.341,8.797
a_11,592,0.135,259.259
a_11,1552,0.558,3.584
a_11,4154,0.081,61.728
a_11,4623,0.308,12.987
a_11,3780,0.287,10.452
a_11,2345,0.347,5.763
a_11,2294,0.402,9.95
a_11,680,0.59,3.389
a_11,1361,0.566,28.268
a_11,4463,0.064,46.875
a_11,5523,1.367,1.463
a_11,3801,0.114,70.175
a_11,1769,0.478,6.276
a_11,1549,0.561,3.565
a_11,5548,0.618,27.508
a_11,5222,0.275,7.272
a_12,831,0.663,3.016
a_12,1257,0.194,36.082
a_12,3209,0.247,68.825
a_12,1323,0.151,26.49
a_12,3000,1.656,343.599
a_12,4274,0.214,18.691
a_12,1946,0.13,23.076
a_12,5563,0.382,5.235
a_12,936,0.59,6.779
a_12,1779,0.3,10.0
a_12,550,0.112,26.785
a_12,5735,0.146,27.397
a_12,4763,0.213,9.389
a_12,1569,0.406,14.778
a_12,5125,1.05,3.809
a_12,5441,0.126,71.428
a_12,1906,0.107,28.037
a_12,5131,0.36,5.555
a_12,4472,0.149,26.845
a_12,3603,0.086,34.883
a_12,4181,3.578,0.558
a_12,5387,0.102,39.215
a_12,2716,0.201,19.9
a_12,2454,0.187,16.042
a_12,3376,0.067,611.94
a_12,432,0.194,36.082
a_12,2003,1.197,1.67
a_12,950,0.378,5.291
a_12,5047,0.837,2.389
a_12,3925,0.032,187.5
a_12,3781,0.35,8.571
a_12,3874,0.376,15.957
a_12,1768,1.47,2.04
a_12,963,0.146,13.698
a_12,1866,0.461,4.338
a_12,111,0.18,16.666
a_12,4627,0.183,437.158
a_12,2589,0.275,7.272
a_12,931,1.145,6.986
a_12,2683,0.756,48.941
a_12,4097,0.101,79.207
a_12,3403,0.148,33.783
a_12,2600,0.641,4.68
a_12,2525,0.25,8.0
a_12,3251,1.006,112.326
a_12,2428,1.494,14.725
a_12,3792,0.12,66.666
a_12,4261,0.215,9.302
a_12,1972,0.207,9.661
a_12,472,0.229,39.301
a_12,5776,0.04,75.0
a_12,4931,0.3,26.666
a_12,3933,0.234,17.094
a_12,4073,0.168,23.809
a_12,967,0.505,3.96
a_12,5659,0.063,63.492
a_12,64,0.45,6.666
a_12,4347,0.124,322.58
a_12,5405,0.109,18.348
a_12,2660,0.422,26.066
a_12,26,0.214,14.018
a_12,3429,0.173,17.341
a_12,2133,0.334,5.988
a_12,1869,1.111,7.2
a_12,1529,0.814,2.457
a_12,5570,0.143,34.965
a_12,3524,0.14,21.428
a_12,4471,0.108,27.777
a_12,3861,0.062,32.258
a_12,1924,0.287,10.452
a_12,1155,0.144,20.833
a_12,267,0.186,37.634
a_12,2429,0.409,7.334
a_12,5033,0.11,36.363
a_12,5155,0.138,65.217
a_12,5692,0.047,63.829
a_12,628,0.746,821.715
a_12,1694,0.142,35.211
a_12,3745,0.071,42.253
a_12,3058,0.323,27.863
a_12,3017,0.133,15.037
a_12,1970,0.38,5.263
a_12,2781,0.17,23.529
a_12,5064,0.256,19.531
a_12,4949,0.443,6.772
a_12,4747,0.109,18.348
a_12,3203,0.207,14.492
a_12,4049,0.067,29.85
a_12,1430,0.351,8.547
a_12,5093,0.043,69.767
a_12,989,0.351,5.698
a_12,2590,0.569,94.903
a_12,590,0.07,42.857
a_12,1586,0.773,236.739
a_12,5569,0.147,34.013
a_12,1820,0.313,9.584
a_12,4961,0.244,8.196
a_12,4333,0.065,46.153
a_12,2838,0.167,29.94
a_12,2391,0.218,36.697
a_12,1979,0.235,8.51
a_12,5444,0.234,12.82
a_12,40,4.868,0.821
a_12,2827,0.167,29.94
a_12,4481,0.156,19.23
a_12,4875,0.154,25.974
a_12,2159,0.762,10.498
a_12,3940,0.078,102.564
a_12,4121,0.056,89.285
a_12,3973,0.077,25.974
a_12,2709,0.167,29.94
a_12,221,0.183,38.251
a_12,4571,0.123,32.52
a_12,4420,0.077,51.948
a_12,371,0.158,44.303
a_12,3998,0.147,20.408
a_12,3823,0.102,9.803
a_12,1459,0.397,5.037
a_13,1710,0.138,224.637
a_13,4883,0.104,19.23
a_13,4714,0.085,23.529
a_13,5782,0.096,41.666
a_13,3682,0.035,85.714
a_13,1370,0.181,22.099
a_13,4033,0.13,23.076
a_13,67,0.965,3.108
a_13,2384,0.218,36.697
a_13,3432,0.141,21.276
a_13,5766,0.11,27.272
a_13,2977,0.36,11.111
a_13,451,11.221,0.712
a_13,439,0.138,50.724
a_13,4254,0.063,47.619
a_13,313,0.13,53.846
a_13,2064,0.521,5.758
a_13,4462,0.063,63.492
a_13,3635,0.047,63.829
a_13,3739,0.068,44.117
a_13,3869,0.074,67.567
a_13,2078,0.211,14.218
a_13,1511,1.334,233.883
a_13,109,0.211,9.478
a_13,3539,0.212,14.15
a_13,3416,0.141,28.368
a_13,688,0.314,6.369
a_13,723,0.273,7.326
a_13,4582,0.22,13.636
a_13,3695,0.05,60.0
a_13,3949,0.09,55.555
a_13,4150,0.068,44.117
a_13,3112,0.341,11.73
a_13,4674,0.229,13.1
a_13,739,0.687,5.822
a_13,2923,0.167,17.964
a_13,3688,0.087,34.482
a_13,2183,0.352,2.84
a_13,2735,0.174,28.735
a_13,528,0.623,12.841
a_13,3766,0.043,69.767
a_13,1992,0.39,7.692
a_13,3846,0.034,88.235
a_13,4287,0.226,17.699
a_13,2150,0.349,8.595
a_13,127,0.137,21.897
a_13,1344,0.26,15.384
a_13,1966,0.146,20.547
a_13,1278,0.135,407.407
a_13,1844,0.428,7.009
a_13,3126,0.931,3.222
a_13,4769,0.13,15.384
a_13,755,0.457,4.376
a_13,5598,0.316,6.329
a_13,653,0.238,8.403
a_13,5274,0.234,4.273
a_13,1683,0.157,31.847
a_13,803,0.768,2.604
a_13,4566,0.089,44.943
a_13,4775,0.344,875.0
a_13,3492,0.149,13.422
a_13,2240,0.394,7.614
a_13,2030,0.249,12.048
a_13,207,0.552,9.057
a_13,5074,0.32,59.375
a_13,1404,0.979,2.042
a_13,895,0.091,32.967
a_13,412,12.097,0.661
a_13,22,0.239,12.552
a_13,409,0.438,15.981
a_13,2824,0.164,30.487
a_13,1333,5.711,0.35
a_13,3703,9.587,0.312
a_13,123,0.151,19.867
a_13,2722,0.183,27.322
a_13,1705,0.163,717.791
a_13,1725,0.707,183.875
a_13,3385,0.576,13.888
a_13,5058,0.121,16.528
a_13,5627,0.149,20.134
a_13,2555,0.318,9.433
a_13,4539,0.092,54.347
a_13,645,0.548,25.547
a_13,5035,0.208,24.038
a_13,981,0.366,8.196
a_13,1135,0.156,12.82
a_13,2059,2.334,982.433
a_13,1834,0.363,8.264
a_13,5351,0.209,9.569
a_13,4126,0.088,45.454
a_13,4759,0.139,14.388
a_13,4374,0.131,22.9
a_13,4518,0.195,528.205
a_13,621,0.235,8.51
a_13,1920,0.257,112.84
a_13,2564,0.528,15.151
a_13,4602,0.194,10.309
a_13,5338,0.04,100.0
a_13,3919,0.027,148.148
a_13,952,0.344,29.069
a_13,1593,0.592,13.513
a_13,4924,0.1,20.0
a_13,401,12.65,0.632
a_13,1762,0.779,2.567
a_13,4658,0.202,9.9
a_13,4069,0.117,25.641
a_13,949,0.514,5.836
a_13,2198,0.449,48.997
a_13,1433,0.122,16.393
a_13,381,0.189,37.037
a_13,641,0.237,12.658
a_13,5339,0.144,20.833
a_13,794,1.207,1.657
a_13,1354,0.144,20.833
a_13,2287,1.01,3.96
a_13,3674,0.118,25.423
a_13,778,0.681,4.405
a_13,578,0.129,15.503
a_14,1019,0.285,7.017
a_14,5585,0.363,22.038
a_14,2932,0.241,16.597
a_14,58,0.471,4.246
a_14,1334,0.544,314.338
a_14,1781,0.341,5.865
a_14,5514,0.227,8.81
a_14,3582,0.142,21.126
a_14,231,0.141,49.645
a_14,4982,0.149,107.382
a_14,5770,0.128,31.25
a_14,5430,0.145,62.068
a_14,4650,0.419,4.773
a_14,5410,0.048,20.833
a_14,5251,0.482,60.165
a_14,3427,0.391,10.23
a_14,4311,0.137,299.27
a_14,482,0.095,94.736
a_14,1761,0.335,5.97
a_14,2367,1.281,5.464
a_14,1386,0.302,16.556
a_14,2297,0.352,5.681
a_14,1482,0.317,34.7
a_14,5543,1.074,12.104
a_14,165,0.15,20.0
a_14,141,0.28,10.714
a_14,5488,0.483,16.563
a_14,2800,0.172,29.069
a_14,4700,0.245,12.244
a_14,83,0.779,3.851
a_14,608,0.256,54.687
a_14,5030,0.148,13.513
a_14,1650,0.138,36.231
a_14,713,0.509,7.858
a_14,569,0.146,13.698
a_14,5775,0.11,36.363
a_14,3389,0.508,15.748
a_14,5252,0.242,8.264
a_14,2579,1.542,166.018
a_14,969,0.568,3.521
a_14,1835,0.395,7.594
a_14,27,0.219,13.698
a_14,4393,0.108,18.518
a_14,1931,0.13,23.076
a_14,2731,0.162,43.209
a_14,2417,0.272,7.352
a_14,519,0.294,13.605
a_14,3776,0.127,23.622
a_14,4212,0.078,76.923
a_14,5688,0.046,65.217
a_14,3154,0.274,29.197
a_14,3162,0.194,15.463
a_14,3898,0.138,79.71
a_14,1133,0.168,11.904
a_14,2191,0.312,9.615
a_14,1904,0.289,10.38
a_14,3870,0.103,58.252
a_14,418,12.644,0.632
a_14,5230,0.298,13.422
a_14,2705,0.179,22.346
a_14,5105,0.079,25.316
a_14,2997,0.989,4.044
a_14,3370,0.069,463.768
a_14,1891,0.447,17.897
a_14,2196,0.308,12.987
a_14,4222,0.07,28.571
a_14,3872,0.064,62.5
a_14,4237,0.07,57.142
a_14,5762,0.15,13.333
a_14,3191,0.216,13.888
a_14,199,0.596,8.389
a_14,5519,0.322,118.012
a_14,2445,0.425,11.764
a_14,5638,0.044,68.181
a_14,4169,0.151,264.9
a_14,2787,0.331,15.105
a_14,2771,0.164,24.39
a_14,1010,0.258,27.131
a_14,3194,0.187,21.39
a_14,5369,0.107,28.037
a_14,2261,0.207,9.661
a_14,4918,0.168,11.904
a_14,1146,0.232,12.931
a_14,3913,0.183,21.857
a_14,4432,0.067,44.776
a_14,1751,0.17,17.647
a_14,772,0.723,2.766
a_14,3775,0.891,3.367
a_14,3493,0.15,40.0
a_14,1905,0.105,200.0
a_14,3790,0.182,43.956
a_14,4436,0.126,31.746
a_14,5448,0.236,12.711
a_14,779,0.692,4.335
a_14,1302,0.197,15.228
a_14,1499,1.054,2.846
a_14,4622,0.167,17.964
a_14,280,0.132,53.03
a_14,4210,0.098,20.408
a_14,5717,0.09,33.333
a_14,2627,0.437,4.576
a_14,1629,0.506,3.952
a_15,1338,0.196,20.408
a_15,4505,0.212,14.15
a_15,4317,0.178,224.719
a_15,1018,0.249,8.032
a_15,2157,0.689,5.805
a_15,3438,0.196,20.408
a_15,3071,0.545,5.504
a_15,1787,0.452,11.061
a_15,5279,0.144,27.777
a_15,3393,0.479,16.701
a_15,1420,0.511,5.87
a_15,4697,0.314,401.273
a_15,1028,0.284,10.563
a_15,2985,0.47,17.021
a_15,1518,0.135,22.222
a_15,690,0.562,3.558
a_15,4578,0.124,322.58
a_15,3565,0.068,58.823
a_15,4647,0.067,44.776
a_15,5534,0.167,41.916
a_15,1050,0.438,15.981
a_15,1927,0.33,9.09
a_15,2028,0.371,10.781
a_15,545,0.063,47.619
a_15,4567,0.209,244.019
a_15,3743,0.075,40.0
a_15,2603,1.094,2.742
a_15,2341,0.181,16.574
a_15,2286,0.365,8.219
a_15,304,0.198,35.353
a_15,4526,0.064,31.25
a_15,406,0.142,49.295
a_15,2839,0.168,23.809
a_15,3995,0.08,112.5
a_15,496,0.19,47.368
a_15,5245,0.43,6.976
a_15,3124,0.449,6.681
a_15,893,0.837,3.584
a_15,2268,0.171,11.695
a_15,1570,0.141,42.553
a_15,392,0.147,47.619
a_15,4082,0.069,43.478
a_15,2815,0.186,26.881
a_15,4778,0.144,20.833
a_15,5424,0.072,41.666
a_15,2530,0.426,9.389
a_15,308,0.14,49.999
a_15,1714,0.146,486.301
a_15,4321,0.154,259.74
a_15,651,0.224,8.928
a_15,4298,0.178,230.337
a_15,1524,1.165,4.291
a_15,292,0.137,51.094
a_15,1548,0.592,5.067
a_15,2631,0.459,359.477
a_15,5510,0.251,7.968
a_15,1557,0.68,4.411
a_15,3798,0.104,76.923
a_15,910,0.299,16.722
a_15,2765,0.169,29.585
a_15,538,0.025,120.0
a_15,1621,0.178,11.235
a_15,2496,11.488,0.174
a_15,196,0.6,5.0
a_15,4238,0.072,41.666
a_15,431,17.644,0.396
a_15,1987,1.159,9.49
a_15,4897,0.12,25.0
a_15,3024,0.245,12.244
a_15,5525,0.306,13.071
a_15,4217,0.085,47.058
a_15,3993,0.071,42.253
a_15,4429,0.145,282.758
a_15,3107,0.547,9.14
a_15,814,0.821,3.654
a_15,664,0.521,7.677
a_15,5214,0.444,4.504
a_15,4991,0.099,30.303
a_15,44,0.711,8.438
a_15,3737,0.069,43.478
a_15,1847,0.447,8.948
a_15,3315,0.142,42.253
a_15,5090,0.084,35.714
a_15,3774,0.918,3.267
a_15,3942,0.104,57.692
a_15,2405,0.159,18.867
a_15,1250,0.591,5.076
a_15,2970,0.303,9.9
a_15,828,0.834,3.597
a_15,2397,0.199,15.075
a_15,2586,0.455,10.989
a_15,1450,0.251,15.936
a_15,1965,0.148,13.513
a_15,606,0.197,15.228
a_15,846,0.691,2.894
a_15,4621,0.115,17.391
a_15,750,0.282,10.638
a_15,909,2.669,310.977
a_15,561,0.477,6.289
a_15,2042,3.646,1.097
a_15,1287,0.642,232.087
a_15,3130,0.416,14.423
a_15,3879,0.179,33.519
a_15,1553,0.573,5.235
a_16,1251,0.161,18.633
a_16,1022,0.297,13.468
a_16,2145,0.341,5.865
a_16,3322,0.129,38.759
a_16,4930,0.136,44.117
a_16,5702,0.133,578.947
a_16,1003,0.272,7.352
a_16,925,0.346,8.67
a_16,239,0.132,53.03
a_16,2357,0.623,4.815
a_16,2953,0.188,15.957
a_16,4665,0.386,12.953
a_16,3856,0.327,9.174
a_16,1461,0.545,5.504
a_16,293,12.164,0.657
a_16,1262,0.918,3.267
a_16,2437,0.345,40.579
a_16,4110,0.522,7.662
a_16,4776,0.166,18.072
a_16,4450,0.065,46.153
a_16,5212,0.334,11.976
a_16,2475,0.14,71.428
a_16,5513,0.302,6.622
a_16,289,0.137,51.094
a_16,5203,0.681,7.342
a_16,255,0.659,10.622
a_16,1399,0.724,15.193
a_16,1266,0.444,6.756
a_16,1514,0.163,18.404
a_16,1449,0.459,6.535
a_16,177,0.918,33.769
a_16,5574,1.081,105.457
a_16,2433,15.405,0.194
a_16,1387,0.302,16.556
a_16,1231,0.23,39.13
a_16,1151,0.465,19.354
a_16,1757,0.474,4.219
a_16,4522,0.107,28.037
a_16,579,0.178,33.707
a_16,1478,0.373,8.042
a_16,5237,0.455,15.384
a_16,2832,0.165,30.303
a_16,4258,0.064,62.5
a_16,3387,0.47,17.021
a_16,2178,0.143,13.986
a_16,4974,0.036,111.111
a_16,3316,0.379,889.182
a_16,2559,0.161,18.633
a_16,4158,0.123,89.43
a_16,4869,0.152,19.736
a_16,5393,0.111,27.027
a_16,295,0.14,49.999
a_16,5161,0.27,11.111
a_16,3457,0.163,24.539
a_16,5468,0.131,61.068
a_16,336,0.132,53.03
a_16,3909,0.087,80.459
a_16,1126,0.166,24.096
a_16,5347,0.174,11.494
a_16,3941,0.089,44.943
a_16,1867,0.438,4.566
a_16,31,0.802,3.74
a_16,265,0.166,42.168
a_16,2326,0.502,9.96
a_16,302,0.133,52.631
a_16,5399,0.243,106.995
a_16,1394,0.5,150.0
a_16,179,1.42,2.816
a_16,3761,0.043,69.767
a_16,2424,0.133,15.037
a_16,2584,0.23,8.695
a_16,4880,0.142,14.084
a_16,4397,0.075,40.0
a_16,5428,0.544,3.676
a_16,4358,0.064,62.5
a_16,3004,0.425,9.411
