# META: {"workflow_id": 2, "user_id": 33, "num_abstract": 30, "connector_pattern": "10011011111011111010111000010", "abstract_services": {"a_0": 113, "a_1": 123, "a_2": 87, "a_3": 91, "a_4": 91, "a_5": 119, "a_6": 102, "a_7": 95, "a_8": 95, "a_9": 95, "a_10": 114, "a_11": 105, "a_12": 90, "a_13": 123, "a_14": 88, "a_15": 105, "a_16": 115, "a_17": 108, "a_18": 105, "a_19": 101, "a_20": 106, "a_21": 120, "a_22": 100, "a_23": 90, "a_24": 111, "a_25": 92, "a_26": 96, "a_27": 113, "a_28": 119, "a_29": 118}, "total_latency": 2.228, "total_throughput": 1.788}
abstract_service,concrete_service,latency,throughput
a_8,3216,0.4,10.0
a_8,298,0.141,63.829
a_8,2556,0.326,9.202
a_8,2003,1.197,1.67
a_8,977,0.31,29.032
a_8,2961,0.193,20.725
a_8,1557,0.68,4.411
a_8,3435,0.175,17.142
a_8,5066,0.257,15.564
a_8,2867,0.165,30.303
a_8,311,0.189,37.037
a_8,514,0.13,69.23
a_8,5705,0.097,30.927
a_8,3753,0.062,48.387
a_8,2119,0.447,6.711
a_8,1960,0.124,24.193
a_8,2958,0.429,6.993
a_8,2432,0.675,4.444
a_9,1236,0.248,36.29
a_9,4233,0.402,465.174
a_9,1623,0.183,38.251
a_9,4500,0.112,26.785
a_9,36,0.802,6.234
a_9,507,0.155,12.903
a_9,3668,0.055,54.545
a_9,919,0.768,104.166
a_9,5078,0.126,15.873
a_9,3570,0.211,109.004
a_9,262,0.131,53.435
a_9,2815,0.186,26.881
a_9,3324,0.128,46.875
a_9,4519,0.591,79.526
a_9,704,0.33,6.06
a_9,3805,0.111,72.072
a_9,3334,0.118,25.423
a_9,2633,0.235,634.042
a_9,5636,0.783,5.108
a_9,586,0.537,14.897
a_9,4035,0.119,25.21
a_9,3549,0.066,45.454
a_9,4289,0.1,30.0
a_9,484,0.202,44.554
a_9,3662,0.038,78.947
a_9,5027,0.236,118.644
a_9,1704,0.176,335.227
a_9,1453,0.533,7.504
a_9,1767,0.291,6.872
a_9,629,0.233,158.798
a_9,1191,0.26,7.692
a_9,3650,0.081,37.037
a_9,5656,0.062,48.387
a_9,5317,0.177,22.598
a_9,4792,0.273,14.652
a_9,39,0.608,8.223
a_9,1125,0.166,18.072
a_9,1526,0.319,62.695
a_9,3011,0.273,18.315
a_9,2237,0.417,7.194
a_9,2456,0.16,18.75
a_9,4203,0.073,27.397
a_9,5489,0.376,5.319
a_9,5580,0.368,10.869
a_9,5617,1.306,3.062
a_9,3531,0.052,57.692
a_9,449,0.138,65.217
a_9,3346,0.124,24.193
a_9,972,0.905,89.502
a_9,2257,0.348,8.62
a_9,1110,0.466,8.583
a_9,1748,0.261,11.494
a_9,1222,0.677,13.293
a_9,719,0.34,5.882
a_9,1501,1.273,18.067
a_9,2387,0.218,36.697
a_9,2433,15.405,0.194
a_9,2357,0.623,4.815
a_9,3576,0.049,61.224
a_9,1856,0.204,9.803
a_9,5654,0.034,88.235
a_9,2753,0.165,30.303
a_9,4200,0.036,83.333
a_9,5046,0.214,14.018
a_9,5363,0.174,17.241
a_9,4940,0.035,57.142
a_9,5011,0.044,45.454
a_9,2062,2.315,990.496
a_9,1305,0.165,12.121
a_9,1441,0.454,165.198
a_9,4542,0.2,10.0
a_9,554,0.16,12.5
a_9,808,0.544,5.514
a_9,3772,0.028,107.142
a_9,5511,0.312,6.41
a_9,2595,0.508,3.937
a_9,3003,0.158,25.316
a_9,542,0.137,72.992
a_9,752,0.542,3.69
a_9,771,0.725,2.758
a_9,1082,0.434,6.912
a_9,4746,0.089,22.471
a_9,532,0.056,53.571
a_9,1328,0.167,23.952
a_9,3615,0.115,26.086
a_9,2588,1.118,1.788
a_9,1927,0.33,9.09
a_9,3701,17.089,0.117
a_9,1026,0.265,11.32
a_9,4666,0.524,3.816
a_9,3700,13.519,0.221
a_9,1375,1.019,8.832
a_9,2586,0.455,10.989
a_9,2993,0.12,33.333
a_9,5445,0.233,12.875
a_10,593,14.985,0.133
a_10,5500,0.548,3.649
a_10,5088,0.145,48.275
a_10,375,0.197,35.532
a_10,732,0.558,3.584
a_10,5561,0.321,43.613
a_10,3960,0.079,12.658
a_10,927,1.297,6.168
a_10,4970,0.135,66.666
a_10,5781,0.101,39.603
a_10,3928,0.046,130.434
a_10,4588,0.078,38.461
a_10,2340,0.177,16.949
a_10,622,0.328,6.097
a_10,4099,0.157,229.299
a_10,604,0.174,22.988
a_10,91,0.178,22.471
a_10,5595,0.145,48.275
a_10,2196,0.308,12.987
a_10,1972,0.207,9.661
a_10,5782,0.096,41.666
a_10,1109,0.456,8.771
a_10,3957,0.097,61.855
a_10,1669,0.149,33.557
a_10,1527,0.648,18.518
a_10,1245,0.169,17.751
a_10,2473,0.138,231.884
a_10,5396,0.121,388.429
a_10,5454,0.126,23.809
a_10,2940,0.128,39.062
a_10,1939,0.288,13.888
a_10,1107,0.638,6.269
a_10,4992,0.169,23.668
a_10,951,0.317,18.927
a_10,5184,0.296,10.135
a_10,5248,0.324,12.345
a_10,1506,4.321,6.017
a_10,2621,1.053,1.899
a_10,3655,0.123,24.39
a_10,757,0.515,3.883
a_10,5733,0.062,64.516
a_10,313,0.13,53.846
a_10,3257,0.045,88.888
a_10,1376,0.161,62.111
a_10,3218,0.197,20.304
a_10,1862,0.273,10.989
a_10,2349,0.288,10.416
a_10,1414,0.81,2.469
a_10,4333,0.065,46.153
a_10,1769,0.478,6.276
a_10,5575,0.296,23.648
a_10,5577,0.611,4.909
a_10,1180,0.123,16.26
a_10,124,0.156,19.23
a_10,5738,0.042,71.428
a_10,5601,0.165,30.303
a_10,3342,0.159,44.025
a_10,1320,0.536,7.462
a_10,2618,0.597,5.025
a_10,5045,0.248,16.129
a_10,315,0.149,46.979
a_10,1685,0.175,28.571
a_10,136,0.304,6.578
a_10,1445,0.168,23.809
a_10,4611,0.16,18.75
a_10,2295,0.359,8.356
a_10,3153,0.348,11.494
a_10,392,0.147,47.619
a_10,1018,0.249,8.032
a_10,4161,0.531,173.258
a_10,5406,0.05,60.0
a_10,2568,0.311,6.43
a_10,382,0.13,53.846
a_10,1138,0.738,17.615
a_10,3705,3.54,0.847
a_10,4936,0.162,30.864
a_10,2434,0.333,9.009
a_10,2081,0.463,4.319
a_10,3880,0.23,17.391
a_10,3793,0.105,76.19
a_10,1257,0.194,36.082
a_10,4715,0.125,32.0
a_10,804,1.108,2.707
a_10,543,0.026,115.384
a_10,3404,0.177,22.598
a_10,4187,2.813,1.066
a_10,2118,0.287,13.937
a_10,2899,0.195,164.102
a_10,2068,0.14,21.428
a_10,1298,0.125,248.0
a_10,4391,0.068,44.117
a_10,3704,5.983,0.501
a_10,2518,0.433,6.928
a_10,4767,0.366,5.464
a_10,33,0.302,9.933
a_10,1046,0.509,7.858
a_10,2021,0.286,6.993
a_10,2523,0.25,12.0
a_10,2702,0.168,29.761
a_10,230,0.129,54.263
a_10,1521,0.582,3.436
a_10,1287,0.642,232.087
a_10,1842,0.364,8.241
a_10,4388,0.118,59.322
a_10,5168,0.294,13.605
a_10,4791,0.189,15.873
a_10,3527,0.055,54.545
a_10,3239,0.255,11.764
a_10,2102,0.34,14.705
a_10,641,0.237,12.658
a_10,5192,0.491,4.073
a_10,996,1.707,303.456
a_10,4694,0.242,20.661
a_10,3434,0.241,16.597
a_11,3555,0.069,43.478
a_11,3510,0.047,63.829
a_11,3654,0.061,49.18
a_11,5262,0.095,31.578
a_11,668,0.504,7.936
a_11,4226,0.253,19.762
a_11,2659,0.418,4.784
a_11,4859,0.112,44.642
a_11,3431,0.099,40.404
a_11,583,0.076,39.473
a_11,1164,0.196,20.408
a_11,5609,0.275,21.818
a_11,3923,0.07,85.714
a_11,43,0.825,2.424
a_11,3660,0.055,54.545
a_11,3637,0.101,29.702
a_11,2199,0.15,140.0
a_11,5593,0.772,9.067
a_11,4569,0.036,138.888
a_11,598,0.066,45.454
a_11,3381,0.069,826.086
a_11,4512,0.196,35.714
a_11,548,0.769,512.353
a_11,4667,0.192,15.625
a_11,2797,0.186,21.505
a_11,2372,0.277,28.88
a_11,2229,0.471,4.246
a_11,3696,0.094,31.914
a_11,2865,0.188,26.595
a_11,3934,0.249,20.08
a_11,1620,0.472,6.355
a_11,3188,0.215,13.953
a_11,4660,0.09,22.222
a_11,4395,10.099,0.396
a_11,3840,0.14,14.285
a_11,1733,0.152,769.736
a_11,469,0.256,35.156
a_11,1299,0.183,387.978
a_11,3591,0.148,20.27
a_11,796,0.839,28.605
a_11,1415,0.326,6.134
a_11,1791,0.272,11.029
a_11,5323,0.189,10.582
a_11,4641,0.212,9.433
a_11,5131,0.36,5.555
a_11,603,0.194,67.01
a_11,5024,0.109,18.348
a_11,3498,0.156,12.82
a_11,934,1.174,6.814
a_11,4168,0.139,35.971
a_11,160,2.5,1.2
a_11,974,0.667,10.494
a_11,4873,0.144,62.5
a_11,1011,0.283,7.067
a_11,4065,0.05,40.0
a_11,5116,0.143,20.979
a_11,1023,0.347,11.527
a_11,5544,0.169,41.42
a_11,3953,0.063,95.238
a_11,16,1.053,8.547
a_11,563,0.132,22.727
a_11,1677,0.486,10.288
a_11,2741,0.167,23.952
a_11,4573,0.238,16.806
a_11,4609,0.142,63.38
a_11,4361,0.067,44.776
a_11,4284,0.18,22.222
a_11,4662,0.204,14.705
a_11,38,0.74,60.81
a_11,3966,0.144,55.555
a_11,1113,0.467,6.423
a_11,782,2.895,1.727
a_11,1983,0.314,6.369
a_11,5005,0.086,186.046
a_11,5655,0.125,24.0
a_11,5179,0.508,9.842
a_11,3963,0.07,28.571
a_11,4227,0.211,18.957
a_11,1273,0.16,25.0
a_11,827,0.877,10.262
a_11,87,0.203,14.778
a_11,2661,2.386,14.668
a_11,4485,0.104,28.846
a_11,4299,0.121,338.842
a_11,1673,0.202,24.752
a_11,2522,0.303,13.201
a_11,290,0.133,52.631
a_11,933,0.297,13.468
a_11,2736,0.167,29.94
a_11,1809,0.313,25.559
a_11,3974,0.076,26.315
a_11,3506,0.088,34.09
a_11,4653,0.226,8.849
a_11,3322,0.129,38.759
a_11,1000,0.406,4.926
a_11,2363,1.035,2.898
a_11,59,0.229,8.733
a_11,1369,2.097,1.43
a_11,1718,0.233,304.721
a_11,5596,0.255,7.843
a_11,3979,5.225,0.765
a_11,3500,0.16,12.5
a_11,4293,0.235,174.468
a_11,366,0.193,36.269
a_11,2343,0.523,3.824
a_12,1736,0.163,361.963
a_12,2300,0.33,9.09
a_12,1760,0.159,113.207
a_12,3783,0.125,24.0
a_12,5411,0.022,45.454
a_12,3157,0.233,12.875
a_12,4524,0.129,201.55
a_12,4989,0.049,81.632
a_12,861,0.723,2.766
a_12,79,0.773,5.174
a_12,1525,3.578,0.558
a_12,3557,0.059,50.847
a_12,2791,0.165,30.303
a_12,3706,4.962,0.403
a_12,5429,0.207,9.661
a_12,4716,0.2,10.0
a_12,585,0.11,163.636
a_12,213,0.572,5.244
a_12,394,0.175,40.0
a_12,5463,0.13,69.23
a_12,5692,0.047,63.829
a_12,4686,0.116,17.241
a_12,5247,0.34,26.47
a_12,4985,0.185,16.216
a_12,973,0.434,4.608
a_12,4053,1.127,2.661
a_12,5804,0.455,573.626
a_12,3789,0.171,23.391
a_12,2697,0.165,30.303
a_12,3635,0.047,63.829
a_12,1605,0.454,22.026
a_12,5014,0.126,31.746
a_12,82,1.081,3.7
a_12,5238,0.294,10.204
a_12,913,0.86,3.488
a_12,3573,0.071,42.253
a_12,2158,0.337,8.902
a_12,4574,0.14,14.285
a_12,5650,0.094,21.276
a_12,862,10.008,0.299
a_12,4371,0.065,61.538
a_12,3084,0.48,8.333
a_12,3024,0.245,12.244
a_12,3119,0.416,9.615
a_12,3461,0.065,46.153
a_12,391,0.15,46.666
a_12,780,10.373,0.289
a_12,3901,0.048,62.5
a_12,3917,0.035,171.428
a_12,1144,0.237,8.438
a_12,5342,0.063,396.825
a_12,5441,0.126,71.428
a_12,825,0.642,3.115
a_12,4670,2.127,0.94
a_12,5394,0.075,40.0
a_12,3856,0.327,9.174
a_12,3988,0.074,94.594
a_12,706,0.487,4.106
a_12,5305,1.129,5.314
a_12,374,0.252,27.777
a_12,699,0.321,9.345
a_12,4302,0.139,287.769
a_12,1477,0.249,8.032
a_12,3741,0.021,142.857
a_12,1036,0.339,8.849
a_12,2654,0.45,26.666
a_12,2775,0.166,30.12
a_12,5793,0.107,37.383
a_12,4118,0.129,15.503
a_12,4974,0.036,111.111
a_12,42,0.892,5.605
a_12,4059,0.101,39.603
a_12,343,0.131,53.435
a_12,1232,0.237,37.974
a_12,3070,0.606,8.25
a_12,20,0.21,14.285
a_12,4163,0.474,6.329
a_12,4355,0.198,45.454
a_12,5246,0.582,3.436
a_12,186,0.458,19.65
a_12,5525,0.306,13.071
a_12,2768,0.169,29.585
a_12,5549,0.492,4.065
a_12,1800,0.385,10.389
a_12,2421,0.327,12.232
a_12,2912,0.113,26.548
a_12,783,1.471,2.719
a_12,1877,0.397,7.556
a_12,3724,0.164,18.292
a_12,5230,0.298,13.422
a_13,5448,0.236,12.711
a_13,3855,0.138,21.739
a_13,1612,0.376,5.319
a_13,1179,3.024,269.51
a_13,3936,0.957,19.853
a_13,3845,0.036,55.555
a_13,1822,0.313,9.584
a_13,4821,0.149,13.422
a_13,3522,0.026,115.384
a_13,1686,0.147,34.013
a_13,4962,1.944,593.621
a_13,3192,0.207,24.154
a_13,5557,0.612,19.607
a_13,1502,0.705,4.255
a_13,278,0.87,8.045
a_13,5414,1.551,3.868
a_13,4089,0.158,18.987
a_13,717,0.968,2.066
a_13,1424,0.399,15.037
a_13,2821,0.168,29.761
a_13,2557,0.705,2.836
a_13,685,0.526,3.802
a_13,2047,0.412,9.708
a_13,2843,0.164,24.39
a_13,4474,0.116,34.482
a_13,5139,0.366,8.196
a_13,5515,0.23,8.695
a_13,3821,0.102,9.803
a_13,4437,0.064,62.5
a_13,1913,0.791,5.056
a_13,918,0.292,6.849
a_13,4271,0.068,58.823
a_13,2688,0.173,28.901
a_13,638,0.398,138.19
a_13,1695,0.136,36.764
a_13,753,0.576,5.208
a_13,2632,0.237,691.983
a_13,2774,0.165,30.303
a_13,3952,0.12,66.666
a_13,5326,0.625,75.2
a_13,5630,0.177,22.598
a_13,227,0.133,52.631
a_13,1500,0.167,11.976
a_13,3006,0.433,103.926
a_13,636,0.281,868.327
a_13,5172,0.339,11.799
a_13,4018,0.814,128.992
a_13,204,0.604,8.278
a_13,4016,0.03,66.666
a_13,1038,0.175,17.142
a_13,728,0.356,19.662
a_13,2329,1.776,5.067
a_13,588,3.186,0.941
a_13,4523,0.05,40.0
a_13,2576,0.308,9.74
a_13,4625,0.12,33.333
a_13,4910,0.156,423.076
a_13,2092,0.597,5.025
a_13,4935,0.219,13.698
a_13,5740,0.04,100.0
a_13,3769,0.057,52.631
a_13,2936,0.112,35.714
a_13,2428,1.494,14.725
a_13,4960,0.592,6.756
a_13,4046,0.196,25.51
a_13,5669,0.018,166.666
a_13,5224,0.334,5.988
a_13,3911,0.182,16.483
a_13,922,1.972,580.628
a_13,4955,0.322,9.316
a_13,5206,0.618,4.854
a_13,689,0.26,7.692
a_13,1798,0.132,22.727
a_13,287,0.177,39.548
a_13,3579,0.066,45.454
a_13,265,0.166,42.168
a_13,4787,0.645,10.852
a_13,1967,0.145,13.793
a_13,2276,0.345,385.507
a_13,3219,0.225,31.111
a_13,3879,0.179,33.519
a_13,534,0.039,76.923
a_13,3587,0.056,53.571
a_13,5735,0.146,27.397
a_13,1205,0.395,17.721
a_13,2625,0.856,19.859
a_13,175,0.466,10.729
a_13,108,0.36,5.555
a_13,723,0.273,7.326
a_13,5001,0.123,16.26
a_13,4948,0.103,29.126
a_13,2727,0.167,23.952
a_13,1678,0.136,36.764
a_13,2846,0.17,23.529
a_13,4695,0.09,111.111
a_13,2769,0.164,30.487
a_13,2519,0.281,7.117
a_13,4025,0.1,20.0
a_13,3782,0.209,14.354
a_13,231,0.141,49.645
a_13,535,0.039,76.923
a_13,2311,0.296,10.135
a_13,710,0.495,10.101
a_13,2724,0.183,27.322
a_13,920,0.547,53.016
a_13,2431,0.465,6.451
a_13,15,0.427,4.683
a_13,3601,0.036,83.333
a_13,2385,0.221,36.199
a_13,561,0.477,6.289
a_13,750,0.282,10.638
a_13,4984,0.094,85.106
a_13,5232,1.147,2.615
a_13,2681,0.249,144.578
a_13,1145,0.25,12.0
a_13,929,0.179,33.519
a_13,2450,0.289,10.38
a_13,2404,0.195,10.256
a_13,1361,0.566,28.268
a_13,2035,0.441,95.238
a_13,4814,0.182,16.483
a_13,283,0.136,51.47
a_13,3993,0.071,42.253
a_14,3242,0.194,15.463
a_14,2766,0.173,23.121
a_14,1481,0.553,10.849
a_14,2198,0.449,48.997
a_14,897,0.257,11.673
a_14,3920,0.031,129.032
a_14,405,1.0,7.0
a_14,800,2.069,9.183
a_14,3332,0.141,42.553
a_14,4883,0.104,19.23
a_14,3050,0.54,196.296
a_14,661,1.47,2.721
a_14,5413,0.111,27.027
a_14,1680,0.139,35.971
a_14,3982,0.078,38.461
a_14,1265,0.195,15.384
a_14,1613,0.376,7.978
a_14,1929,0.177,16.949
a_14,738,0.664,4.518
a_14,1715,0.191,858.638
a_14,2094,0.362,24.861
a_14,2057,0.521,17.274
a_14,5689,0.092,32.608
a_14,955,0.277,10.83
a_14,65,0.422,7.109
a_14,2789,0.166,24.096
a_14,4205,0.167,17.964
a_14,2086,0.305,9.836
a_14,4220,0.43,4.651
a_14,4869,0.152,19.736
a_14,4838,0.124,32.258
a_14,3492,0.149,13.422
a_14,5627,0.149,20.134
a_14,4292,0.12,33.333
a_14,5104,0.04,75.0
a_14,35,0.277,10.83
a_14,2626,0.587,6.814
a_14,2382,0.217,36.866
a_14,2177,0.145,13.793
a_14,4413,0.076,39.473
a_14,3673,0.497,6.036
a_14,3350,0.136,88.235
a_14,5381,0.182,10.989
a_14,3139,0.52,5.769
a_14,3590,0.028,107.142
a_14,513,0.299,13.377
a_14,709,0.815,6.134
a_14,1267,0.122,24.59
a_14,2445,0.425,11.764
a_14,546,0.059,50.847
a_14,2980,0.172,11.627
a_14,2054,0.83,3.614
a_14,3853,0.061,49.18
a_14,1507,0.423,446.808
a_14,4980,0.105,19.047
a_14,5516,0.688,2.906
a_14,1490,0.267,11.235
a_14,5430,0.145,62.068
a_14,1343,0.442,9.049
a_14,141,0.28,10.714
a_14,2497,0.548,445.255
a_14,4240,0.125,32.0
a_14,450,10.764,0.743
a_14,956,0.201,14.925
a_14,1322,0.16,37.5
a_14,4129,0.072,41.666
a_14,3117,0.236,12.711
a_14,1220,0.994,6.036
a_14,756,0.444,6.756
a_14,1829,0.335,8.955
a_14,4648,0.314,9.554
a_14,3186,0.199,15.075
a_14,3231,0.237,12.658
a_14,5135,0.462,4.329
a_14,6,0.927,2.157
a_14,2243,0.514,5.836
a_14,705,1.098,1.821
a_14,3687,0.047,63.829
a_14,104,0.422,4.739
a_14,1239,0.359,8.356
a_14,159,1.152,2.604
a_14,1218,0.789,25.348
a_14,4449,0.078,51.282
a_14,1905,0.105,200.0
a_14,4193,0.137,29.197
a_14,3018,0.472,6.355
a_14,1568,0.133,112.781
a_14,789,4.009,0.498
a_15,2399,0.411,7.299
a_15,1554,0.583,3.43
a_15,2316,0.53,5.66
a_15,4199,0.036,83.333
a_15,4734,0.068,44.117
a_15,3038,0.297,10.101
a_15,1396,0.368,73.369
a_15,2514,0.417,7.194
a_15,3436,0.168,17.857
a_15,5517,0.285,21.052
a_15,3680,0.04,75.0
a_15,2049,0.622,4.823
a_15,3447,0.163,18.404
a_15,3246,0.157,25.477
a_15,1817,0.265,7.547
a_15,5380,0.151,19.867
a_15,156,0.249,32.128
a_15,4888,0.078,25.641
a_15,78,0.544,5.514
a_15,4527,0.024,125.0
a_15,4231,0.064,62.5
a_15,372,0.198,35.353
a_15,3008,0.28,17.857
a_15,2554,0.54,5.555
a_15,3857,0.076,26.315
a_15,915,0.407,7.371
a_15,5404,0.016,187.5
a_15,2511,0.285,7.017
a_15,443,12.549,0.637
a_15,3389,0.508,15.748
a_15,4563,0.525,5.714
a_15,2822,0.166,24.096
a_15,83,0.779,3.851
a_15,656,0.249,180.722
a_15,5810,0.065,30.769
a_15,4557,0.192,208.333
a_15,2819,0.168,29.761
a_15,5108,0.133,22.556
a_15,3427,0.391,10.23
a_15,2652,0.176,11.363
a_15,1409,0.342,5.847
a_15,4782,0.12,100.0
a_15,5794,0.128,31.25
a_15,121,1.569,1.912
a_15,3207,0.229,13.1
a_15,482,0.095,94.736
a_15,4329,0.21,19.047
a_15,2596,0.547,3.656
a_15,5514,0.227,8.81
a_15,365,0.227,30.837
a_15,2157,0.689,5.805
a_15,369,0.276,25.362
a_15,3408,0.147,27.21
a_15,4084,0.118,16.949
a_15,4559,0.175,234.285
a_15,1853,0.38,5.263
a_15,4380,0.217,18.433
a_15,1955,0.12,25.0
a_15,828,0.834,3.597
a_15,924,0.363,101.928
a_15,4943,0.09,33.333
a_15,3071,0.545,5.504
a_15,4768,0.107,18.691
a_15,4932,0.161,24.844
a_15,1789,0.43,11.627
a_15,2527,0.252,7.936
a_15,3355,0.095,831.578
a_15,3258,0.89,5.617
a_15,2365,1.194,1.675
a_15,666,0.505,7.92
a_15,333,0.252,27.777
a_15,766,0.988,2.024
a_15,1187,1.843,1.085
a_15,1869,1.111,7.2
a_15,403,13.212,0.605
a_15,5059,0.08,25.0
a_15,1175,0.301,6.644
a_15,5758,0.145,89.655
a_15,3742,0.168,17.857
a_15,76,0.99,12.121
a_15,2581,0.24,8.333
a_15,386,0.262,26.717
a_15,3100,0.302,9.933
a_15,2332,0.384,7.812
a_15,5068,0.227,105.726
a_15,1935,0.297,10.101
a_15,3171,0.218,27.522
a_15,407,0.161,43.478
a_15,457,0.241,37.344
a_15,1035,0.377,13.262
a_15,1618,0.43,6.976
a_15,1393,1.225,61.224
a_15,4738,0.158,18.987
a_15,2403,0.166,18.072
a_15,5518,0.28,7.142
a_15,1591,0.534,7.49
a_15,1344,0.26,15.384
a_15,5037,0.157,19.108
a_15,2738,0.185,27.027
a_15,5369,0.107,28.037
a_15,4280,0.086,46.511
a_15,1761,0.335,5.97
a_15,893,0.837,3.584
a_15,4042,0.4,45.0
a_15,4581,0.222,13.513
a_16,2720,0.222,22.522
a_16,4737,0.202,44.554
a_16,4750,0.186,21.505
a_16,4384,0.136,29.411
a_16,1303,0.533,3.752
a_16,1871,1.091,7.332
a_16,5370,0.355,5.633
a_16,4279,0.081,49.382
a_16,2030,0.249,12.048
a_16,4180,0.057,35.087
a_16,2033,0.206,14.563
a_16,4136,0.221,18.099
a_16,2336,0.158,12.658
a_16,5229,0.165,18.181
a_16,3750,0.236,12.711
a_16,5723,0.097,793.814
a_16,4772,0.137,14.598
a_16,111,0.18,16.666
a_16,1430,0.351,8.547
a_16,4354,0.117,17.094
a_16,4087,0.035,57.142
a_16,2312,0.298,6.711
a_16,4951,0.134,14.925
a_16,5508,0.231,8.658
a_16,4626,0.146,6.849
a_16,97,3.725,1.073
a_16,5478,0.137,65.693
a_16,5526,0.407,17.199
a_16,5217,2.305,1.301
a_16,711,0.986,4.056
a_16,4927,0.133,15.037
a_16,4313,0.212,198.113
a_16,2877,0.346,11.56
a_16,5306,0.242,16.528
a_16,5351,0.209,9.569
a_16,4991,0.099,30.303
a_16,5820,0.148,27.027
a_16,5582,0.634,9.463
a_16,2454,0.187,16.042
a_16,2923,0.167,17.964
a_16,3174,0.822,9.732
a_16,605,0.188,37.234
a_16,1497,1.017,3.933
a_16,963,0.146,13.698
a_16,2346,0.367,10.899
a_16,987,0.552,7.246
a_16,329,0.301,23.255
a_16,3075,0.567,144.62
a_16,5466,0.129,54.263
a_16,2903,0.178,471.91
a_16,2066,0.127,23.622
a_16,435,12.443,0.642
a_16,785,0.303,9.9
a_16,1435,0.285,14.035
a_16,3619,0.179,16.759
a_16,5431,15.077,0.132
a_16,4402,0.167,23.952
a_16,731,0.546,3.663
a_16,5185,0.347,2.881
a_16,895,0.091,32.967
a_16,4830,0.471,535.031
a_16,5332,0.126,23.809
a_16,5029,0.355,5.633
a_16,3830,0.307,6.514
a_16,653,0.238,8.403
a_16,2731,0.162,43.209
a_16,2747,0.166,30.12
a_16,2645,0.409,9.779
a_16,490,0.092,97.826
a_16,3899,0.108,296.296
a_16,2136,0.334,8.982
a_16,3433,0.138,28.985
a_16,844,0.571,7.005
a_16,1903,0.632,3.164
a_16,5219,0.72,5.555
a_16,2341,0.181,16.574
a_16,4379,0.126,95.238
a_16,1594,0.252,11.904
a_16,4592,0.266,11.278
a_16,5227,0.33,9.09
a_16,4526,0.064,31.25
a_16,3179,0.205,19.512
a_16,4732,0.123,97.56
a_16,3036,0.268,11.194
a_16,2838,0.167,29.94
a_16,40,4.868,0.821
a_16,2760,0.177,28.248
a_16,703,0.321,6.23
a_16,4914,0.121,24.793
a_16,5784,0.112,35.714
a_16,2544,0.157,19.108
a_16,1593,0.592,13.513
a_16,631,0.234,8.547
a_16,569,0.146,13.698
a_16,4178,0.146,75.342
a_16,138,0.133,60.15
a_16,2977,0.36,11.111
a_16,3962,0.069,14.492
a_16,4775,0.344,875.0
a_16,5388,0.079,75.949
a_16,2360,0.602,3.322
a_16,2396,0.371,8.086
a_16,3313,0.138,28.985
a_16,2015,0.548,7.299
a_16,3806,0.103,38.834
a_16,5069,0.36,655.555
a_16,3595,0.056,53.571
a_16,5274,0.234,4.273
a_16,3711,0.108,620.37
a_16,4122,0.028,142.857
a_16,3588,0.056,53.571
a_16,1780,0.139,14.388
a_16,2537,0.162,18.518
a_16,3154,0.274,29.197
a_16,5275,0.323,43.343
a_17,3128,0.701,99.857
a_17,5477,0.133,67.669
a_17,4905,0.056,53.571
a_17,3641,0.154,19.48
a_17,4201,0.036,83.333
a_17,2269,0.369,5.42
a_17,5127,0.654,4.587
a_17,1681,0.136,36.764
a_17,2561,0.13,23.076
a_17,4973,0.084,47.619
a_17,4617,0.107,130.841
a_17,1611,0.402,24.875
a_17,3938,0.144,27.777
a_17,4739,0.11,27.272
a_17,5694,0.048,62.5
a_17,1106,0.244,16.393
a_17,2907,0.185,221.621
a_17,806,0.475,4.21
a_17,4375,0.187,10.695
a_17,3490,0.188,10.638
a_17,92,3.38,1.183
a_17,2878,0.168,17.857
a_17,2348,0.386,5.181
a_17,584,0.076,39.473
a_17,447,0.262,34.351
a_17,907,0.366,5.464
a_17,1373,0.138,14.492
a_17,3233,0.598,6.688
a_17,716,1.54,3.246
a_17,5434,0.134,37.313
a_17,2023,0.271,11.07
a_17,2008,0.281,14.234
a_17,2467,0.353,8.498
a_17,27,0.219,13.698
a_17,2945,0.213,14.084
a_17,2323,0.728,2.747
a_17,1711,0.152,532.894
a_17,5003,0.342,11.695
a_17,235,0.13,53.846
a_17,1158,0.305,9.836
a_17,1571,0.142,42.253
a_17,3002,0.408,9.803
a_17,3236,0.268,18.656
a_17,822,0.968,2.066
a_17,354,0.181,38.674
a_17,3454,0.162,24.691
a_17,2503,0.281,7.117
a_17,3975,0.077,12.987
a_17,1365,1.48,2.702
a_17,4579,0.089,101.123
a_17,2868,0.172,29.069
a_17,4322,0.137,291.97
a_17,5416,0.064,62.5
a_17,3827,0.112,8.928
a_17,4508,0.169,11.834
a_17,2627,0.437,4.576
a_17,1633,0.406,9.852
a_17,4855,0.158,12.658
a_17,4843,0.135,14.814
a_17,4480,0.264,15.151
a_17,3719,0.117,615.384
a_17,1587,0.38,5.263
a_17,5048,11.08,0.27
a_17,3245,0.059,50.847
a_17,1108,0.449,8.908
a_17,539,0.153,19.607
a_17,2400,0.179,16.759
a_17,3190,0.59,5.084
a_17,4162,0.312,35.256
