# META: {"workflow_id": 3, "user_id": 33, "num_abstract": 30, "connector_pattern": "00001100111110101111000101010", "abstract_services": {"a_0": 115, "a_1": 92, "a_2": 104, "a_3": 105, "a_4": 119, "a_5": 91, "a_6": 94, "a_7": 104, "a_8": 103, "a_9": 97, "a_10": 122, "a_11": 97, "a_12": 111, "a_13": 105, "a_14": 95, "a_15": 94, "a_16": 101, "a_17": 92, "a_18": 117, "a_19": 94, "a_20": 111, "a_21": 97, "a_22": 96, "a_23": 93, "a_24": 113, "a_25": 109, "a_26": 87, "a_27": 98, "a_28": 112, "a_29": 122}, "total_latency": 3.333, "total_throughput": 1.785}
abstract_service,concrete_service,latency,throughput
a_8,257,0.134,52.238
a_8,2324,0.567,3.527
a_8,3738,0.087,34.482
a_8,441,13.074,0.611
a_8,5438,0.105,19.047
a_8,1661,0.139,35.971
a_8,747,0.225,8.888
a_8,5133,0.884,7.918
a_8,2864,0.165,30.303
a_8,1266,0.444,6.756
a_8,5286,0.147,88.435
a_8,5122,0.573,29.668
a_8,98,4.74,0.843
a_8,2639,0.241,539.419
a_8,3607,0.117,25.641
a_8,2977,0.36,11.111
a_8,2014,0.403,4.962
a_8,4233,0.402,465.174
a_8,3708,4.027,0.496
a_8,4315,0.124,330.645
a_8,3244,0.145,62.068
a_8,4458,0.104,28.846
a_8,4667,0.192,15.625
a_8,5755,0.058,137.931
a_8,5331,0.14,21.428
a_8,5278,0.271,14.76
a_8,1215,0.351,8.547
a_8,4402,0.167,23.952
a_8,973,0.434,4.608
a_8,2600,0.641,4.68
a_9,1673,0.202,24.752
a_9,2126,0.457,17.505
a_9,2237,0.417,7.194
a_9,989,0.351,5.698
a_9,1801,0.323,9.287
a_9,3976,0.077,25.974
a_9,1625,0.385,5.194
a_9,3701,17.089,0.117
a_9,2816,0.171,29.239
a_9,5163,0.455,4.395
a_9,137,0.535,3.738
a_9,484,0.202,44.554
a_9,3080,0.283,10.6
a_9,1514,0.163,18.404
a_9,1928,0.789,3.802
a_9,2535,0.277,10.83
a_9,695,0.81,32.098
a_9,4292,0.12,33.333
a_9,3354,0.353,212.464
a_9,5012,0.263,11.406
a_9,2162,0.348,22.988
a_9,373,0.207,33.816
a_9,3875,0.053,113.207
a_9,1751,0.17,17.647
a_9,2095,0.418,9.569
a_9,1718,0.233,304.721
a_9,4554,0.13,323.076
a_9,2625,0.856,19.859
a_9,908,0.404,4.95
a_9,4113,0.332,12.048
a_9,2912,0.113,26.548
a_9,4700,0.245,12.244
a_9,1733,0.152,769.736
a_9,2100,0.51,3.921
a_9,4224,0.063,47.619
a_9,4045,0.237,21.097
a_9,253,0.141,49.645
a_9,2591,0.819,4.884
a_9,5274,0.234,4.273
a_9,1452,0.619,8.077
a_9,2914,0.102,29.411
a_9,5206,0.618,4.854
a_9,4013,0.125,16.0
a_9,5228,0.563,5.328
a_9,4000,0.105,28.571
a_9,1815,0.467,40.685
a_9,4049,0.067,29.85
a_9,2307,0.489,4.089
a_9,3415,0.139,28.776
a_9,1643,0.136,36.764
a_9,3913,0.183,21.857
a_9,3413,0.19,15.789
a_9,5243,5.212,170.376
a_9,5501,0.277,7.22
a_9,5543,1.074,12.104
a_9,3747,0.067,44.776
a_9,3756,0.032,93.75
a_9,2422,0.948,65.4
a_9,64,0.45,6.666
a_9,2698,0.174,22.988
a_9,4365,0.068,44.117
a_9,5044,0.11,54.545
a_9,4122,0.028,142.857
a_9,4524,0.129,201.55
a_9,963,0.146,13.698
a_9,527,0.3,10.0
a_9,284,0.131,53.435
a_9,5013,0.371,8.086
a_9,3128,0.701,99.857
a_9,590,0.07,42.857
a_9,351,0.233,30.042
a_9,929,0.179,33.519
a_9,3812,0.031,64.516
a_9,4276,0.064,62.5
a_9,3500,0.16,12.5
a_9,285,0.136,51.47
a_9,1515,0.715,88.111
a_9,3622,0.089,33.707
a_9,2556,0.326,9.202
a_9,1016,0.385,5.194
a_9,4571,0.123,32.52
a_9,4511,0.268,7.462
a_9,4258,0.064,62.5
a_9,531,0.055,54.545
a_9,2632,0.237,691.983
a_9,3942,0.104,57.692
a_9,5803,0.109,36.697
a_9,1760,0.159,113.207
a_9,4953,0.116,25.862
a_9,3681,0.109,27.522
a_9,4632,0.145,27.586
a_9,4302,0.139,287.769
a_9,3511,0.045,66.666
a_9,5692,0.047,63.829
a_9,1039,0.372,8.064
a_9,5403,0.161,93.167
a_9,1115,0.407,9.828
a_10,907,0.366,5.464
a_10,2481,0.138,72.463
a_10,1137,0.269,7.434
a_10,361,0.26,26.923
a_10,3834,0.172,11.627
a_10,5213,1.319,3.032
a_10,591,0.123,113.821
a_10,4288,0.104,38.461
a_10,2562,0.135,22.222
a_10,1171,0.224,13.392
a_10,4205,0.167,17.964
a_10,2868,0.172,29.069
a_10,3997,0.058,51.724
a_10,71,0.426,7.042
a_10,5030,0.148,13.513
a_10,802,0.523,5.736
a_10,557,0.065,138.461
a_10,1554,0.583,3.43
a_10,1993,0.176,17.045
a_10,5571,0.152,32.894
a_10,995,3.075,108.617
a_10,1825,0.314,9.554
a_10,1623,0.183,38.251
a_10,3680,0.04,75.0
a_10,1937,0.292,10.273
a_10,3557,0.059,50.847
a_10,3398,0.488,16.393
a_10,4819,0.307,6.514
a_10,5257,0.172,75.581
a_10,1753,0.41,7.317
a_10,196,0.6,5.0
a_10,5026,0.116,86.206
a_10,3136,0.509,9.823
a_10,1775,0.2,20.0
a_10,5670,0.046,65.217
a_10,1803,0.323,12.383
a_10,178,1.201,5.828
a_10,5800,0.136,235.294
a_10,4330,0.097,41.237
a_10,386,0.262,26.717
a_10,5780,0.133,30.075
a_10,1315,8.903,678.198
a_10,4815,0.063,63.492
a_10,2564,0.528,15.151
a_10,208,0.612,8.169
a_10,213,0.572,5.244
a_10,3870,0.103,58.252
a_10,5065,0.096,62.5
a_10,4080,0.168,17.857
a_10,5556,0.385,31.168
a_10,4413,0.076,39.473
a_10,3612,0.072,166.666
a_10,1789,0.43,11.627
a_10,419,0.944,7.415
a_10,5238,0.294,10.204
a_10,16,1.053,8.547
a_10,5533,1.081,12.025
a_10,4305,0.372,295.698
a_10,1002,0.27,37.037
a_10,4054,0.162,24.691
a_10,3818,0.166,6.024
a_10,709,0.815,6.134
a_10,586,0.537,14.897
a_10,5116,0.143,20.979
a_10,5472,0.131,53.435
a_10,4842,0.169,23.668
a_10,5530,0.178,39.325
a_10,5728,0.116,17.241
a_10,4108,0.079,50.632
a_10,2101,0.501,3.992
a_10,2270,0.36,5.555
a_10,161,0.271,11.07
a_10,315,0.149,46.979
a_10,3651,0.072,41.666
a_10,4853,0.24,16.666
a_10,2007,0.36,11.111
a_10,1035,0.377,13.262
a_10,1026,0.265,11.32
a_10,414,0.482,14.522
a_10,1139,0.389,23.136
a_10,4579,0.089,101.123
a_10,5673,0.009,222.222
a_10,2357,0.623,4.815
a_10,448,0.171,52.631
a_10,4965,1.575,1.904
a_10,4398,0.071,56.338
a_10,2507,0.149,26.845
a_10,3442,0.164,18.292
a_10,2784,0.166,30.12
a_10,3731,0.106,28.301
a_10,226,0.43,16.279
a_10,5230,0.298,13.422
a_10,3137,0.45,6.666
a_10,3,0.22,9.09
a_10,1508,0.514,7.782
a_10,2623,0.548,5.474
a_10,5059,0.08,25.0
a_10,5192,0.491,4.073
a_10,1630,0.363,11.019
a_10,541,0.025,120.0
a_10,3492,0.149,13.422
a_10,1818,0.372,16.129
a_10,181,0.436,25.229
a_10,1829,0.335,8.955
a_10,4777,0.113,26.548
a_10,3890,0.141,21.276
a_10,4890,0.076,39.473
a_10,970,0.524,3.816
a_10,1737,0.145,213.793
a_10,3596,0.085,35.294
a_10,5096,0.071,56.338
a_10,688,0.314,6.369
a_10,5529,1.093,11.893
a_10,779,0.692,4.335
a_10,2150,0.349,8.595
a_10,425,12.551,0.637
a_10,2025,1.71,187.719
a_10,1853,0.38,5.263
a_10,545,0.063,47.619
a_10,1494,1.101,285.195
a_10,5644,0.041,73.17
a_10,785,0.303,9.9
a_11,5508,0.231,8.658
a_11,1974,0.268,11.194
a_11,67,0.965,3.108
a_11,2805,0.165,24.242
a_11,1856,0.204,9.803
a_11,301,0.138,65.217
a_11,3560,0.062,48.387
a_11,134,0.151,19.867
a_11,1771,0.219,9.132
a_11,2728,0.159,31.446
a_11,1225,0.23,34.782
a_11,5470,0.129,69.767
a_11,3041,0.106,56.603
a_11,3835,0.15,20.0
a_11,1893,0.446,6.726
a_11,2212,0.155,19.354
a_11,2665,1.014,2.958
a_11,4369,0.311,12.861
a_11,3452,0.169,29.585
a_11,4636,0.268,7.462
a_11,4874,0.148,27.027
a_11,5629,0.131,30.534
a_11,2039,0.41,7.317
a_11,4691,0.414,7.246
a_11,1962,0.123,24.39
a_11,3990,0.043,162.79
a_11,3250,1.055,3.791
a_11,382,0.13,53.846
a_11,5429,0.207,9.661
a_11,1516,0.48,6.25
a_11,2464,0.162,18.518
a_11,2582,0.253,7.905
a_11,1626,0.345,14.492
a_11,5607,0.389,2.57
a_11,4762,0.074,27.027
a_11,2207,0.375,10.666
a_11,2656,0.607,3.294
a_11,2883,0.345,147.826
a_11,1334,0.544,314.338
a_11,1319,0.583,3.43
a_11,3820,0.103,9.708
a_11,1847,0.447,8.948
a_11,4774,0.224,13.392
a_11,1987,1.159,9.49
a_11,2168,0.699,115.879
a_11,5233,0.24,4.166
a_11,4012,0.089,33.707
a_11,5210,0.792,3.787
a_11,1095,0.299,66.889
a_11,998,0.816,2.45
a_11,5083,0.078,51.282
a_11,1945,0.237,12.658
a_11,705,1.098,1.821
a_11,959,0.619,3.231
a_11,5362,0.254,23.622
a_11,5490,0.219,9.132
a_11,5267,0.188,15.957
a_11,1236,0.248,36.29
a_11,170,0.326,239.263
a_11,2482,0.14,99.999
a_11,3684,0.182,16.483
a_11,2673,0.363,19.283
a_11,4942,0.131,22.9
a_11,3134,0.534,52.434
a_11,692,0.316,6.329
a_11,4956,0.092,97.826
a_11,1624,0.347,5.763
a_11,5735,0.146,27.397
a_11,5003,0.342,11.695
a_11,3753,0.062,48.387
a_11,5468,0.131,61.068
a_11,2288,0.349,5.73
a_11,1885,0.595,8.403
a_11,2131,0.488,6.147
a_11,2161,0.365,21.917
a_11,1403,0.393,5.089
a_11,5818,0.358,117.318
a_11,2553,0.134,22.388
a_11,2093,0.797,7.528
a_11,3391,0.483,16.563
a_11,5817,0.26,11.538
a_11,4973,0.084,47.619
a_11,4563,0.525,5.714
a_11,3625,0.103,29.126
a_11,2068,0.14,21.428
a_11,1678,0.136,36.764
a_11,3044,0.374,8.021
a_11,2820,0.175,28.571
a_11,1669,0.149,33.557
a_11,4489,0.409,7.334
a_11,4197,0.232,17.241
a_11,1790,0.394,10.152
a_11,2752,0.176,28.409
a_11,2961,0.193,20.725
a_11,1907,0.105,28.571
a_11,859,0.403,4.962
a_11,3914,0.103,29.126
a_12,1213,0.488,8.196
a_12,5684,0.047,63.829
a_12,2393,0.13,23.076
a_12,3048,0.326,6.134
a_12,4478,0.383,7.832
a_12,766,0.988,2.024
a_12,4985,0.185,16.216
a_12,4206,0.169,23.668
a_12,5248,0.324,12.345
a_12,5371,0.118,16.949
a_12,710,0.495,10.101
a_12,2047,0.412,9.708
a_12,4658,0.202,9.9
a_12,3148,0.274,14.598
a_12,5741,0.193,56.994
a_12,1318,0.579,3.454
a_12,4322,0.137,291.97
a_12,4074,0.181,11.049
a_12,5520,0.29,6.896
a_12,1204,0.327,6.116
a_12,2722,0.183,27.322
a_12,993,3.894,85.772
a_12,767,1.001,1.998
a_12,1221,0.405,7.407
a_12,1985,0.457,10.94
a_12,4264,0.064,62.5
a_12,69,1.124,3.558
a_12,780,10.373,0.289
a_12,976,7.065,514.225
a_12,2919,0.354,8.474
a_12,803,0.768,2.604
a_12,3216,0.4,10.0
a_12,1711,0.152,532.894
a_12,2931,0.309,16.181
a_12,3598,0.072,41.666
a_12,4871,0.12,25.0
a_12,2580,0.822,2.433
a_12,1265,0.195,15.384
a_12,3098,0.504,253.968
a_12,4807,0.147,27.21
a_12,3924,0.069,101.449
a_12,4203,0.073,27.397
a_12,4391,0.068,44.117
a_12,3056,0.28,10.714
a_12,1011,0.283,7.067
a_12,5791,0.117,34.188
a_12,3429,0.173,17.341
a_12,2145,0.341,5.865
a_12,4042,0.4,45.0
a_12,777,0.404,4.95
a_12,4191,0.07,157.142
a_12,1933,0.304,13.157
a_12,1167,0.281,17.793
a_12,5101,0.165,24.242
a_12,1982,0.44,18.181
a_12,5759,0.065,46.153
a_12,347,0.13,53.846
a_12,3015,0.169,23.668
a_12,274,0.421,16.627
a_12,5658,0.063,47.619
a_12,1675,0.137,29.197
a_12,1719,0.208,634.615
a_12,4399,4.493,1.335
a_12,5098,0.12,25.0
a_12,5445,0.233,12.875
a_12,1565,0.588,5.102
a_12,673,0.258,11.627
a_12,4567,0.209,244.019
a_12,797,0.549,10.928
a_12,4899,0.208,9.615
a_12,3691,0.089,33.707
a_12,5812,0.142,28.169
a_12,3856,0.327,9.174
a_12,3910,0.103,126.213
a_12,5162,0.312,16.025
a_12,2137,0.561,5.347
a_12,3506,0.088,34.09
a_12,1047,0.324,6.172
a_12,898,0.136,22.058
a_12,3058,0.323,27.863
a_12,3401,0.121,33.057
a_12,1178,0.412,9.708
a_12,1951,0.153,19.607
a_12,1922,0.216,9.259
a_12,3070,0.606,8.25
a_12,631,0.234,8.547
a_12,4566,0.089,44.943
a_12,5343,0.182,93.406
a_12,5608,0.242,12.396
a_12,5451,0.136,22.058
a_12,2103,0.397,15.113
a_12,2299,0.633,6.319
a_12,4844,0.065,46.153
a_12,4913,0.124,24.193
a_12,158,0.372,333.333
a_12,603,0.194,67.01
a_12,1396,0.368,73.369
a_12,3046,0.284,10.563
a_12,4783,0.487,10.266
a_12,844,0.571,7.005
a_12,2635,0.248,286.29
a_12,2381,0.218,36.697
a_12,4912,0.275,10.909
a_12,5678,0.173,583.815
a_12,41,1.178,3.395
a_12,2010,0.274,18.248
a_12,2547,0.387,7.751
a_12,4362,0.067,59.701
a_12,2008,0.281,14.234
a_12,4111,0.272,11.029
a_12,2660,0.422,26.066
a_13,3570,0.211,109.004
a_13,4733,0.174,11.494
a_13,2502,0.15,20.0
a_13,5361,0.231,34.632
a_13,2999,1.949,282.195
a_13,2190,0.419,7.159
a_13,139,0.528,240.53
a_13,2067,0.274,10.948
a_13,3947,0.102,19.607
a_13,4242,0.063,47.619
a_13,5277,0.189,15.873
a_13,2232,1.366,1.464
a_13,3775,0.891,3.367
a_13,3109,0.243,12.345
a_13,778,0.681,4.405
a_13,2387,0.218,36.697
a_13,1163,0.434,18.433
a_13,4015,0.042,95.238
a_13,5754,0.149,67.114
a_13,1774,0.397,10.075
a_13,524,0.318,9.433
a_13,4435,0.068,44.117
a_13,5661,0.065,46.153
a_13,5796,0.193,56.994
a_13,1428,0.461,26.03
a_13,5145,0.3,10.0
a_13,4895,0.185,172.972
a_13,5354,0.077,116.883
a_13,1189,0.448,8.928
a_13,5423,0.141,85.106
a_13,3440,0.165,18.181
a_13,626,0.459,106.753
a_13,3051,0.286,6.993
a_13,2087,0.33,6.06
a_13,5506,0.229,8.733
a_13,4698,0.171,11.695
a_13,5498,0.066,30.303
a_13,1561,0.984,2.032
a_13,4009,0.037,54.054
a_13,5466,0.129,54.263
a_13,304,0.198,35.353
a_13,5124,0.521,3.838
a_13,535,0.039,76.923
a_13,3826,0.109,9.174
a_13,4406,0.063,63.492
a_13,1667,0.136,36.764
a_13,1677,0.486,10.288
a_13,1767,0.291,6.872
a_13,2392,0.423,47.281
a_13,2292,5.071,3.549
a_13,1934,0.425,7.058
a_13,930,0.312,19.23
a_13,2543,0.255,11.764
a_13,1399,0.724,15.193
a_13,5154,0.232,56.034
a_13,4331,0.072,41.666
a_13,1846,0.43,9.302
a_13,5732,0.178,22.471
a_13,652,0.239,8.368
a_13,2423,0.275,7.272
a_13,1957,0.122,24.59
a_13,4448,0.129,31.007
a_13,947,0.212,14.15
a_13,1811,15.368,0.26
a_13,3727,0.055,54.545
a_13,5114,0.171,17.543
a_13,1574,2.042,1.958
a_13,5283,0.188,191.489
a_13,3364,0.143,20.979
a_13,305,0.131,53.435
a_13,1715,0.191,858.638
a_13,3725,0.165,18.181
a_13,2291,0.534,116.104
a_13,1264,0.43,6.976
a_13,5295,0.118,42.372
a_13,2169,0.368,8.152
a_13,5119,0.635,9.448
a_13,2947,0.496,8.064
a_13,605,0.188,37.234
a_13,4124,0.04,50.0
a_13,5290,0.405,856.79
a_13,1444,0.504,3.968
a_13,5606,0.25,8.0
a_13,599,0.369,10.84
a_13,4538,1.797,69.003
a_13,982,0.457,41.575
a_13,4759,0.139,14.388
a_13,3234,0.207,14.492
a_13,1021,0.707,192.362
a_13,3211,0.742,6.738
a_13,2305,0.207,14.492
a_13,1835,0.395,7.594
a_13,1196,0.348,5.747
a_13,916,0.353,8.498
a_13,5705,0.097,30.927
a_13,4034,0.175,17.142
a_13,540,0.292,10.273
a_13,5225,0.452,6.637
a_13,5196,0.452,19.911
a_13,2242,0.373,8.042
a_13,4669,0.081,37.037
a_13,4084,0.118,16.949
a_13,795,0.422,4.739
a_13,4998,0.039,51.282
a_13,3502,0.197,10.152
a_14,5236,0.295,47.457
a_14,1872,1.064,7.518
a_14,378,0.215,32.558
a_14,5394,0.075,40.0
a_14,1926,1.021,2.938
a_14,4011,0.076,39.473
a_14,4988,0.125,24.0
a_14,3510,0.047,63.829
a_14,2321,0.672,4.464
a_14,1217,0.36,30.555
a_14,5492,0.087,34.482
a_14,2315,1.231,23.558
a_14,3223,0.391,10.23
a_14,4843,0.135,14.814
a_14,4217,0.085,47.058
a_14,4110,0.522,7.662
a_14,1298,0.125,248.0
a_14,3205,0.575,6.956
a_14,4186,0.162,18.518
a_14,772,0.723,2.766
a_14,3496,0.204,14.705
a_14,2112,0.326,12.269
a_14,1166,0.136,22.058
a_14,5806,0.12,175.0
a_14,5333,0.165,12.121
a_14,689,0.26,7.692
a_14,3333,0.119,92.436
a_14,3690,0.094,31.914
a_14,118,0.306,9.803
a_14,1911,0.647,4.636
a_14,5350,0.226,17.699
a_14,138,0.133,60.15
a_14,5513,0.302,6.622
a_14,268,0.214,32.71
a_14,1749,3.33,1.501
a_14,1999,0.326,6.134
a_14,2228,0.35,51.428
a_14,4499,0.257,11.673
a_14,2132,0.434,6.912
a_14,3017,0.133,15.037
a_14,711,0.986,4.056
a_14,786,0.619,6.462
a_14,5631,0.167,23.952
a_14,4241,0.064,62.5
a_14,5006,0.104,28.846
a_14,2966,0.115,34.782
a_14,4270,0.136,29.411
a_14,3120,0.528,132.575
a_14,1242,0.683,4.392
a_14,1588,0.52,5.769
a_14,4806,0.097,30.927
a_14,2199,0.15,140.0
a_14,5605,0.167,29.94
a_14,5701,0.109,27.522
a_14,4910,0.156,423.076
a_14,5319,0.194,25.773
a_14,4423,0.137,21.897
a_14,1906,0.107,28.037
a_14,4534,0.161,24.844
a_14,2720,0.222,22.522
a_14,5120,0.342,8.771
a_14,3723,0.333,9.009
a_14,80,1.055,37.914
a_14,5234,0.317,12.618
a_14,3921,0.032,125.0
a_14,1300,0.57,3.508
a_14,1620,0.472,6.355
a_14,1527,0.648,18.518
a_14,1344,0.26,15.384
a_14,4214,4.873,0.41
a_14,1672,0.153,32.679
a_14,393,0.166,42.168
a_14,3635,0.047,63.829
a_14,2120,0.314,6.369
a_14,4752,0.566,3.533
a_14,5380,0.151,19.867
a_14,3588,0.056,53.571
a_14,4530,0.431,6.96
a_14,4618,0.08,50.0
a_14,4535,0.066,45.454
a_14,5217,2.305,1.301
a_14,1355,0.376,5.319
a_14,4382,0.097,41.237
a_14,5813,0.188,21.276
a_14,3217,0.217,13.824
a_14,1812,0.372,10.752
a_14,2296,0.316,15.822
a_14,457,0.241,37.344
a_14,3580,0.066,45.454
a_14,4677,0.203,49.261
a_14,567,0.067,29.85
a_14,1997,0.253,3.952
a_14,5726,0.291,6.872
a_14,3505,0.19,10.526
a_14,1817,0.265,7.547
a_15,1033,0.123,24.39
a_15,1311,0.228,17.543
a_15,663,0.519,9.633
a_15,2956,0.258,19.379
a_15,1490,0.267,11.235
a_15,2545,0.146,20.547
a_15,1560,0.659,4.552
a_15,1234,0.27,33.333
a_15,4407,0.065,46.153
a_15,620,0.456,4.385
a_15,3173,0.198,15.151
a_15,3955,0.059,101.694
a_15,2096,0.419,7.159
a_15,1377,0.58,27.586
a_15,3916,0.029,206.896
a_15,905,0.175,17.142
a_15,1153,0.395,22.784
a_15,1939,0.288,13.888
a_15,4801,0.174,11.494
a_15,377,0.21,33.333
a_15,712,0.468,8.547
a_15,1001,19.439,0.154
a_15,2934,0.138,36.231
a_15,4743,0.446,6.726
a_15,2197,0.44,47.727
a_15,4779,0.168,11.904
a_15,3249,0.129,31.007
a_15,3938,0.144,27.777
a_15,4308,0.119,42.016
a_15,2057,0.521,17.274
a_15,3689,0.042,71.428
a_15,5738,0.042,71.428
a_15,4659,15.137,0.264
a_15,2946,0.338,11.834
a_15,3800,0.125,64.0
a_15,1353,0.135,22.222
a_15,2801,0.165,30.303
a_15,2486,1.729,5.783
a_15,1126,0.166,24.096
a_15,1867,0.438,4.566
a_15,745,1.081,1.85
a_15,961,0.727,456.671
a_15,2053,0.686,4.373
a_15,4195,0.021,142.857
a_15,2051,0.091,21.978
a_15,5424,0.072,41.666
a_15,3320,0.129,46.511
a_15,648,0.488,4.098
a_15,3724,0.164,18.292
a_15,5747,0.331,604.229
a_15,639,0.265,52.83
a_15,2905,0.172,389.534
a_15,1703,0.195,282.051
a_15,2300,0.33,9.09
a_15,1049,0.807,12.391
a_15,3666,0.106,28.301
a_15,2445,0.425,11.764
a_15,5622,0.174,22.988
a_15,3927,0.037,162.162
a_15,519,0.294,13.605
a_15,1380,0.484,16.528
a_15,4645,0.081,172.839
a_15,1917,0.219,13.698
a_15,1032,0.112,26.785
a_15,4328,0.073,54.794
a_15,3006,0.433,103.926
a_15,2550,0.126,23.809
a_15,1920,0.257,112.84
a_15,937,0.538,7.434
a_15,738,0.664,4.518
a_15,5593,0.772,9.067
a_15,4709,0.251,155.378
a_15,152,0.265,11.32
a_15,4353,0.053,264.15
a_15,2628,0.461,30.368
a_15,1158,0.305,9.836
a_15,5654,0.034,88.235
a_15,1700,0.447,127.516
a_15,1960,0.124,24.193
a_15,532,0.056,53.571
a_15,5816,0.401,9.975
a_15,203,0.578,3.46
a_15,1148,0.303,13.201
a_15,3671,0.035,85.714
a_15,3930,0.111,54.054
a_15,2940,0.128,39.062
a_15,2097,6.705,383.445
a_15,3597,0.044,68.181
a_15,4520,0.203,19.704
a_15,4414,0.064,62.5
a_15,3351,0.128,46.875
a_15,3975,0.077,12.987
a_15,4083,0.075,40.0
a_15,2390,0.229,34.934
a_16,3550,0.062,48.387
a_16,4176,0.05,120.0
a_16,3801,0.114,70.175
a_16,1686,0.147,34.013
a_16,765,3.242,0.925
a_16,4427,0.064,46.875
a_16,612,0.5,6.0
a_16,2742,0.165,30.303
a_16,1324,0.144,20.833
a_16,4724,0.075,26.666
a_16,4273,0.125,32.0
a_16,3060,1.382,459.479
a_16,3904,0.051,117.647
a_16,1752,0.451,13.303
a_16,4389,0.177,16.949
a_16,2624,0.964,10.373
a_16,3882,0.236,16.949
a_16,4256,0.062,48.387
a_16,4608,0.28,28.571
a_16,27,0.219,13.698
a_16,1165,0.315,6.349
a_16,1601,0.216,13.888
a_16,446,0.497,18.108
a_16,4861,0.121,41.322
a_16,3144,0.71,8.45
a_16,1883,3.464,0.577
a_16,2951,0.337,14.836
a_16,5774,0.101,39.603
a_16,683,0.274,7.299
a_16,3748,0.045,66.666
a_16,5650,0.094,21.276
a_16,1644,0.137,36.496
a_16,2384,0.218,36.697
a_16,4562,0.095,200.0
a_16,3052,0.283,10.6
a_16,4536,0.126,23.809
a_16,5076,0.159,25.157
a_16,640,0.298,26.845
a_16,958,0.172,17.441
a_16,4109,0.045,88.888
a_16,375,0.197,35.532
a_16,1025,0.283,7.067
a_16,1972,0.207,9.661
a_16,1526,0.319,62.695
a_16,3637,0.101,29.702
a_16,86,0.884,3.393
a_16,4436,0.126,31.746
a_16,142,0.134,22.388
a_16,188,0.789,3.802
a_16,4642,0.131,22.9
a_16,2395,0.125,24.0
a_16,3583,0.057,52.631
a_16,2358,1.903,1.05
a_16,1977,0.245,8.163
a_16,1310,0.275,14.545
a_16,4694,0.242,20.661
a_16,1748,0.261,11.494
a_16,4764,0.23,13.043
a_16,302,0.133,52.631
a_16,5679,0.048,62.5
a_16,4209,0.252,11.904
a_16,1249,0.177,16.949
a_16,1312,0.167,23.952
a_16,3457,0.163,24.539
a_16,5244,0.356,8.426
a_16,2235,0.384,7.812
a_16,4279,0.081,49.382
a_16,5634,0.14,28.571
a_16,2885,0.176,443.181
a_16,5795,0.116,34.482
a_16,4931,0.3,26.666
a_16,3129,0.3,20.0
a_16,4175,0.24,12.5
a_16,5656,0.062,48.387
a_16,2525,0.25,8.0
a_16,5087,0.486,4.115
a_16,3638,0.072,41.666
a_16,4570,0.013,153.846
a_16,1229,0.243,32.921
a_16,4033,0.13,23.076
a_16,756,0.444,6.756
a_16,2382,0.217,36.866
a_16,4944,0.186,10.752
a_16,1647,0.142,35.211
a_16,1260,0.153,19.607
a_16,3213,0.233,17.167
a_16,693,0.315,6.349
a_16,432,0.194,36.082
a_16,3857,0.076,26.315
a_16,167,0.348,14.367
a_16,2320,0.253,11.857
a_16,1684,0.146,34.246
a_16,4707,0.138,14.492
a_16,2558,1.158,112.262
a_16,108,0.36,5.555
a_16,2221,2.023,1.482
a_16,534,0.039,76.923
a_16,986,0.136,22.058
a_16,4031,0.129,31.007
a_16,2853,0.172,29.069
a_16,513,0.299,13.377
a_17,3922,0.039,205.128
a_17,2276,0.345,385.507
a_17,1555,1.68,1.785
a_17,2651,0.36,16.666
a_17,755,0.457,4.376
a_17,5499,0.065,30.769
a_17,3805,0.111,72.072
a_17,1136,0.118,16.949
a_17,1140,0.388,23.195
a_17,1116,0.409,9.779
a_17,4710,0.127,15.748
a_17,1914,0.723,6.915
a_17,1691,0.158,31.645
a_17,3987,0.041,146.341
a_17,1531,0.612,9.803
a_17,3891,0.14,28.571
a_17,4565,0.03,100.0
a_17,4868,0.085,23.529
a_17,278,0.87,8.045
a_17,5711,0.117,735.042
a_17,2859,0.18,22.222
a_17,573,6.226,1.284
a_17,1197,0.402,17.412
a_17,4993,0.214,18.691
a_17,1142,0.165,12.121
a_17,1793,0.161,18.633
a_17,35,0.277,10.83
a_17,1498,0.685,8.759
a_17,3054,0.367,8.174
a_17,26,0.214,14.018
a_17,3587,0.056,53.571
a_17,4097,0.101,79.207
a_17,1101,0.403,49.627
a_17,290,0.133,52.631
a_17,5344,0.233,12.875
a_17,3765,0.056,53.571
a_17,3149,0.274,14.598
a_17,4887,0.221,171.945
a_17,1091,0.255,11.764
a_17,4010,0.155,12.903
a_17,5164,0.358,13.966
a_17,2147,0.342,8.771
a_17,4523,0.05,40.0
a_17,2376,0.218,36.697
a_17,5375,0.15,6.666
a_17,5455,0.128,23.437
a_17,4153,0.206,24.271
a_17,5324,0.141,28.368
a_17,2033,0.206,14.563
a_17,3695,0.05,60.0
a_17,5411,0.022,45.454
a_17,2143,0.355,8.45
a_17,4225,0.064,62.5
a_17,3809,0.031,129.032
a_17,3117,0.236,12.711
a_17,3677,0.131,22.9
a_17,816,6.303,0.317
a_17,564,0.155,19.354
a_17,1390,0.586,5.119
a_17,5357,0.158,284.81
a_17,2501,0.281,10.676
a_17,234,0.703,9.957
a_17,3784,0.067,44.776
a_17,2020,0.248,40.322
a_17,2739,0.17,29.411
a_17,1510,0.716,4.189
a_17,1208,0.343,29.154
a_17,209,0.607,9.884
