vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
1,0,1,0,1,0,1,1,1,1,0,0,1,0.535714286,0.605342627
1,0,1,0,1,0,1,1,1,1,0,1,0,0.535714286,0.608377457
1,0,1,0,1,0,1,1,1,1,0,1,1,0.535714286,0.605026722
1,0,1,0,1,0,1,1,1,1,1,0,0,0.535714286,0.605933666
1,0,1,0,1,0,1,1,1,1,1,0,1,0.535714286,0.603856325
1,0,1,0,1,0,1,1,1,1,1,1,0,0.535714286,0.608412266
1,0,1,0,1,0,1,1,1,1,1,1,1,0.535714286,0.60418582
1,0,1,0,1,1,0,0,0,0,0,0,0,0.464285714,0.501557827
1,0,1,0,1,1,0,0,0,0,0,0,1,0.464285714,0.50165534
1,0,1,0,1,1,0,0,0,0,0,1,0,0.464285714,0.500259399
1,0,1,0,1,1,0,0,0,0,0,1,1,0.464285714,0.501892567
1,0,1,0,1,1,0,0,0,0,1,0,0,0.464285714,0.50308609
1,0,1,0,1,1,0,0,0,0,1,0,1,0.464285714,0.504646063
1,0,1,0,1,1,0,0,0,0,1,1,0,0.464285714,0.504713774
1,0,1,0,1,1,0,0,0,0,1,1,1,0.464285714,0.504523039
1,0,1,0,1,1,0,0,0,1,0,0,0,0.464285714,0.505972385
1,0,1,0,1,1,0,0,0,1,0,0,1,0.464285714,0.503304958
1,0,1,0,1,1,0,0,0,1,0,1,0,0.464285714,0.504334211
1,0,1,0,1,1,0,0,0,1,0,1,1,0.464285714,0.502532721
1,0,1,0,1,1,0,0,0,1,1,0,0,0.464285714,0.503948927
1,0,1,0,1,1,0,0,0,1,1,0,1,0.464285714,0.502972841
1,0,1,0,1,1,0,0,0,1,1,1,0,0.464285714,0.50284791
1,0,1,0,1,1,0,0,0,1,1,1,1,0.464285714,0.500696182
1,0,1,0,1,1,0,0,1,0,0,0,0,0.535714286,0.502877712
1,0,1,0,1,1,0,0,1,0,0,0,1,0.535714286,0.503665924
1,0,1,0,1,1,0,0,1,0,0,1,0,0.535714286,0.50507021
1,0,1,0,1,1,0,0,1,0,0,1,1,0.535714286,0.506108046
1,0,1,0,1,1,0,0,1,0,1,0,0,0.535714286,0.504646778
1,0,1,0,1,1,0,0,1,0,1,0,1,0.535714286,0.504003763
1,0,1,0,1,1,0,0,1,0,1,1,0,0.535714286,0.501698017
1,0,1,0,1,1,0,0,1,0,1,1,1,0.535714286,0.500900507
1,0,1,0,1,1,0,0,1,1,0,0,0,0.535714286,0.500780344
1,0,1,0,1,1,0,0,1,1,0,0,1,0.535714286,0.503680706
1,0,1,0,1,1,0,0,1,1,0,1,0,0.535714286,0.505608797
1,0,1,0,1,1,0,0,1,1,0,1,1,0.535714286,0.504805803
1,0,1,0,1,1,0,0,1,1,1,0,0,0.535714286,0.502039671
1,0,1,0,1,1,0,0,1,1,1,0,1,0.535714286,0.500755072
1,0,1,0,1,1,0,0,1,1,1,1,0,0.535714286,0.501542568
1,0,1,0,1,1,0,0,1,1,1,1,1,0.535714286,0.506133318
1,0,1,0,1,1,0,1,0,0,0,0,0,0.464285714,0.555131674
1,0,1,0,1,1,0,1,0,0,0,0,1,0.464285714,0.553830624
1,0,1,0,1,1,0,1,0,0,0,1,0,0.464285714,0.556486607
1,0,1,0,1,1,0,1,0,0,0,1,1,0.464285714,0.555183411
1,0,1,0,1,1,0,1,0,0,1,0,0,0.464285714,0.555206299
1,0,1,0,1,1,0,1,0,0,1,0,1,0.464285714,0.554480076
1,0,1,0,1,1,0,1,0,0,1,1,0,0.464285714,0.559726715
1,0,1,0,1,1,0,1,0,0,1,1,1,0.464285714,0.554498672
1,0,1,0,1,1,0,1,0,1,0,0,0,0.464285714,0.559193611
1,0,1,0,1,1,0,1,0,1,0,0,1,0.464285714,0.556784153
1,0,1,0,1,1,0,1,0,1,0,1,0,0.464285714,0.558758974
1,0,1,0,1,1,0,1,0,1,0,1,1,0.464285714,0.556728363
1,0,1,0,1,1,0,1,0,1,1,0,0,0.464285714,0.559356451
1,0,1,0,1,1,0,1,0,1,1,0,1,0.464285714,0.555574417
1,0,1,0,1,1,0,1,0,1,1,1,0,0.464285714,0.554753065
1,0,1,0,1,1,0,1,0,1,1,1,1,0.464285714,0.556912422
1,0,1,0,1,1,0,1,1,0,0,0,0,0.535714286,0.554161787
1,0,1,0,1,1,0,1,1,0,0,0,1,0.535714286,0.559271574
1,0,1,0,1,1,0,1,1,0,0,1,0,0.535714286,0.55527091
1,0,1,0,1,1,0,1,1,0,0,1,1,0.535714286,0.55439353
1,0,1,0,1,1,0,1,1,0,1,0,0,0.535714286,0.554677963
1,0,1,0,1,1,0,1,1,0,1,0,1,0.535714286,0.558216095
1,0,1,0,1,1,0,1,1,0,1,1,0,0.535714286,0.55846858
1,0,1,0,1,1,0,1,1,0,1,1,1,0.535714286,0.553955793
1,0,1,0,1,1,0,1,1,1,0,0,0,0.535714286,0.555431843
1,0,1,0,1,1,0,1,1,1,0,0,1,0.535714286,0.559709072
1,0,1,0,1,1,0,1,1,1,0,1,0,0.535714286,0.559131384
1,0,1,0,1,1,0,1,1,1,0,1,1,0.535714286,0.557381392
1,0,1,0,1,1,0,1,1,1,1,0,0,0.535714286,0.555174828
1,0,1,0,1,1,0,1,1,1,1,0,1,0.535714286,0.552365541
1,0,1,0,1,1,0,1,1,1,1,1,0,0.535714286,0.557544231
1,0,1,0,1,1,0,1,1,1,1,1,1,0.535714286,0.558108568
1,0,1,0,1,1,1,0,0,0,0,0,0,0.464285714,0.607662678
1,0,1,0,1,1,1,0,0,0,0,0,1,0.464285714,0.605158567
1,0,1,0,1,1,1,0,0,0,0,1,0,0.464285714,0.605875254
1,0,1,0,1,1,1,0,0,0,0,1,1,0.464285714,0.610664129
1,0,1,0,1,1,1,0,0,0,1,0,0,0.464285714,0.611553669
1,0,1,0,1,1,1,0,0,0,1,0,1,0.464285714,0.610443592
1,0,1,0,1,1,1,0,0,0,1,1,0,0.464285714,0.608166695
1,0,1,0,1,1,1,0,0,0,1,1,1,0.464285714,0.605689287
1,0,1,0,1,1,1,0,0,1,0,0,0,0.464285714,0.604786873
1,0,1,0,1,1,1,0,0,1,0,0,1,0.464285714,0.603761911
1,0,1,0,1,1,1,0,0,1,0,1,0,0.464285714,0.606382847
1,0,1,0,1,1,1,0,0,1,0,1,1,0.464285714,0.606808662
1,0,1,0,1,1,1,0,0,1,1,0,0,0.464285714,0.604052782
1,0,1,0,1,1,1,0,0,1,1,0,1,0.464285714,0.60620141
1,0,1,0,1,1,1,0,0,1,1,1,0,0.464285714,0.604838848
1,0,1,0,1,1,1,0,0,1,1,1,1,0.464285714,0.60567379
1,0,1,0,1,1,1,0,1,0,0,0,0,0.535714286,0.606546402
1,0,1,0,1,1,1,0,1,0,0,0,1,0.535714286,0.610305071
1,0,1,0,1,1,1,0,1,0,0,1,0,0.535714286,0.60636878
1,0,1,0,1,1,1,0,1,0,0,1,1,0.535714286,0.606689692
1,0,1,0,1,1,1,0,1,0,1,0,0,0.535714286,0.611353397
1,0,1,0,1,1,1,0,1,0,1,0,1,0.535714286,0.604815245
1,0,1,0,1,1,1,0,1,0,1,1,0,0.535714286,0.607503414
1,0,1,0,1,1,1,0,1,0,1,1,1,0.535714286,0.608309507
1,0,1,0,1,1,1,0,1,1,0,0,0,0.535714286,0.60661602
1,0,1,0,1,1,1,0,1,1,0,0,1,0.535714286,0.613525867
1,0,1,0,1,1,1,0,1,1,0,1,0,0.535714286,0.602314234
1,0,1,0,1,1,1,0,1,1,0,1,1,0.535714286,0.609645844
1,0,1,0,1,1,1,0,1,1,1,0,0,0.535714286,0.609298229
1,0,1,0,1,1,1,0,1,1,1,0,1,0.535714286,0.606827021
1,0,1,0,1,1,1,0,1,1,1,1,0,0.535714286,0.606952906
1,0,1,0,1,1,1,0,1,1,1,1,1,0.535714286,0.607206583
1,0,1,0,1,1,1,1,0,0,0,0,0,0.464285714,0.860911369
1,0,1,0,1,1,1,1,0,0,0,0,1,0.464285714,0.868276119
1,0,1,0,1,1,1,1,0,0,0,1,0,0.464285714,0.860558271
1,0,1,0,1,1,1,1,0,0,0,1,1,0.464285714,0.861271858
1,0,1,0,1,1,1,1,0,0,1,0,0,0.464285714,0.859373331
1,0,1,0,1,1,1,1,0,0,1,0,1,0.464285714,0.859655142
1,0,1,0,1,1,1,1,0,0,1,1,0,0.464285714,0.860168457
1,0,1,0,1,1,1,1,0,0,1,1,1,0.464285714,0.858284473
1,0,1,0,1,1,1,1,0,1,0,0,0,0.464285714,0.858448744
1,0,1,0,1,1,1,1,0,1,0,0,1,0.464285714,0.858085871
1,0,1,0,1,1,1,1,0,1,0,1,0,0.464285714,0.859755754
1,0,1,0,1,1,1,1,0,1,0,1,1,0.464285714,0.861111164
1,0,1,0,1,1,1,1,0,1,1,0,0,0.464285714,0.859819889
1,0,1,0,1,1,1,1,0,1,1,0,1,0.464285714,0.859649658
1,0,1,0,1,1,1,1,0,1,1,1,0,0.464285714,0.863334417
1,0,1,0,1,1,1,1,0,1,1,1,1,0.464285714,0.861687422
1,0,1,0,1,1,1,1,1,0,0,0,0,0.535714286,0.86025095
1,0,1,0,1,1,1,1,1,0,0,0,1,0.535714286,0.861995459
1,0,1,0,1,1,1,1,1,0,0,1,0,0.535714286,0.861296177
1,0,1,0,1,1,1,1,1,0,0,1,1,0.535714286,0.860784769
1,0,1,0,1,1,1,1,1,0,1,0,0,0.535714286,0.859030962
1,0,1,0,1,1,1,1,1,0,1,0,1,0.535714286,0.858841896
1,0,1,0,1,1,1,1,1,0,1,1,0,0.535714286,0.861039877
1,0,1,0,1,1,1,1,1,0,1,1,1,0.535714286,0.863763332
1,0,1,0,1,1,1,1,1,1,0,0,0,0.535714286,0.866290808
1,0,1,0,1,1,1,1,1,1,0,0,1,0.535714286,0.859361887
1,0,1,0,1,1,1,1,1,1,0,1,0,0.535714286,0.859750748
1,0,1,0,1,1,1,1,1,1,0,1,1,0.535714286,0.860433102
1,0,1,0,1,1,1,1,1,1,1,0,0,0.535714286,0.862511396
1,0,1,0,1,1,1,1,1,1,1,0,1,0.535714286,0.860880852
1,0,1,0,1,1,1,1,1,1,1,1,0,0.535714286,0.8606112
1,0,1,0,1,1,1,1,1,1,1,1,1,0.535714286,0.861877441
1,0,1,1,0,0,0,0,0,0,0,0,0,0.535714286,0.137822151
1,0,1,1,0,0,0,0,0,0,0,0,1,0.535714286,0.135919333
1,0,1,1,0,0,0,0,0,0,0,1,0,0.535714286,0.134334326
1,0,1,1,0,0,0,0,0,0,0,1,1,0.535714286,0.139370918
1,0,1,1,0,0,0,0,0,0,1,0,0,0.535714286,0.134209156
1,0,1,1,0,0,0,0,0,0,1,0,1,0.535714286,0.136217833
1,0,1,1,0,0,0,0,0,0,1,1,0,0.535714286,0.135294914
1,0,1,1,0,0,0,0,0,0,1,1,1,0.535714286,0.135690928
1,0,1,1,0,0,0,0,0,1,0,0,0,0.535714286,0.135206461
1,0,1,1,0,0,0,0,0,1,0,0,1,0.535714286,0.135076523
1,0,1,1,0,0,0,0,0,1,0,1,0,0.535714286,0.137267113
1,0,1,1,0,0,0,0,0,1,0,1,1,0.535714286,0.136124611
1,0,1,1,0,0,0,0,0,1,1,0,0,0.535714286,0.135479927
1,0,1,1,0,0,0,0,0,1,1,0,1,0.535714286,0.136885881
1,0,1,1,0,0,0,0,0,1,1,1,0,0.535714286,0.139109612
1,0,1,1,0,0,0,0,0,1,1,1,1,0.535714286,0.13444376
1,0,1,1,0,0,0,0,1,0,0,0,0,0.535714286,0.136547327
1,0,1,1,0,0,0,0,1,0,0,0,1,0.535714286,0.133271217
1,0,1,1,0,0,0,0,1,0,0,1,0,0.535714286,0.136922359
1,0,1,1,0,0,0,0,1,0,0,1,1,0.535714286,0.137354612
1,0,1,1,0,0,0,0,1,0,1,0,0,0.535714286,0.133564234
1,0,1,1,0,0,0,0,1,0,1,0,1,0.535714286,0.134210825
1,0,1,1,0,0,0,0,1,0,1,1,0,0.535714286,0.137526751
1,0,1,1,0,0,0,0,1,0,1,1,1,0.535714286,0.13750267
1,0,1,1,0,0,0,0,1,1,0,0,0,0.535714286,0.1407969
1,0,1,1,0,0,0,0,1,1,0,0,1,0.535714286,0.138513088
1,0,1,1,0,0,0,0,1,1,0,1,0,0.535714286,0.138329506
1,0,1,1,0,0,0,0,1,1,0,1,1,0.535714286,0.139405966
1,0,1,1,0,0,0,0,1,1,1,0,0,0.535714286,0.135379791
1,0,1,1,0,0,0,0,1,1,1,0,1,0.535714286,0.137156963
1,0,1,1,0,0,0,0,1,1,1,1,0,0.535714286,0.13482523
1,0,1,1,0,0,0,0,1,1,1,1,1,0.535714286,0.136241674
1,0,1,1,0,0,0,1,0,0,0,0,0,0.535714286,0.139186382
1,0,1,1,0,0,0,1,0,0,0,0,1,0.535714286,0.139770985
1,0,1,1,0,0,0,1,0,0,0,1,0,0.535714286,0.142542601
1,0,1,1,0,0,0,1,0,0,0,1,1,0.535714286,0.142824411
1,0,1,1,0,0,0,1,0,0,1,0,0,0.535714286,0.144833803
1,0,1,1,0,0,0,1,0,0,1,0,1,0.535714286,0.14028573
1,0,1,1,0,0,0,1,0,0,1,1,0,0.535714286,0.13936305
1,0,1,1,0,0,0,1,0,0,1,1,1,0.535714286,0.142549515
1,0,1,1,0,0,0,1,0,1,0,0,0,0.535714286,0.139766932
1,0,1,1,0,0,0,1,0,1,0,0,1,0.535714286,0.14089179
1,0,1,1,0,0,0,1,0,1,0,1,0,0.535714286,0.139756441
1,0,1,1,0,0,0,1,0,1,0,1,1,0.535714286,0.142165661
1,0,1,1,0,0,0,1,0,1,1,0,0,0.535714286,0.142083883
1,0,1,1,0,0,0,1,0,1,1,0,1,0.535714286,0.141746759
1,0,1,1,0,0,0,1,0,1,1,1,0,0.535714286,0.139964581
1,0,1,1,0,0,0,1,0,1,1,1,1,0.535714286,0.141169071
1,0,1,1,0,0,0,1,1,0,0,0,0,0.535714286,0.141286135
1,0,1,1,0,0,0,1,1,0,0,0,1,0.535714286,0.14301157
1,0,1,1,0,0,0,1,1,0,0,1,0,0.535714286,0.13741231
1,0,1,1,0,0,0,1,1,0,0,1,1,0.535714286,0.139385223
1,0,1,1,0,0,0,1,1,0,1,0,0,0.535714286,0.138643026
1,0,1,1,0,0,0,1,1,0,1,0,1,0.535714286,0.142831564
1,0,1,1,0,0,0,1,1,0,1,1,0,0.535714286,0.140970469
1,0,1,1,0,0,0,1,1,0,1,1,1,0.535714286,0.138748407
1,0,1,1,0,0,0,1,1,1,0,0,0,0.535714286,0.140473366
1,0,1,1,0,0,0,1,1,1,0,0,1,0.535714286,0.141641378
1,0,1,1,0,0,0,1,1,1,0,1,0,0.535714286,0.142019272
1,0,1,1,0,0,0,1,1,1,0,1,1,0.535714286,0.140526056
1,0,1,1,0,0,0,1,1,1,1,0,0,0.535714286,0.137757301
1,0,1,1,0,0,0,1,1,1,1,0,1,0.535714286,0.142884254
1,0,1,1,0,0,0,1,1,1,1,1,0,0.535714286,0.140040874
1,0,1,1,0,0,0,1,1,1,1,1,1,0.535714286,0.141631365
1,0,1,1,0,0,1,0,0,0,0,0,0,0.464285714,0.197566509
1,0,1,1,0,0,1,0,0,0,0,0,1,0.464285714,0.194515944
1,0,1,1,0,0,1,0,0,0,0,1,0,0.464285714,0.198631763
1,0,1,1,0,0,1,0,0,0,0,1,1,0.464285714,0.196951866
1,0,1,1,0,0,1,0,0,0,1,0,0,0.464285714,0.200296879
1,0,1,1,0,0,1,0,0,0,1,0,1,0.464285714,0.195029497
1,0,1,1,0,0,1,0,0,0,1,1,0,0.464285714,0.196837187
1,0,1,1,0,0,1,0,0,0,1,1,1,0.464285714,0.198417664
1,0,1,1,0,0,1,0,0,1,0,0,0,0.464285714,0.198795795
1,0,1,1,0,0,1,0,0,1,0,0,1,0.464285714,0.198722363
1,0,1,1,0,0,1,0,0,1,0,1,0,0.464285714,0.195320606
1,0,1,1,0,0,1,0,0,1,0,1,1,0.464285714,0.199059248
1,0,1,1,0,0,1,0,0,1,1,0,0,0.464285714,0.196946859
1,0,1,1,0,0,1,0,0,1,1,0,1,0.464285714,0.20028162
1,0,1,1,0,0,1,0,0,1,1,1,0,0.464285714,0.198194504
1,0,1,1,0,0,1,0,0,1,1,1,1,0.464285714,0.196567535
1,0,1,1,0,0,1,0,1,0,0,0,0,0.535714286,0.19643712
1,0,1,1,0,0,1,0,1,0,0,0,1,0.535714286,0.199301958
1,0,1,1,0,0,1,0,1,0,0,1,0,0.535714286,0.194705963
1,0,1,1,0,0,1,0,1,0,0,1,1,0.535714286,0.198719978
1,0,1,1,0,0,1,0,1,0,1,0,0,0.535714286,0.199145794
1,0,1,1,0,0,1,0,1,0,1,0,1,0.535714286,0.197426558
1,0,1,1,0,0,1,0,1,0,1,1,0,0.535714286,0.198429108
1,0,1,1,0,0,1,0,1,0,1,1,1,0.535714286,0.196572065
1,0,1,1,0,0,1,0,1,1,0,0,0,0.535714286,0.195549011
1,0,1,1,0,0,1,0,1,1,0,0,1,0.535714286,0.195744753
1,0,1,1,0,0,1,0,1,1,0,1,0,0.535714286,0.196223021
1,0,1,1,0,0,1,0,1,1,0,1,1,0.535714286,0.197333813
1,0,1,1,0,0,1,0,1,1,1,0,0,0.535714286,0.198086739
1,0,1,1,0,0,1,0,1,1,1,0,1,0.535714286,0.195544004
1,0,1,1,0,0,1,0,1,1,1,1,0,0.535714286,0.19537282
1,0,1,1,0,0,1,0,1,1,1,1,1,0.535714286,0.198289394
1,0,1,1,0,0,1,1,0,0,0,0,0,0.464285714,0.22849822
1,0,1,1,0,0,1,1,0,0,0,0,1,0.464285714,0.227001429
1,0,1,1,0,0,1,1,0,0,0,1,0,0.464285714,0.228336573
1,0,1,1,0,0,1,1,0,0,0,1,1,0.464285714,0.228935957
1,0,1,1,0,0,1,1,0,0,1,0,0,0.464285714,0.22748065
1,0,1,1,0,0,1,1,0,0,1,0,1,0.464285714,0.231292486
1,0,1,1,0,0,1,1,0,0,1,1,0,0.464285714,0.229030132
1,0,1,1,0,0,1,1,0,0,1,1,1,0.464285714,0.227063179
1,0,1,1,0,0,1,1,0,1,0,0,0,0.464285714,0.228978634
1,0,1,1,0,0,1,1,0,1,0,0,1,0.464285714,0.224974155
1,0,1,1,0,0,1,1,0,1,0,1,0,0.464285714,0.228727818
1,0,1,1,0,0,1,1,0,1,0,1,1,0.464285714,0.229188919
1,0,1,1,0,0,1,1,0,1,1,0,0,0.464285714,0.229716778
1,0,1,1,0,0,1,1,0,1,1,0,1,0.464285714,0.230714083
1,0,1,1,0,0,1,1,0,1,1,1,0,0.464285714,0.228342772
1,0,1,1,0,0,1,1,0,1,1,1,1,0.464285714,0.227120876
1,0,1,1,0,0,1,1,1,0,0,0,0,0.535714286,0.227026463
1,0,1,1,0,0,1,1,1,0,0,0,1,0.535714286,0.229570866
1,0,1,1,0,0,1,1,1,0,0,1,0,0.535714286,0.226941109
1,0,1,1,0,0,1,1,1,0,0,1,1,0.535714286,0.230704546
1,0,1,1,0,0,1,1,1,0,1,0,0,0.535714286,0.228757858
1,0,1,1,0,0,1,1,1,0,1,0,1,0.535714286,0.230850458
1,0,1,1,0,0,1,1,1,0,1,1,0,0.535714286,0.22977376
1,0,1,1,0,0,1,1,1,0,1,1,1,0.535714286,0.232281208
1,0,1,1,0,0,1,1,1,1,0,0,0,0.535714286,0.226037979
1,0,1,1,0,0,1,1,1,1,0,0,1,0.535714286,0.226529121
1,0,1,1,0,0,1,1,1,1,0,1,0,0.535714286,0.230960608
1,0,1,1,0,0,1,1,1,1,0,1,1,0.535714286,0.227660179
1,0,1,1,0,0,1,1,1,1,1,0,0,0.535714286,0.226799965
1,0,1,1,0,0,1,1,1,1,1,0,1,0.535714286,0.227908134
1,0,1,1,0,0,1,1,1,1,1,1,0,0.535714286,0.22659874
1,0,1,1,0,0,1,1,1,1,1,1,1,0.535714286,0.22530818
1,0,1,1,0,1,0,0,0,0,0,0,0,0.535714286,0.192247391
1,0,1,1,0,1,0,0,0,0,0,0,1,0.535714286,0.185503006
1,0,1,1,0,1,0,0,0,0,0,1,0,0.535714286,0.188042641
1,0,1,1,0,1,0,0,0,0,0,1,1,0.535714286,0.190302372
1,0,1,1,0,1,0,0,0,0,1,0,0,0.535714286,0.188720942
1,0,1,1,0,1,0,0,0,0,1,0,1,0.535714286,0.190716028
1,0,1,1,0,1,0,0,0,0,1,1,0,0.535714286,0.189189196
1,0,1,1,0,1,0,0,0,0,1,1,1,0.535714286,0.187757969
1,0,1,1,0,1,0,0,0,1,0,0,0,0.535714286,0.186483383
1,0,1,1,0,1,0,0,0,1,0,0,1,0.535714286,0.190525293
1,0,1,1,0,1,0,0,0,1,0,1,0,0.535714286,0.186551809
1,0,1,1,0,1,0,0,0,1,0,1,1,0.535714286,0.189663172
1,0,1,1,0,1,0,0,0,1,1,0,0,0.535714286,0.187077284
1,0,1,1,0,1,0,0,0,1,1,0,1,0.535714286,0.18756485
1,0,1,1,0,1,0,0,0,1,1,1,0,0.535714286,0.188711405
1,0,1,1,0,1,0,0,0,1,1,1,1,0.535714286,0.188640594
1,0,1,1,0,1,0,0,1,0,0,0,0,0.535714286,0.188579559
1,0,1,1,0,1,0,0,1,0,0,0,1,0.535714286,0.187205791
1,0,1,1,0,1,0,0,1,0,0,1,0,0.535714286,0.187331676
1,0,1,1,0,1,0,0,1,0,0,1,1,0.535714286,0.192427397
1,0,1,1,0,1,0,0,1,0,1,0,0,0.535714286,0.187614918
1,0,1,1,0,1,0,0,1,0,1,0,1,0.535714286,0.188195229
1,0,1,1,0,1,0,0,1,0,1,1,0,0.535714286,0.190016508
1,0,1,1,0,1,0,0,1,0,1,1,1,0.535714286,0.189487696
1,0,1,1,0,1,0,0,1,1,0,0,0,0.535714286,0.188936472
1,0,1,1,0,1,0,0,1,1,0,0,1,0.535714286,0.185929298
1,0,1,1,0,1,0,0,1,1,0,1,0,0.535714286,0.18883276
1,0,1,1,0,1,0,0,1,1,0,1,1,0.535714286,0.187017918
1,0,1,1,0,1,0,0,1,1,1,0,0,0.535714286,0.187171221
1,0,1,1,0,1,0,0,1,1,1,0,1,0.535714286,0.192059994
1,0,1,1,0,1,0,0,1,1,1,1,0,0.535714286,0.18772316
1,0,1,1,0,1,0,0,1,1,1,1,1,0.535714286,0.185321093
1,0,1,1,0,1,0,1,0,0,0,0,0,0.464285714,0.193609476
1,0,1,1,0,1,0,1,0,0,0,0,1,0.464285714,0.194758415
1,0,1,1,0,1,0,1,0,0,0,1,0,0.464285714,0.193812847
1,0,1,1,0,1,0,1,0,0,0,1,1,0.464285714,0.196139097
1,0,1,1,0,1,0,1,0,0,1,0,0,0.464285714,0.195058346
1,0,1,1,0,1,0,1,0,0,1,0,1,0.464285714,0.194263458
1,0,1,1,0,1,0,1,0,0,1,1,0,0.464285714,0.191364527
1,0,1,1,0,1,0,1,0,0,1,1,1,0.464285714,0.193545103
1,0,1,1,0,1,0,1,0,1,0,0,0,0.464285714,0.192065001
1,0,1,1,0,1,0,1,0,1,0,0,1,0.464285714,0.190871
1,0,1,1,0,1,0,1,0,1,0,1,0,0.464285714,0.194161654
1,0,1,1,0,1,0,1,0,1,0,1,1,0.464285714,0.195317745
1,0,1,1,0,1,0,1,0,1,1,0,0,0.464285714,0.195148468
1,0,1,1,0,1,0,1,0,1,1,0,1,0.464285714,0.192988873
1,0,1,1,0,1,0,1,0,1,1,1,0,0.464285714,0.192094326
1,0,1,1,0,1,0,1,0,1,1,1,1,0.464285714,0.191510916
1,0,1,1,0,1,0,1,1,0,0,0,0,0.535714286,0.192817688
1,0,1,1,0,1,0,1,1,0,0,0,1,0.535714286,0.192040443
1,0,1,1,0,1,0,1,1,0,0,1,0,0.535714286,0.193074942
1,0,1,1,0,1,0,1,1,0,0,1,1,0.535714286,0.192855597
1,0,1,1,0,1,0,1,1,0,1,0,0,0.535714286,0.194180965
1,0,1,1,0,1,0,1,1,0,1,0,1,0.535714286,0.19415307
1,0,1,1,0,1,0,1,1,0,1,1,0,0.535714286,0.191643238
1,0,1,1,0,1,0,1,1,0,1,1,1,0.535714286,0.193462372
1,0,1,1,0,1,0,1,1,1,0,0,0,0.535714286,0.192957878
1,0,1,1,0,1,0,1,1,1,0,0,1,0.535714286,0.191384554
1,0,1,1,0,1,0,1,1,1,0,1,0,0.535714286,0.194497108
1,0,1,1,0,1,0,1,1,1,0,1,1,0.535714286,0.193039894
1,0,1,1,0,1,0,1,1,1,1,0,0,0.535714286,0.193417549
1,0,1,1,0,1,0,1,1,1,1,0,1,0.535714286,0.192220449
1,0,1,1,0,1,0,1,1,1,1,1,0,0.535714286,0.191230059
1,0,1,1,0,1,0,1,1,1,1,1,1,0.535714286,0.194758892
1,0,1,1,0,1,1,0,0,0,0,0,0,0.464285714,0.250063658
1,0,1,1,0,1,1,0,0,0,0,0,1,0.464285714,0.251012564
1,0,1,1,0,1,1,0,0,0,0,1,0,0.464285714,0.247975826
1,0,1,1,0,1,1,0,0,0,0,1,1,0.464285714,0.249257803
1,0,1,1,0,1,1,0,0,0,1,0,0,0.464285714,0.257062197
1,0,1,1,0,1,1,0,0,0,1,0,1,0.464285714,0.248572826
1,0,1,1,0,1,1,0,0,0,1,1,0,0.464285714,0.248583555
1,0,1,1,0,1,1,0,0,0,1,1,1,0.464285714,0.246342897
1,0,1,1,0,1,1,0,0,1,0,0,0,0.464285714,0.248218775
1,0,1,1,0,1,1,0,0,1,0,0,1,0.464285714,0.248873949
1,0,1,1,0,1,1,0,0,1,0,1,0,0.464285714,0.251658201
1,0,1,1,0,1,1,0,0,1,0,1,1,0.464285714,0.247805357
1,0,1,1,0,1,1,0,0,1,1,0,0,0.464285714,0.24979353
1,0,1,1,0,1,1,0,0,1,1,0,1,0.464285714,0.247461557
1,0,1,1,0,1,1,0,0,1,1,1,0,0.464285714,0.249401808
1,0,1,1,0,1,1,0,0,1,1,1,1,0.464285714,0.24898243
1,0,1,1,0,1,1,0,1,0,0,0,0,0.535714286,0.248078108
1,0,1,1,0,1,1,0,1,0,0,0,1,0.535714286,0.252433777
1,0,1,1,0,1,1,0,1,0,0,1,0,0.535714286,0.248687744
1,0,1,1,0,1,1,0,1,0,0,1,1,0.535714286,0.246857643
1,0,1,1,0,1,1,0,1,0,1,0,0,0.535714286,0.252844334
1,0,1,1,0,1,1,0,1,0,1,0,1,0.535714286,0.248957872
1,0,1,1,0,1,1,0,1,0,1,1,0,0.535714286,0.249149323
1,0,1,1,0,1,1,0,1,0,1,1,1,0.535714286,0.246446848
1,0,1,1,0,1,1,0,1,1,0,0,0,0.535714286,0.252607346
1,0,1,1,0,1,1,0,1,1,0,0,1,0.535714286,0.249083757
1,0,1,1,0,1,1,0,1,1,0,1,0,0.535714286,0.251049042
1,0,1,1,0,1,1,0,1,1,0,1,1,0.535714286,0.249466658
1,0,1,1,0,1,1,0,1,1,1,0,0,0.535714286,0.250614882
1,0,1,1,0,1,1,0,1,1,1,0,1,0.535714286,0.250535727
1,0,1,1,0,1,1,0,1,1,1,1,0,0.535714286,0.253004789
1,0,1,1,0,1,1,0,1,1,1,1,1,0.535714286,0.251647711
1,0,1,1,0,1,1,1,0,0,0,0,0,0.464285714,0.281771898
1,0,1,1,0,1,1,1,0,0,0,0,1,0.464285714,0.284087896
1,0,1,1,0,1,1,1,0,0,0,1,0,0.464285714,0.280555964
1,0,1,1,0,1,1,1,0,0,0,1,1,0.464285714,0.281354427
1,0,1,1,0,1,1,1,0,0,1,0,0,0.464285714,0.279916048
1,0,1,1,0,1,1,1,0,0,1,0,1,0.464285714,0.28143692
1,0,1,1,0,1,1,1,0,0,1,1,0,0.464285714,0.279458284
1,0,1,1,0,1,1,1,0,0,1,1,1,0.464285714,0.279202223
