vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
1,0,1,1,0,0,0,1,1,0,0,0,0,0.284313725,1.340338945
1,0,1,1,0,0,0,1,1,0,0,0,1,0.284313725,1.33538866
1,0,1,1,0,0,0,1,1,0,0,1,0,0.284313725,1.334356785
1,0,1,1,0,0,0,1,1,0,0,1,1,0.284313725,1.33495903
1,0,1,1,0,0,0,1,1,0,1,0,0,0.284313725,1.336479187
1,0,1,1,0,0,0,1,1,0,1,0,1,0.284313725,1.340566635
1,0,1,1,0,0,0,1,1,0,1,1,0,0.284313725,1.340120792
1,0,1,1,0,0,0,1,1,0,1,1,1,0.307189542,1.340395451
1,0,1,1,0,0,0,1,1,1,0,0,0,0.284313725,1.334208012
1,0,1,1,0,0,0,1,1,1,0,0,1,0.284313725,1.330950499
1,0,1,1,0,0,0,1,1,1,0,1,0,0.284313725,1.332154751
1,0,1,1,0,0,0,1,1,1,0,1,1,0.284313725,1.339689732
1,0,1,1,0,0,0,1,1,1,1,0,0,0.284313725,1.341548443
1,0,1,1,0,0,0,1,1,1,1,0,1,0.284313725,1.335243464
1,0,1,1,0,0,0,1,1,1,1,1,0,0.284313725,1.345224619
1,0,1,1,0,0,0,1,1,1,1,1,1,0.284313725,1.337073326
1,0,1,1,0,0,1,0,0,0,0,0,0,0.300653595,2.079538345
1,0,1,1,0,0,1,0,0,0,0,0,1,0.300653595,2.07606411
1,0,1,1,0,0,1,0,0,0,0,1,0,0.300653595,2.078197241
1,0,1,1,0,0,1,0,0,0,0,1,1,0.300653595,2.065288067
1,0,1,1,0,0,1,0,0,0,1,0,0,0.300653595,2.074452162
1,0,1,1,0,0,1,0,0,0,1,0,1,0.300653595,2.060743809
1,0,1,1,0,0,1,0,0,0,1,1,0,0.300653595,2.079677343
1,0,1,1,0,0,1,0,0,0,1,1,1,0.300653595,2.070525646
1,0,1,1,0,0,1,0,0,1,0,0,0,0.300653595,2.073031187
1,0,1,1,0,0,1,0,0,1,0,0,1,0.300653595,2.080430031
1,0,1,1,0,0,1,0,0,1,0,1,0,0.300653595,2.0757761
1,0,1,1,0,0,1,0,0,1,0,1,1,0.300653595,2.082628727
1,0,1,1,0,0,1,0,0,1,1,0,0,0.300653595,2.079934597
1,0,1,1,0,0,1,0,0,1,1,0,1,0.300653595,2.082746267
1,0,1,1,0,0,1,0,0,1,1,1,0,0.300653595,2.072156429
1,0,1,1,0,0,1,0,0,1,1,1,1,0.300653595,2.072321892
1,0,1,1,0,0,1,0,1,0,0,0,0,0.284313725,2.071967602
1,0,1,1,0,0,1,0,1,0,0,0,1,0.284313725,2.076208353
1,0,1,1,0,0,1,0,1,0,0,1,0,0.284313725,2.078710556
1,0,1,1,0,0,1,0,1,0,0,1,1,0.284313725,2.086320162
1,0,1,1,0,0,1,0,1,0,1,0,0,0.284313725,2.070971727
1,0,1,1,0,0,1,0,1,0,1,0,1,0.284313725,2.069992542
1,0,1,1,0,0,1,0,1,0,1,1,0,0.284313725,2.065983057
1,0,1,1,0,0,1,0,1,0,1,1,1,0.284313725,2.074044466
1,0,1,1,0,0,1,0,1,1,0,0,0,0.284313725,2.074028254
1,0,1,1,0,0,1,0,1,1,0,0,1,0.284313725,2.085701704
1,0,1,1,0,0,1,0,1,1,0,1,0,0.284313725,2.066920757
1,0,1,1,0,0,1,0,1,1,0,1,1,0.284313725,2.074526548
1,0,1,1,0,0,1,0,1,1,1,0,0,0.284313725,2.065116167
1,0,1,1,0,0,1,0,1,1,1,0,1,0.284313725,2.07760644
1,0,1,1,0,0,1,0,1,1,1,1,0,0.284313725,2.078054905
1,0,1,1,0,0,1,0,1,1,1,1,1,0.284313725,2.076920271
1,0,1,1,0,0,1,1,0,0,0,0,0,0.300653595,2.474553108
1,0,1,1,0,0,1,1,0,0,0,0,1,0.300653595,2.479055643
1,0,1,1,0,0,1,1,0,0,0,1,0,0.300653595,2.4834342
1,0,1,1,0,0,1,1,0,0,0,1,1,0.300653595,2.484585285
1,0,1,1,0,0,1,1,0,0,1,0,0,0.300653595,2.478569508
1,0,1,1,0,0,1,1,0,0,1,0,1,0.300653595,2.474613428
1,0,1,1,0,0,1,1,0,0,1,1,0,0.300653595,2.487299204
1,0,1,1,0,0,1,1,0,0,1,1,1,0.300653595,2.479929686
1,0,1,1,0,0,1,1,0,1,0,0,0,0.300653595,2.481737852
1,0,1,1,0,0,1,1,0,1,0,0,1,0.300653595,2.474317074
1,0,1,1,0,0,1,1,0,1,0,1,0,0.300653595,2.495149612
1,0,1,1,0,0,1,1,0,1,0,1,1,0.300653595,2.487456322
1,0,1,1,0,0,1,1,0,1,1,0,0,0.300653595,2.473788261
1,0,1,1,0,0,1,1,0,1,1,0,1,0.300653595,2.48304987
1,0,1,1,0,0,1,1,0,1,1,1,0,0.300653595,2.482882023
1,0,1,1,0,0,1,1,0,1,1,1,1,0.300653595,2.476844072
1,0,1,1,0,0,1,1,1,0,0,0,0,0.284313725,2.481596708
1,0,1,1,0,0,1,1,1,0,0,0,1,0.284313725,2.466005802
1,0,1,1,0,0,1,1,1,0,0,1,0,0.307189542,2.479604244
1,0,1,1,0,0,1,1,1,0,0,1,1,0.307189542,2.4759202
1,0,1,1,0,0,1,1,1,0,1,0,0,0.284313725,2.470334291
1,0,1,1,0,0,1,1,1,0,1,0,1,0.284313725,2.478899002
1,0,1,1,0,0,1,1,1,0,1,1,0,0.284313725,2.476920366
1,0,1,1,0,0,1,1,1,0,1,1,1,0.284313725,2.469147205
1,0,1,1,0,0,1,1,1,1,0,0,0,0.284313725,2.471355677
1,0,1,1,0,0,1,1,1,1,0,0,1,0.284313725,2.476187468
1,0,1,1,0,0,1,1,1,1,0,1,0,0.307189542,2.48124671
1,0,1,1,0,0,1,1,1,1,0,1,1,0.307189542,2.47091651
1,0,1,1,0,0,1,1,1,1,1,0,0,0.284313725,2.479669333
1,0,1,1,0,0,1,1,1,1,1,0,1,0.284313725,2.479288578
1,0,1,1,0,0,1,1,1,1,1,1,0,0.284313725,2.476714134
1,0,1,1,0,0,1,1,1,1,1,1,1,0.284313725,2.479252815
1,0,1,1,0,1,0,0,0,0,0,0,0,0.300653595,1.9617486
1,0,1,1,0,1,0,0,0,0,0,0,1,0.300653595,1.960427761
1,0,1,1,0,1,0,0,0,0,0,1,0,0.300653595,1.959128141
1,0,1,1,0,1,0,0,0,0,0,1,1,0.300653595,1.963294029
1,0,1,1,0,1,0,0,0,0,1,0,0,0.300653595,1.955435753
1,0,1,1,0,1,0,0,0,0,1,0,1,0.300653595,1.963187218
1,0,1,1,0,1,0,0,0,0,1,1,0,0.300653595,1.959331274
1,0,1,1,0,1,0,0,0,0,1,1,1,0.300653595,1.961568117
1,0,1,1,0,1,0,0,0,1,0,0,0,0.300653595,1.96318841
1,0,1,1,0,1,0,0,0,1,0,0,1,0.300653595,1.959883451
1,0,1,1,0,1,0,0,0,1,0,1,0,0.300653595,1.958330154
1,0,1,1,0,1,0,0,0,1,0,1,1,0.300653595,1.965317965
1,0,1,1,0,1,0,0,0,1,1,0,0,0.300653595,1.960696459
1,0,1,1,0,1,0,0,0,1,1,0,1,0.300653595,1.960790157
1,0,1,1,0,1,0,0,0,1,1,1,0,0.300653595,1.961383104
1,0,1,1,0,1,0,0,0,1,1,1,1,0.300653595,1.962360382
1,0,1,1,0,1,0,0,1,0,0,0,0,0.307189542,1.956147671
1,0,1,1,0,1,0,0,1,0,0,0,1,0.307189542,1.956336021
1,0,1,1,0,1,0,0,1,0,0,1,0,0.307189542,1.964101315
1,0,1,1,0,1,0,0,1,0,0,1,1,0.307189542,1.952672243
1,0,1,1,0,1,0,0,1,0,1,0,0,0.307189542,1.954034567
1,0,1,1,0,1,0,0,1,0,1,0,1,0.307189542,1.953234673
1,0,1,1,0,1,0,0,1,0,1,1,0,0.307189542,1.965291023
1,0,1,1,0,1,0,0,1,0,1,1,1,0.307189542,1.967305422
1,0,1,1,0,1,0,0,1,1,0,0,0,0.307189542,1.955544233
1,0,1,1,0,1,0,0,1,1,0,0,1,0.307189542,1.957170963
1,0,1,1,0,1,0,0,1,1,0,1,0,0.307189542,1.972583532
1,0,1,1,0,1,0,0,1,1,0,1,1,0.307189542,1.960945845
1,0,1,1,0,1,0,0,1,1,1,0,0,0.307189542,1.960308552
1,0,1,1,0,1,0,0,1,1,1,0,1,0.307189542,1.967950583
1,0,1,1,0,1,0,0,1,1,1,1,0,0.307189542,1.954757214
1,0,1,1,0,1,0,0,1,1,1,1,1,0.307189542,1.962327003
1,0,1,1,0,1,0,1,0,0,0,0,0,0.300653595,2.030653715
1,0,1,1,0,1,0,1,0,0,0,0,1,0.300653595,2.027598143
1,0,1,1,0,1,0,1,0,0,0,1,0,0.300653595,2.027480841
1,0,1,1,0,1,0,1,0,0,0,1,1,0.300653595,2.033942223
1,0,1,1,0,1,0,1,0,0,1,0,0,0.300653595,2.029854059
1,0,1,1,0,1,0,1,0,0,1,0,1,0.300653595,2.025907278
1,0,1,1,0,1,0,1,0,0,1,1,0,0.300653595,2.032080173
1,0,1,1,0,1,0,1,0,0,1,1,1,0.300653595,2.034948587
1,0,1,1,0,1,0,1,0,1,0,0,0,0.300653595,2.031362057
1,0,1,1,0,1,0,1,0,1,0,0,1,0.300653595,2.023722887
1,0,1,1,0,1,0,1,0,1,0,1,0,0.300653595,2.026927948
1,0,1,1,0,1,0,1,0,1,0,1,1,0.300653595,2.030314684
1,0,1,1,0,1,0,1,0,1,1,0,0,0.300653595,2.025474548
1,0,1,1,0,1,0,1,0,1,1,0,1,0.300653595,2.033704519
1,0,1,1,0,1,0,1,0,1,1,1,0,0.300653595,2.04557085
1,0,1,1,0,1,0,1,0,1,1,1,1,0.300653595,2.032457829
1,0,1,1,0,1,0,1,1,0,0,0,0,0.307189542,2.03676796
1,0,1,1,0,1,0,1,1,0,0,0,1,0.307189542,2.035228491
1,0,1,1,0,1,0,1,1,0,0,1,0,0.307189542,2.027233601
1,0,1,1,0,1,0,1,1,0,0,1,1,0.307189542,2.040248871
1,0,1,1,0,1,0,1,1,0,1,0,0,0.307189542,2.032629013
1,0,1,1,0,1,0,1,1,0,1,0,1,0.307189542,2.035810471
1,0,1,1,0,1,0,1,1,0,1,1,0,0.307189542,2.040108442
1,0,1,1,0,1,0,1,1,0,1,1,1,0.307189542,2.034257174
1,0,1,1,0,1,0,1,1,1,0,0,0,0.307189542,2.033729792
1,0,1,1,0,1,0,1,1,1,0,0,1,0.307189542,2.029394627
1,0,1,1,0,1,0,1,1,1,0,1,0,0.307189542,2.03567791
1,0,1,1,0,1,0,1,1,1,0,1,1,0.307189542,2.025502443
1,0,1,1,0,1,0,1,1,1,1,0,0,0.307189542,2.033505678
1,0,1,1,0,1,0,1,1,1,1,0,1,0.307189542,2.033599615
1,0,1,1,0,1,0,1,1,1,1,1,0,0.307189542,2.032528877
1,0,1,1,0,1,0,1,1,1,1,1,1,0.307189542,2.027775764
1,0,1,1,0,1,1,0,0,0,0,0,0,0.300653595,2.759154081
1,0,1,1,0,1,1,0,0,0,0,0,1,0.300653595,2.76683712
1,0,1,1,0,1,1,0,0,0,0,1,0,0.300653595,2.74210763
1,0,1,1,0,1,1,0,0,0,0,1,1,0.300653595,2.765248299
1,0,1,1,0,1,1,0,0,0,1,0,0,0.300653595,2.766315222
1,0,1,1,0,1,1,0,0,0,1,0,1,0.300653595,2.767337322
1,0,1,1,0,1,1,0,0,0,1,1,0,0.300653595,2.769564152
1,0,1,1,0,1,1,0,0,0,1,1,1,0.300653595,2.759252787
1,0,1,1,0,1,1,0,0,1,0,0,0,0.300653595,2.764559746
1,0,1,1,0,1,1,0,0,1,0,0,1,0.300653595,2.759755135
1,0,1,1,0,1,1,0,0,1,0,1,0,0.300653595,2.761893511
1,0,1,1,0,1,1,0,0,1,0,1,1,0.300653595,2.760534048
1,0,1,1,0,1,1,0,0,1,1,0,0,0.300653595,2.758201361
1,0,1,1,0,1,1,0,0,1,1,0,1,0.300653595,2.761889696
1,0,1,1,0,1,1,0,0,1,1,1,0,0.300653595,2.759992361
1,0,1,1,0,1,1,0,0,1,1,1,1,0.300653595,2.76426363
1,0,1,1,0,1,1,0,1,0,0,0,0,0.284313725,2.751196623
1,0,1,1,0,1,1,0,1,0,0,0,1,0.284313725,2.760500193
1,0,1,1,0,1,1,0,1,0,0,1,0,0.284313725,2.764041424
1,0,1,1,0,1,1,0,1,0,0,1,1,0.284313725,2.760400295
1,0,1,1,0,1,1,0,1,0,1,0,0,0.284313725,2.76132369
1,0,1,1,0,1,1,0,1,0,1,0,1,0.284313725,2.75950098
1,0,1,1,0,1,1,0,1,0,1,1,0,0.284313725,2.760232449
1,0,1,1,0,1,1,0,1,0,1,1,1,0.284313725,2.762479782
1,0,1,1,0,1,1,0,1,1,0,0,0,0.284313725,2.764652252
1,0,1,1,0,1,1,0,1,1,0,0,1,0.284313725,2.758150339
1,0,1,1,0,1,1,0,1,1,0,1,0,0.284313725,2.757883787
1,0,1,1,0,1,1,0,1,1,0,1,1,0.284313725,2.760214329
1,0,1,1,0,1,1,0,1,1,1,0,0,0.284313725,2.773777485
1,0,1,1,0,1,1,0,1,1,1,0,1,0.284313725,2.772195816
1,0,1,1,0,1,1,0,1,1,1,1,0,0.284313725,2.756479979
1,0,1,1,0,1,1,0,1,1,1,1,1,0.284313725,2.758456469
1,0,1,1,0,1,1,1,0,0,0,0,0,0.300653595,3.170676947
1,0,1,1,0,1,1,1,0,0,0,0,1,0.300653595,3.169872046
1,0,1,1,0,1,1,1,0,0,0,1,0,0.300653595,3.163187027
1,0,1,1,0,1,1,1,0,0,0,1,1,0.300653595,3.171442986
1,0,1,1,0,1,1,1,0,0,1,0,0,0.300653595,3.163105965
1,0,1,1,0,1,1,1,0,0,1,0,1,0.300653595,3.171458721
1,0,1,1,0,1,1,1,0,0,1,1,0,0.300653595,3.150130749
1,0,1,1,0,1,1,1,0,0,1,1,1,0.300653595,3.153422117
1,0,1,1,0,1,1,1,0,1,0,0,0,0.300653595,3.166618347
1,0,1,1,0,1,1,1,0,1,0,0,1,0.300653595,3.169952154
1,0,1,1,0,1,1,1,0,1,0,1,0,0.300653595,3.167239428
1,0,1,1,0,1,1,1,0,1,0,1,1,0.300653595,3.1701262
1,0,1,1,0,1,1,1,0,1,1,0,0,0.300653595,3.164094448
1,0,1,1,0,1,1,1,0,1,1,0,1,0.300653595,3.171153069
1,0,1,1,0,1,1,1,0,1,1,1,0,0.300653595,3.162239313
1,0,1,1,0,1,1,1,0,1,1,1,1,0.300653595,3.165341377
1,0,1,1,0,1,1,1,1,0,0,0,0,0.284313725,3.164912939
1,0,1,1,0,1,1,1,1,0,0,0,1,0.284313725,3.167804956
1,0,1,1,0,1,1,1,1,0,0,1,0,0.284313725,3.172360659
1,0,1,1,0,1,1,1,1,0,0,1,1,0.284313725,3.16174221
1,0,1,1,0,1,1,1,1,0,1,0,0,0.284313725,3.170717239
1,0,1,1,0,1,1,1,1,0,1,0,1,0.284313725,3.172883749
1,0,1,1,0,1,1,1,1,0,1,1,0,0.284313725,3.160791874
1,0,1,1,0,1,1,1,1,0,1,1,1,0.284313725,3.150747061
1,0,1,1,0,1,1,1,1,1,0,0,0,0.284313725,3.169373989
1,0,1,1,0,1,1,1,1,1,0,0,1,0.284313725,3.167797804
1,0,1,1,0,1,1,1,1,1,0,1,0,0.284313725,3.169403076
1,0,1,1,0,1,1,1,1,1,0,1,1,0.284313725,3.161657095
1,0,1,1,0,1,1,1,1,1,1,0,0,0.284313725,3.173816442
1,0,1,1,0,1,1,1,1,1,1,0,1,0.284313725,3.171483278
1,0,1,1,0,1,1,1,1,1,1,1,0,0.284313725,3.152449369
1,0,1,1,0,1,1,1,1,1,1,1,1,0.284313725,3.15997529
1,0,1,1,1,0,0,0,0,0,0,0,0,0.065359477,2.748144388
1,0,1,1,1,0,0,0,0,0,0,0,1,0.065359477,2.764052868
1,0,1,1,1,0,0,0,0,0,0,1,0,0.065359477,2.758878469
1,0,1,1,1,0,0,0,0,0,0,1,1,0.065359477,2.754431963
1,0,1,1,1,0,0,0,0,0,1,0,0,0.065359477,2.757095575
1,0,1,1,1,0,0,0,0,0,1,0,1,0.065359477,2.764890909
1,0,1,1,1,0,0,0,0,0,1,1,0,0.065359477,2.748795509
1,0,1,1,1,0,0,0,0,0,1,1,1,0.065359477,2.760623932
1,0,1,1,1,0,0,0,0,1,0,0,0,0.065359477,2.759116411
1,0,1,1,1,0,0,0,0,1,0,0,1,0.065359477,2.759615421
1,0,1,1,1,0,0,0,0,1,0,1,0,0.065359477,2.751449108
1,0,1,1,1,0,0,0,0,1,0,1,1,0.065359477,2.754202843
1,0,1,1,1,0,0,0,0,1,1,0,0,0.065359477,2.763008356
1,0,1,1,1,0,0,0,0,1,1,0,1,0.065359477,2.764354944
1,0,1,1,1,0,0,0,0,1,1,1,0,0.065359477,2.759489536
1,0,1,1,1,0,0,0,0,1,1,1,1,0.065359477,2.758420706
1,0,1,1,1,0,0,0,1,0,0,0,0,0.307189542,2.751740694
1,0,1,1,1,0,0,0,1,0,0,0,1,0.307189542,2.750900984
1,0,1,1,1,0,0,0,1,0,0,1,0,0.307189542,2.752460957
1,0,1,1,1,0,0,0,1,0,0,1,1,0.307189542,2.763159275
1,0,1,1,1,0,0,0,1,0,1,0,0,0.307189542,2.752737045
1,0,1,1,1,0,0,0,1,0,1,0,1,0.307189542,2.753007412
1,0,1,1,1,0,0,0,1,0,1,1,0,0.307189542,2.756484747
1,0,1,1,1,0,0,0,1,0,1,1,1,0.307189542,2.751887321
1,0,1,1,1,0,0,0,1,1,0,0,0,0.307189542,2.757390976
1,0,1,1,1,0,0,0,1,1,0,0,1,0.307189542,2.760177374
1,0,1,1,1,0,0,0,1,1,0,1,0,0.307189542,2.762956381
1,0,1,1,1,0,0,0,1,1,0,1,1,0.307189542,2.753603935
1,0,1,1,1,0,0,0,1,1,1,0,0,0.307189542,2.751796961
1,0,1,1,1,0,0,0,1,1,1,0,1,0.307189542,2.742771149
1,0,1,1,1,0,0,0,1,1,1,1,0,0.307189542,2.756056786
1,0,1,1,1,0,0,0,1,1,1,1,1,0.307189542,2.762471437
1,0,1,1,1,0,0,1,0,0,0,0,0,0.300653595,3.455719471
1,0,1,1,1,0,0,1,0,0,0,0,1,0.300653595,3.447992563
1,0,1,1,1,0,0,1,0,0,0,1,0,0.300653595,3.462177515
1,0,1,1,1,0,0,1,0,0,0,1,1,0.300653595,3.456082344
1,0,1,1,1,0,0,1,0,0,1,0,0,0.300653595,3.451247454
1,0,1,1,1,0,0,1,0,0,1,0,1,0.300653595,3.465067863
1,0,1,1,1,0,0,1,0,0,1,1,0,0.300653595,3.455833912
1,0,1,1,1,0,0,1,0,0,1,1,1,0.300653595,3.459949732
1,0,1,1,1,0,0,1,0,1,0,0,0,0.300653595,3.45864749
1,0,1,1,1,0,0,1,0,1,0,0,1,0.300653595,3.469013214
1,0,1,1,1,0,0,1,0,1,0,1,0,0.300653595,3.454031229
1,0,1,1,1,0,0,1,0,1,0,1,1,0.300653595,3.457853556
1,0,1,1,1,0,0,1,0,1,1,0,0,0.300653595,3.462049007
1,0,1,1,1,0,0,1,0,1,1,0,1,0.300653595,3.454875708
1,0,1,1,1,0,0,1,0,1,1,1,0,0.300653595,3.463943243
1,0,1,1,1,0,0,1,0,1,1,1,1,0.300653595,3.453577757
1,0,1,1,1,0,0,1,1,0,0,0,0,0.307189542,3.471158028
1,0,1,1,1,0,0,1,1,0,0,0,1,0.307189542,3.457531929
1,0,1,1,1,0,0,1,1,0,0,1,0,0.307189542,3.461308002
1,0,1,1,1,0,0,1,1,0,0,1,1,0.307189542,3.448254585
1,0,1,1,1,0,0,1,1,0,1,0,0,0.307189542,3.455191374
1,0,1,1,1,0,0,1,1,0,1,0,1,0.307189542,3.452573061
1,0,1,1,1,0,0,1,1,0,1,1,0,0.307189542,3.461297035
1,0,1,1,1,0,0,1,1,0,1,1,1,0.307189542,3.454033375
1,0,1,1,1,0,0,1,1,1,0,0,0,0.307189542,3.451777458
1,0,1,1,1,0,0,1,1,1,0,0,1,0.307189542,3.45849371
1,0,1,1,1,0,0,1,1,1,0,1,0,0.307189542,3.456729412
1,0,1,1,1,0,0,1,1,1,0,1,1,0.307189542,3.447284222
1,0,1,1,1,0,0,1,1,1,1,0,0,0.307189542,3.456756115
1,0,1,1,1,0,0,1,1,1,1,0,1,0.307189542,3.453541994
1,0,1,1,1,0,0,1,1,1,1,1,0,0.307189542,3.452552795
1,0,1,1,1,0,0,1,1,1,1,1,1,0.307189542,3.460237265
1,0,1,1,1,0,1,0,0,0,0,0,0,0.300653595,4.116413355
1,0,1,1,1,0,1,0,0,0,0,0,1,0.300653595,4.128702402
1,0,1,1,1,0,1,0,0,0,0,1,0,0.300653595,4.133332968
1,0,1,1,1,0,1,0,0,0,0,1,1,0.300653595,4.122941017
1,0,1,1,1,0,1,0,0,0,1,0,0,0.300653595,4.123244286
1,0,1,1,1,0,1,0,0,0,1,0,1,0.300653595,4.123086214
1,0,1,1,1,0,1,0,0,0,1,1,0,0.300653595,4.131318092
1,0,1,1,1,0,1,0,0,0,1,1,1,0.300653595,4.118925333
1,0,1,1,1,0,1,0,0,1,0,0,0,0.300653595,4.139843702
1,0,1,1,1,0,1,0,0,1,0,0,1,0.300653595,4.106703043
1,0,1,1,1,0,1,0,0,1,0,1,0,0.300653595,4.133225203
1,0,1,1,1,0,1,0,0,1,0,1,1,0.300653595,4.133427382
1,0,1,1,1,0,1,0,0,1,1,0,0,0.300653595,4.146664143
1,0,1,1,1,0,1,0,0,1,1,0,1,0.300653595,4.136536121
1,0,1,1,1,0,1,0,0,1,1,1,0,0.300653595,4.126175404
1,0,1,1,1,0,1,0,0,1,1,1,1,0.300653595,4.134190083
1,0,1,1,1,0,1,0,1,0,0,0,0,0.284313725,4.129504442
1,0,1,1,1,0,1,0,1,0,0,0,1,0.284313725,4.116906404
1,0,1,1,1,0,1,0,1,0,0,1,0,0.284313725,4.130912781
1,0,1,1,1,0,1,0,1,0,0,1,1,0.284313725,4.127462149
1,0,1,1,1,0,1,0,1,0,1,0,0,0.284313725,4.123457432
1,0,1,1,1,0,1,0,1,0,1,0,1,0.284313725,4.129575968
1,0,1,1,1,0,1,0,1,0,1,1,0,0.284313725,4.1186831
1,0,1,1,1,0,1,0,1,0,1,1,1,0.284313725,4.129390001
1,0,1,1,1,0,1,0,1,1,0,0,0,0.284313725,4.128258228
1,0,1,1,1,0,1,0,1,1,0,0,1,0.284313725,4.13696456
1,0,1,1,1,0,1,0,1,1,0,1,0,0.284313725,4.130295753
1,0,1,1,1,0,1,0,1,1,0,1,1,0.284313725,4.13179636
1,0,1,1,1,0,1,0,1,1,1,0,0,0.284313725,4.119991541
1,0,1,1,1,0,1,0,1,1,1,0,1,0.284313725,4.114442587
1,0,1,1,1,0,1,0,1,1,1,1,0,0.284313725,4.122280836
1,0,1,1,1,0,1,0,1,1,1,1,1,0.284313725,4.113779783
1,0,1,1,1,0,1,1,0,0,0,0,0,0.107843137,7.486828566
1,0,1,1,1,0,1,1,0,0,0,0,1,0.107843137,7.49721694
1,0,1,1,1,0,1,1,0,0,0,1,0,0.107843137,7.488437176
1,0,1,1,1,0,1,1,0,0,0,1,1,0.107843137,7.490827322
1,0,1,1,1,0,1,1,0,0,1,0,0,0.107843137,7.47778964
1,0,1,1,1,0,1,1,0,0,1,0,1,0.107843137,7.458045006
1,0,1,1,1,0,1,1,0,0,1,1,0,0.107843137,7.467267036
1,0,1,1,1,0,1,1,0,0,1,1,1,0.107843137,7.504528761
1,0,1,1,1,0,1,1,0,1,0,0,0,0.107843137,7.48940444
1,0,1,1,1,0,1,1,0,1,0,0,1,0.107843137,7.47983861
1,0,1,1,1,0,1,1,0,1,0,1,0,0.107843137,7.476571083
1,0,1,1,1,0,1,1,0,1,0,1,1,0.107843137,7.488628149
1,0,1,1,1,0,1,1,0,1,1,0,0,0.107843137,7.483629942
1,0,1,1,1,0,1,1,0,1,1,0,1,0.107843137,7.47628212
1,0,1,1,1,0,1,1,0,1,1,1,0,0.107843137,7.478571415
1,0,1,1,1,0,1,1,0,1,1,1,1,0.107843137,7.486776114
1,0,1,1,1,0,1,1,1,0,0,0,0,0.284313725,7.471850634
1,0,1,1,1,0,1,1,1,0,0,0,1,0.284313725,7.46916461
1,0,1,1,1,0,1,1,1,0,0,1,0,0.284313725,7.490013599
1,0,1,1,1,0,1,1,1,0,0,1,1,0.284313725,7.494359255
1,0,1,1,1,0,1,1,1,0,1,0,0,0.284313725,7.461898088
1,0,1,1,1,0,1,1,1,0,1,0,1,0.284313725,7.474473
1,0,1,1,1,0,1,1,1,0,1,1,0,0.284313725,7.479930401
1,0,1,1,1,0,1,1,1,0,1,1,1,0.284313725,7.473552227
1,0,1,1,1,0,1,1,1,1,0,0,0,0.284313725,7.476915121
1,0,1,1,1,0,1,1,1,1,0,0,1,0.284313725,7.490874529
1,0,1,1,1,0,1,1,1,1,0,1,0,0.284313725,7.480388165
1,0,1,1,1,0,1,1,1,1,0,1,1,0.284313725,7.485473871
1,0,1,1,1,0,1,1,1,1,1,0,0,0.284313725,7.493713856
1,0,1,1,1,0,1,1,1,1,1,0,1,0.284313725,7.490624189
1,0,1,1,1,0,1,1,1,1,1,1,0,0.284313725,7.47890687
1,0,1,1,1,0,1,1,1,1,1,1,1,0.284313725,7.478856325
1,0,1,1,1,1,0,0,0,0,0,0,0,0.088235294,6.119407177
1,0,1,1,1,1,0,0,0,0,0,0,1,0.088235294,6.097423077
1,0,1,1,1,1,0,0,0,0,0,1,0,0.088235294,6.094338417
1,0,1,1,1,1,0,0,0,0,0,1,1,0.088235294,6.109295845
1,0,1,1,1,1,0,0,0,0,1,0,0,0.088235294,6.110980034
1,0,1,1,1,1,0,0,0,0,1,0,1,0.088235294,6.099557877
1,0,1,1,1,1,0,0,0,0,1,1,0,0.088235294,6.098000765
1,0,1,1,1,1,0,0,0,0,1,1,1,0.088235294,6.109891415
1,0,1,1,1,1,0,0,0,1,0,0,0,0.088235294,6.104564905
1,0,1,1,1,1,0,0,0,1,0,0,1,0.088235294,6.111726284
1,0,1,1,1,1,0,0,0,1,0,1,0,0.088235294,6.111034155
1,0,1,1,1,1,0,0,0,1,0,1,1,0.088235294,6.111703873
1,0,1,1,1,1,0,0,0,1,1,0,0,0.088235294,6.117238522
1,0,1,1,1,1,0,0,0,1,1,0,1,0.088235294,6.104686499
1,0,1,1,1,1,0,0,0,1,1,1,0,0.088235294,6.108567953
1,0,1,1,1,1,0,0,0,1,1,1,1,0.088235294,6.109146118
1,0,1,1,1,1,0,0,1,0,0,0,0,0.284313725,6.103979826
1,0,1,1,1,1,0,0,1,0,0,0,1,0.284313725,6.094242811
1,0,1,1,1,1,0,0,1,0,0,1,0,0.284313725,6.107247829
1,0,1,1,1,1,0,0,1,0,0,1,1,0.284313725,6.0910151
1,0,1,1,1,1,0,0,1,0,1,0,0,0.284313725,6.106978178
1,0,1,1,1,1,0,0,1,0,1,0,1,0.284313725,6.10255456
1,0,1,1,1,1,0,0,1,0,1,1,0,0.284313725,6.104976416
1,0,1,1,1,1,0,0,1,0,1,1,1,0.284313725,6.11312604
1,0,1,1,1,1,0,0,1,1,0,0,0,0.284313725,6.114686966
1,0,1,1,1,1,0,0,1,1,0,0,1,0.284313725,6.098662615
1,0,1,1,1,1,0,0,1,1,0,1,0,0.284313725,6.116031408
1,0,1,1,1,1,0,0,1,1,0,1,1,0.284313725,6.108373165
1,0,1,1,1,1,0,0,1,1,1,0,0,0.284313725,6.106350422
1,0,1,1,1,1,0,0,1,1,1,0,1,0.284313725,6.111829758
1,0,1,1,1,1,0,0,1,1,1,1,0,0.284313725,6.113548517
