twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,Threads,TokenParts,ArnrMaxFrames,ArnrStrength,<$performance,<$cpu
0,1,0,0,1,1,0,0,1,3,0,15,3,5646.8,45.02
0,1,0,0,1,1,0,0,1,4,0,15,3,5601.6,43.584667
0,1,0,0,1,1,0,0,1,1,1,15,3,7900.6,31.8425
0,1,0,0,1,1,0,0,1,2,1,15,3,6348.8,40.671429
0,1,0,0,1,1,0,0,1,3,1,15,3,5794.0,39.560667
0,1,0,0,1,1,0,0,1,4,1,15,3,5239.8,42.272
0,1,0,0,1,1,0,0,1,1,2,15,3,7877.6,30.9925
0,1,0,0,1,1,0,0,1,2,2,15,3,6357.0,38.145714
0,1,0,0,1,1,0,0,1,3,2,15,3,5680.8,45.430952
0,1,0,0,1,1,0,0,1,4,2,15,3,5345.0,46.142
0,1,0,0,1,1,0,0,1,1,0,0,6,7865.2,28.976786
0,1,0,0,1,1,0,0,1,2,0,0,6,6260.8,38.5
0,1,0,0,1,1,0,0,1,3,0,0,6,5827.0,42.234667
0,1,0,0,1,1,0,0,1,4,0,0,6,5567.4,45.448667
0,1,0,0,1,1,0,0,1,1,1,0,6,7879.4,32.125
0,1,0,0,1,1,0,0,1,2,1,0,6,6257.2,38.712857
0,1,0,0,1,1,0,0,1,3,1,0,6,5963.8,42.976191
0,1,0,0,1,1,0,0,1,4,1,0,6,5563.6,47.643333
0,1,0,0,1,1,0,0,1,1,2,0,6,7974.4,28.107857
0,1,0,0,1,1,0,0,1,2,2,0,6,6373.6,38.891905
0,1,0,0,1,1,0,0,1,3,2,0,6,5744.8,40.267333
0,1,0,0,1,1,0,0,1,4,2,0,6,5415.0,47.038
0,1,0,0,1,1,0,0,1,1,0,5,6,7983.0,27.913571
0,1,0,0,1,1,0,0,1,2,0,5,6,6270.4,41.377619
0,1,0,0,1,1,0,0,1,3,0,5,6,5749.8,41.844666
0,1,0,0,1,1,0,0,1,4,0,5,6,5385.4,48.363333
0,1,0,0,1,1,0,0,1,1,1,5,6,7874.2,31.4825
0,1,0,0,1,1,0,0,1,2,1,5,6,6362.0,38.366191
0,1,0,0,1,1,0,0,1,3,1,5,6,5716.8,42.391333
0,1,0,0,1,1,0,0,1,4,1,5,6,5419.8,47.916667
0,1,0,0,1,1,0,0,1,1,2,5,6,7943.0,32.185278
0,1,0,0,1,1,0,0,1,2,2,5,6,6376.2,40.057143
0,1,0,0,1,1,0,0,1,3,2,5,6,5572.2,44.261333
0,1,0,0,1,1,0,0,1,4,2,5,6,5409.2,46.554667
0,1,0,0,1,1,0,0,1,1,0,15,6,7877.6,29.6175
0,1,0,0,1,1,0,0,1,2,0,15,6,6311.8,41.689524
0,1,0,0,1,1,0,0,1,3,0,15,6,5484.8,45.8
0,1,0,0,1,1,0,0,1,4,0,15,6,5615.8,46.513333
0,1,0,0,1,1,0,0,1,1,1,15,6,7857.8,29.223571
0,1,0,0,1,1,0,0,1,2,1,15,6,6351.0,38.959048
0,1,0,0,1,1,0,0,1,3,1,15,6,5779.8,43.707048
0,1,0,0,1,1,0,0,1,4,1,15,6,5429.6,47.012
0,1,0,0,1,1,0,0,1,1,2,15,6,8081.6,29.6
0,1,0,0,1,1,0,0,1,2,2,15,6,6412.2,39.509047
0,1,0,0,1,1,0,0,1,3,2,15,6,5424.0,43.97
0,1,0,0,1,1,0,0,1,4,2,15,6,5380.2,42.544
0,1,0,1,0,0,0,0,0,1,0,0,0,44692.2,27.048889
0,1,0,1,0,0,0,0,0,2,0,0,0,25137.4,47.1632
0,1,0,1,0,0,0,0,0,3,0,0,0,19557.8,63.54779
0,1,0,1,0,0,0,0,0,4,0,0,0,16519.6,79.18
0,1,0,1,0,0,0,0,0,1,1,0,0,45447.8,26.704696
0,1,0,1,0,0,0,0,0,2,1,0,0,25476.4,47.810277
0,1,0,1,0,0,0,0,0,3,1,0,0,19372.8,64.467
0,1,0,1,0,0,0,0,0,4,1,0,0,16250.8,78.82375
0,1,0,1,0,0,0,0,0,1,2,0,0,44889.2,26.714445
0,1,0,1,0,0,0,0,0,2,2,0,0,25623.8,47.679815
0,1,0,1,0,0,0,0,0,3,2,0,0,19510.0,64.237789
0,1,0,1,0,0,0,0,0,4,2,0,0,16378.6,78.496618
0,1,0,1,0,0,0,0,0,1,0,5,0,44718.8,26.545313
0,1,0,1,0,0,0,0,0,2,0,5,0,25460.8,48.077139
0,1,0,1,0,0,0,0,0,3,0,5,0,19362.0,64.562
0,1,0,1,0,0,0,0,0,4,0,5,0,16462.0,79.285221
0,1,0,1,0,0,0,0,0,1,1,5,0,45337.0,26.191555
0,1,0,1,0,0,0,0,0,2,1,5,0,25516.2,47.886185
0,1,0,1,0,0,0,0,0,3,1,5,0,19303.6,64.607
0,1,0,1,0,0,0,0,0,4,1,5,0,16315.2,78.980294
0,1,0,1,0,0,0,0,0,1,2,5,0,44417.2,26.323353
0,1,0,1,0,0,0,0,0,2,2,5,0,25475.0,47.587046
0,1,0,1,0,0,0,0,0,3,2,5,0,19546.2,64.339211
0,1,0,1,0,0,0,0,0,4,2,5,0,15788.4,78.498083
0,1,0,1,0,0,0,0,0,1,0,15,0,44590.2,26.873909
0,1,0,1,0,0,0,0,0,2,0,15,0,25516.4,47.703662
0,1,0,1,0,0,0,0,0,3,0,15,0,19445.4,64.095
0,1,0,1,0,0,0,0,0,4,0,15,0,16442.8,78.776176
0,1,0,1,0,0,0,0,0,1,1,15,0,45357.2,27.033343
0,1,0,1,0,0,0,0,0,2,1,15,0,25469.0,47.576615
0,1,0,1,0,0,0,0,0,3,1,15,0,19455.2,64.259
0,1,0,1,0,0,0,0,0,4,1,15,0,16238.8,79.040221
0,1,0,1,0,0,0,0,0,1,2,15,0,44824.6,26.113182
0,1,0,1,0,0,0,0,0,2,2,15,0,25501.4,48.206923
0,1,0,1,0,0,0,0,0,3,2,15,0,19524.6,64.548
0,1,0,1,0,0,0,0,0,4,2,15,0,16236.8,79.124559
0,1,0,1,0,0,0,0,0,1,0,0,3,44631.8,26.658606
0,1,0,1,0,0,0,0,0,2,0,0,3,25492.2,47.909077
0,1,0,1,0,0,0,0,0,3,0,0,3,19462.6,64.223211
0,1,0,1,0,0,0,0,0,4,0,0,3,16448.0,79.476397
0,1,0,1,0,0,0,0,0,1,1,0,3,45312.2,27.016966
0,1,0,1,0,0,0,0,0,2,1,0,3,25494.2,48.120308
0,1,0,1,0,0,0,0,0,3,1,0,3,18914.2,64.210527
0,1,0,1,0,0,0,0,0,4,1,0,3,16225.8,79.035368
0,1,0,1,0,0,0,0,0,1,2,0,3,44860.0,26.626626
0,1,0,1,0,0,0,0,0,2,2,0,3,25595.2,47.675354
0,1,0,1,0,0,0,0,0,3,2,0,3,18992.2,64.086316
0,1,0,1,0,0,0,0,0,4,2,0,3,15822.2,78.680667
0,1,0,1,0,0,0,0,0,1,0,5,3,44706.2,26.90198
0,1,0,1,0,0,0,0,0,2,0,5,3,25616.8,47.733908
0,1,0,1,0,0,0,0,0,3,0,5,3,19434.0,64.386053
0,1,0,1,0,0,0,0,0,4,0,5,3,15925.6,78.620917
0,1,0,1,0,0,0,0,0,1,1,5,3,45353.6,26.944957
0,1,0,1,0,0,0,0,0,2,1,5,3,25359.4,48.091292
0,1,0,1,0,0,0,0,0,3,1,5,3,19369.6,64.105789
0,1,0,1,0,0,0,0,0,4,1,5,3,16284.6,78.851324
0,1,0,1,0,0,0,0,0,1,2,5,3,44962.6,26.859833
0,1,0,1,0,0,0,0,0,2,2,5,3,25516.0,47.795292
0,1,0,1,0,0,0,0,0,3,2,5,3,19499.8,64.392895
0,1,0,1,0,0,0,0,0,4,2,5,3,15704.8,78.88875
0,1,0,1,0,0,0,0,0,1,0,15,3,44631.0,26.639717
0,1,0,1,0,0,0,0,0,2,0,15,3,25135.8,47.606062
0,1,0,1,0,0,0,0,0,3,0,15,3,19399.0,63.833579
0,1,0,1,0,0,0,0,0,4,0,15,3,16424.8,79.565441
0,1,0,1,0,0,0,0,0,1,1,15,3,45241.6,26.584688
0,1,0,1,0,0,0,0,0,2,1,15,3,25470.2,48.173077
0,1,0,1,0,0,0,0,0,3,1,15,3,19259.8,64.586842
0,1,0,1,0,0,0,0,0,4,1,15,3,16289.6,78.982059
0,1,0,1,0,0,0,0,0,1,2,15,3,44976.2,27.008
0,1,0,1,0,0,0,0,0,2,2,15,3,25515.2,48.100769
0,1,0,1,0,0,0,0,0,3,2,15,3,19604.2,64.377
0,1,0,1,0,0,0,0,0,4,2,15,3,16282.2,79.293162
0,1,0,1,0,0,0,0,0,1,0,0,6,44624.0,26.606515
0,1,0,1,0,0,0,0,0,2,0,0,6,25604.8,48.080769
0,1,0,1,0,0,0,0,0,3,0,0,6,19465.6,64.586
0,1,0,1,0,0,0,0,0,4,0,0,6,16516.2,78.955956
0,1,0,1,0,0,0,0,0,1,1,0,6,45391.0,26.385672
0,1,0,1,0,0,0,0,0,2,1,0,6,25378.0,48.223846
0,1,0,1,0,0,0,0,0,3,1,0,6,19330.6,64.331789
0,1,0,1,0,0,0,0,0,4,1,0,6,16266.8,79.159338
0,1,0,1,0,0,0,0,0,1,2,0,6,44893.6,26.789334
0,1,0,1,0,0,0,0,0,2,2,0,6,25636.8,48.123077
0,1,0,1,0,0,0,0,0,3,2,0,6,19599.2,63.934105
0,1,0,1,0,0,0,0,0,4,2,0,6,16336.0,78.977868
0,1,0,1,0,0,0,0,0,1,0,5,6,44530.8,26.807414
0,1,0,1,0,0,0,0,0,2,0,5,6,25518.0,48.202308
0,1,0,1,0,0,0,0,0,3,0,5,6,19499.0,64.261158
0,1,0,1,0,0,0,0,0,4,0,5,6,16037.2,78.89625
0,1,0,1,0,0,0,0,0,1,1,5,6,45385.4,26.715782
0,1,0,1,0,0,0,0,0,2,1,5,6,25631.4,46.836369
0,1,0,1,0,0,0,0,0,3,1,5,6,19308.2,64.319421
0,1,0,1,0,0,0,0,0,4,1,5,6,16242.4,78.82875
0,1,0,1,0,0,0,0,0,1,2,5,6,44931.2,26.889111
0,1,0,1,0,0,0,0,0,2,2,5,6,25534.4,48.192831
0,1,0,1,0,0,0,0,0,3,2,5,6,19479.0,64.796
0,1,0,1,0,0,0,0,0,4,2,5,6,16296.2,78.966985
0,1,0,1,0,0,0,0,0,1,0,15,6,44593.0,26.53096
0,1,0,1,0,0,0,0,0,2,0,15,6,25585.0,48.083754
0,1,0,1,0,0,0,0,0,3,0,15,6,19378.4,64.046263
0,1,0,1,0,0,0,0,0,4,0,15,6,16044.8,78.680833
0,1,0,1,0,0,0,0,0,1,1,15,6,45253.6,26.940445
0,1,0,1,0,0,0,0,0,2,1,15,6,25576.0,47.062523
0,1,0,1,0,0,0,0,0,3,1,15,6,19351.2,64.332
0,1,0,1,0,0,0,0,0,4,1,15,6,16180.8,79.18125
0,1,0,1,0,0,0,0,0,1,2,15,6,44929.6,26.86797
0,1,0,1,0,0,0,0,0,2,2,15,6,25534.0,47.872831
0,1,0,1,0,0,0,0,0,3,2,15,6,19606.8,64.282263
0,1,0,1,0,0,0,0,0,4,2,15,6,16303.4,79.167941
0,1,0,1,0,0,0,0,1,1,0,0,0,44732.6,26.671828
0,1,0,1,0,0,0,0,1,2,0,0,0,25545.8,48.120708
0,1,0,1,0,0,0,0,1,3,0,0,0,19401.0,64.325211
0,1,0,1,0,0,0,0,1,4,0,0,0,16404.2,79.467059
0,1,0,1,0,0,0,0,1,1,1,0,0,45463.6,26.294222
0,1,0,1,0,0,0,0,1,2,1,0,0,25573.4,47.834862
0,1,0,1,0,0,0,0,1,3,1,0,0,19279.4,64.396526
0,1,0,1,0,0,0,0,1,4,1,0,0,16209.0,79.024926
0,1,0,1,0,0,0,0,1,1,2,0,0,44343.2,26.32904
0,1,0,1,0,0,0,0,1,2,2,0,0,25539.4,47.325385
0,1,0,1,0,0,0,0,1,3,2,0,0,19520.6,64.100579
0,1,0,1,0,0,0,0,1,4,2,0,0,15904.6,78.505
0,1,0,1,0,0,0,0,1,1,0,5,0,44657.6,26.848879
0,1,0,1,0,0,0,0,1,2,0,5,0,25617.4,47.749938
0,1,0,1,0,0,0,0,1,3,0,5,0,19616.2,64.016501
0,1,0,1,0,0,0,0,1,4,0,5,0,16454.4,79.171618
0,1,0,1,0,0,0,0,1,1,1,5,0,45430.0,26.51886
0,1,0,1,0,0,0,0,1,2,1,5,0,25416.4,47.682308
0,1,0,1,0,0,0,0,1,3,1,5,0,19379.0,64.075579
0,1,0,1,0,0,0,0,1,4,1,5,0,16280.4,79.251177
0,1,0,1,0,0,0,0,1,1,2,5,0,44951.4,26.31
0,1,0,1,0,0,0,0,1,2,2,5,0,25587.4,47.993846
0,1,0,1,0,0,0,0,1,3,2,5,0,19562.2,64.198053
0,1,0,1,0,0,0,0,1,4,2,5,0,16293.2,79.077279
0,1,0,1,0,0,0,0,1,1,0,15,0,44644.4,26.158687
0,1,0,1,0,0,0,0,1,2,0,15,0,25575.6,47.835908
0,1,0,1,0,0,0,0,1,3,0,15,0,19419.4,64.236684
0,1,0,1,0,0,0,0,1,4,0,15,0,16470.4,79.104044
0,1,0,1,0,0,0,0,1,1,1,15,0,45347.2,27.058899
0,1,0,1,0,0,0,0,1,2,1,15,0,25398.4,47.830461
0,1,0,1,0,0,0,0,1,3,1,15,0,19297.2,64.341421
0,1,0,1,0,0,0,0,1,4,1,15,0,16246.6,79.136985
0,1,0,1,0,0,0,0,1,1,2,15,0,44905.8,26.477253
0,1,0,1,0,0,0,0,1,2,2,15,0,25550.2,47.925261
0,1,0,1,0,0,0,0,1,3,2,15,0,19557.6,64.081632
0,1,0,1,0,0,0,0,1,4,2,15,0,16441.0,78.706177
0,1,0,1,0,0,0,0,1,1,0,0,3,44760.4,26.240404
0,1,0,1,0,0,0,0,1,2,0,0,3,25557.8,48.19
0,1,0,1,0,0,0,0,1,3,0,0,3,19410.0,64.388684
0,1,0,1,0,0,0,0,1,4,0,0,3,16378.0,79.252868
0,1,0,1,0,0,0,0,1,1,1,0,3,45468.6,26.561836
0,1,0,1,0,0,0,0,1,2,1,0,3,25035.6,47.673323
0,1,0,1,0,0,0,0,1,3,1,0,3,19291.0,64.164263
0,1,0,1,0,0,0,0,1,4,1,0,3,16370.0,78.844853
0,1,0,1,0,0,0,0,1,1,2,0,3,44917.4,26.563667
0,1,0,1,0,0,0,0,1,2,2,0,3,25538.8,47.919938
0,1,0,1,0,0,0,0,1,3,2,0,3,19516.2,64.347368
0,1,0,1,0,0,0,0,1,4,2,0,3,16356.6,79.022868
0,1,0,1,0,0,0,0,1,1,0,5,3,44653.4,26.767626
0,1,0,1,0,0,0,0,1,2,0,5,3,25026.2,47.88
0,1,0,1,0,0,0,0,1,3,0,5,3,19474.6,64.319526
0,1,0,1,0,0,0,0,1,4,0,5,3,16529.4,79.012794
0,1,0,1,0,0,0,0,1,1,1,5,3,44860.0,26.606667
0,1,0,1,0,0,0,0,1,2,1,5,3,25368.2,48.139723
0,1,0,1,0,0,0,0,1,3,1,5,3,19327.4,64.286316
0,1,0,1,0,0,0,0,1,4,1,5,3,15771.2,78.898833
0,1,0,1,0,0,0,0,1,1,2,5,3,45024.4,27.082222
0,1,0,1,0,0,0,0,1,2,2,5,3,25538.2,47.230585
0,1,0,1,0,0,0,0,1,3,2,5,3,19495.8,64.333842
0,1,0,1,0,0,0,0,1,4,2,5,3,16310.6,78.864338
0,1,0,1,0,0,0,0,1,1,0,15,3,44650.0,26.365848
0,1,0,1,0,0,0,0,1,2,0,15,3,25700.0,48.0772
0,1,0,1,0,0,0,0,1,3,0,15,3,19407.2,64.475474
0,1,0,1,0,0,0,0,1,4,0,15,3,15977.6,78.7375
0,1,0,1,0,0,0,0,1,1,1,15,3,45360.6,26.704627
0,1,0,1,0,0,0,0,1,2,1,15,3,25454.4,47.319754
0,1,0,1,0,0,0,0,1,3,1,15,3,19272.0,64.548263
0,1,0,1,0,0,0,0,1,4,1,15,3,16192.0,78.889265
0,1,0,1,0,0,0,0,1,1,2,15,3,44929.4,26.830505
0,1,0,1,0,0,0,0,1,2,2,15,3,25420.2,48.241877
0,1,0,1,0,0,0,0,1,3,2,15,3,19553.4,64.552
0,1,0,1,0,0,0,0,1,4,2,15,3,16228.2,79.038162
0,1,0,1,0,0,0,0,1,1,0,0,6,44852.6,26.264485
0,1,0,1,0,0,0,0,1,2,0,0,6,25531.8,48.057262
0,1,0,1,0,0,0,0,1,3,0,0,6,19410.8,64.463632
0,1,0,1,0,0,0,0,1,4,0,0,6,16386.4,79.375
0,1,0,1,0,0,0,0,1,1,1,0,6,44775.6,26.396889
0,1,0,1,0,0,0,0,1,2,1,0,6,24868.2,47.8304
0,1,0,1,0,0,0,0,1,3,1,0,6,19305.8,63.781053
0,1,0,1,0,0,0,0,1,4,1,0,6,16240.4,78.914853
0,1,0,1,0,0,0,0,1,1,2,0,6,44905.2,26.639232
0,1,0,1,0,0,0,0,1,2,2,0,6,25564.8,47.0384
0,1,0,1,0,0,0,0,1,3,2,0,6,19169.8,63.499
0,1,0,1,0,0,0,0,1,4,2,0,6,16242.6,79.387574
0,1,0,1,0,0,0,0,1,1,0,5,6,44692.6,26.776545
0,1,0,1,0,0,0,0,1,2,0,5,6,25576.0,48.188462
0,1,0,1,0,0,0,0,1,3,0,5,6,19057.2,64.018316
0,1,0,1,0,0,0,0,1,4,0,5,6,16463.8,79.397794
0,1,0,1,0,0,0,0,1,1,1,5,6,45373.8,26.833778
0,1,0,1,0,0,0,0,1,2,1,5,6,25432.8,48.034123
0,1,0,1,0,0,0,0,1,3,1,5,6,19270.6,64.157737
0,1,0,1,0,0,0,0,1,4,1,5,6,16353.8,79.028897
0,1,0,1,0,0,0,0,1,1,2,5,6,44944.4,26.678667
0,1,0,1,0,0,0,0,1,2,2,5,6,25529.2,47.990123
0,1,0,1,0,0,0,0,1,3,2,5,6,19568.8,64.59
0,1,0,1,0,0,0,0,1,4,2,5,6,16249.2,78.951324
0,1,0,1,0,0,0,0,1,1,0,15,6,44676.0,26.465101
0,1,0,1,0,0,0,0,1,2,0,15,6,25660.2,48.213846
0,1,0,1,0,0,0,0,1,3,0,15,6,19472.2,64.247632
0,1,0,1,0,0,0,0,1,4,0,15,6,16480.8,79.179118
0,1,0,1,0,0,0,0,1,1,1,15,6,45373.8,26.769884
0,1,0,1,0,0,0,0,1,2,1,15,6,25452.4,48.346923
0,1,0,1,0,0,0,0,1,3,1,15,6,19390.8,64.001632
0,1,0,1,0,0,0,0,1,4,1,15,6,16306.8,79.01375
0,1,0,1,0,0,0,0,1,1,2,15,6,44912.8,26.358182
0,1,0,1,0,0,0,0,1,2,2,15,6,25651.4,48.178461
0,1,0,1,0,0,0,0,1,3,2,15,6,19466.4,64.483895
0,1,0,1,0,0,0,0,1,4,2,15,6,16257.0,79.025882
0,1,0,1,0,1,0,0,0,1,0,0,0,40154.0,26.699269
0,1,0,1,0,1,0,0,0,2,0,0,0,22303.4,47.665099
0,1,0,1,0,1,0,0,0,3,0,0,0,17736.0,63.711438
0,1,0,1,0,1,0,0,0,4,0,0,0,13970.6,76.254396
0,1,0,1,0,1,0,0,0,1,1,0,0,41675.8,26.340488
0,1,0,1,0,1,0,0,0,2,1,0,0,22188.2,48.102965
0,1,0,1,0,1,0,0,0,3,1,0,0,16878.6,62.964853
0,1,0,1,0,1,0,0,0,4,1,0,0,13789.4,76.265275
0,1,0,1,0,1,0,0,0,1,2,0,0,39443.4,26.764115
0,1,0,1,0,1,0,0,0,2,2,0,0,22201.4,47.798379
0,1,0,1,0,1,0,0,0,3,2,0,0,17121.0,63.505882
0,1,0,1,0,1,0,0,0,4,2,0,0,14279.6,76.584952
0,1,0,1,0,1,0,0,0,1,0,5,0,40113.0,27.0285
0,1,0,1,0,1,0,0,0,2,0,5,0,22352.4,47.717629
0,1,0,1,0,1,0,0,0,3,0,5,0,17816.6,63.575556
0,1,0,1,0,1,0,0,0,4,0,5,0,14062.8,76.481429
0,1,0,1,0,1,0,0,0,1,1,5,0,41577.2,26.239652
0,1,0,1,0,1,0,0,0,2,1,5,0,22253.6,47.972095
0,1,0,1,0,1,0,0,0,3,1,5,0,16823.0,63.189191
0,1,0,1,0,1,0,0,0,4,1,5,0,14236.2,76.914
0,1,0,1,0,1,0,0,0,1,2,5,0,39452.6,26.638308
0,1,0,1,0,1,0,0,0,2,2,5,0,22218.8,47.467273
0,1,0,1,0,1,0,0,0,3,2,5,0,16851.8,63.020662
0,1,0,1,0,1,0,0,0,4,2,5,0,14251.8,77.064381
0,1,0,1,0,1,0,0,0,1,0,15,0,40251.0,26.3715
0,1,0,1,0,1,0,0,0,2,0,15,0,21919.6,47.840909
0,1,0,1,0,1,0,0,0,3,0,15,0,17664.8,63.758431
0,1,0,1,0,1,0,0,0,4,0,15,0,14281.2,76.049619
0,1,0,1,0,1,0,0,0,1,1,15,0,41620.8,26.90892
0,1,0,1,0,1,0,0,0,2,1,15,0,22300.4,47.524861
0,1,0,1,0,1,0,0,0,3,1,15,0,16397.6,62.541838
0,1,0,1,0,1,0,0,0,4,1,15,0,14162.8,77.135333
0,1,0,1,0,1,0,0,0,1,2,15,0,39495.2,27.016756
0,1,0,1,0,1,0,0,0,2,2,15,0,21907.0,47.037273
0,1,0,1,0,1,0,0,0,3,2,15,0,17291.4,63.462288
0,1,0,1,0,1,0,0,0,4,2,15,0,14320.6,77.280286
0,1,0,1,0,1,0,0,0,1,0,0,3,40182.4,26.99
0,1,0,1,0,1,0,0,0,2,0,0,3,22419.4,46.938182
0,1,0,1,0,1,0,0,0,3,0,0,3,17887.0,63.166863
0,1,0,1,0,1,0,0,0,4,0,0,3,14027.2,76.837143
0,1,0,1,0,1,0,0,0,1,1,0,3,41586.4,26.849501
0,1,0,1,0,1,0,0,0,2,1,0,3,22267.0,47.842332
0,1,0,1,0,1,0,0,0,3,1,0,3,16886.8,63.045882
0,1,0,1,0,1,0,0,0,4,1,0,3,14242.6,76.663905
0,1,0,1,0,1,0,0,0,1,2,0,3,39393.4,26.775385
0,1,0,1,0,1,0,0,0,2,2,0,3,22197.0,47.973597
0,1,0,1,0,1,0,0,0,3,2,0,3,17298.8,63.706144
0,1,0,1,0,1,0,0,0,4,2,0,3,14360.8,76.721524
0,1,0,1,0,1,0,0,0,1,0,5,3,39590.4,26.642449
0,1,0,1,0,1,0,0,0,2,0,5,3,22274.8,47.284546
0,1,0,1,0,1,0,0,0,3,0,5,3,17790.0,63.832222
0,1,0,1,0,1,0,0,0,4,0,5,3,14052.4,76.629619
0,1,0,1,0,1,0,0,0,1,1,5,3,41539.4,26.822439
0,1,0,1,0,1,0,0,0,2,1,5,3,22247.6,47.624782
0,1,0,1,0,1,0,0,0,3,1,5,3,16895.6,63.327059
0,1,0,1,0,1,0,0,0,4,1,5,3,13762.8,76.555385
0,1,0,1,0,1,0,0,0,1,2,5,3,39603.0,26.503077
0,1,0,1,0,1,0,0,0,2,2,5,3,22276.2,47.398024
0,1,0,1,0,1,0,0,0,3,2,5,3,17300.8,63.614902
0,1,0,1,0,1,0,0,0,4,2,5,3,14260.8,76.903714
0,1,0,1,0,1,0,0,0,1,0,15,3,40173.8,26.814
0,1,0,1,0,1,0,0,0,2,0,15,3,21969.6,47.056797
0,1,0,1,0,1,0,0,0,3,0,15,3,17200.0,62.335294
0,1,0,1,0,1,0,0,0,4,0,15,3,13993.8,76.95
0,1,0,1,0,1,0,0,0,1,1,15,3,41425.2,26.948223
0,1,0,1,0,1,0,0,0,2,1,15,3,21813.4,46.894026
0,1,0,1,0,1,0,0,0,3,1,15,3,16980.4,63.057868
0,1,0,1,0,1,0,0,0,4,1,15,3,14115.2,76.948667
0,1,0,1,0,1,0,0,0,1,2,15,3,39437.6,27.004756
0,1,0,1,0,1,0,0,0,2,2,15,3,22159.2,47.669091
0,1,0,1,0,1,0,0,0,3,2,15,3,17243.0,63.528954
0,1,0,1,0,1,0,0,0,4,2,15,3,14247.2,77.152
0,1,0,1,0,1,0,0,0,1,0,0,6,40238.0,26.561439
0,1,0,1,0,1,0,0,0,2,0,0,6,22251.0,47.64249
0,1,0,1,0,1,0,0,0,3,0,0,6,17818.2,63.477076
0,1,0,1,0,1,0,0,0,4,0,0,6,13981.0,76.758132
0,1,0,1,0,1,0,0,0,1,1,0,6,41471.2,26.322439
0,1,0,1,0,1,0,0,0,2,1,0,6,22385.0,47.273478
0,1,0,1,0,1,0,0,0,3,1,0,6,16943.6,63.278824
0,1,0,1,0,1,0,0,0,4,1,0,6,14194.6,76.275832
0,1,0,1,0,1,0,0,0,1,2,0,6,39465.4,26.707295
0,1,0,1,0,1,0,0,0,2,2,0,6,22209.4,46.759091
0,1,0,1,0,1,0,0,0,3,2,0,6,17221.6,63.403529
0,1,0,1,0,1,0,0,0,4,2,0,6,13938.0,76.205385
0,1,0,1,0,1,0,0,0,1,0,5,6,39678.2,26.096282
0,1,0,1,0,1,0,0,0,2,0,5,6,22299.6,47.536798
0,1,0,1,0,1,0,0,0,3,0,5,6,17822.8,63.414771
0,1,0,1,0,1,0,0,0,4,0,5,6,14024.0,76.779048
0,1,0,1,0,1,0,0,0,1,1,5,6,41562.4,26.190244
0,1,0,1,0,1,0,0,0,2,1,5,6,22279.8,47.45917
0,1,0,1,0,1,0,0,0,3,1,5,6,16776.2,63.532941
0,1,0,1,0,1,0,0,0,4,1,5,6,14167.8,76.920667
0,1,0,1,0,1,0,0,0,1,2,5,6,39457.2,26.568385
0,1,0,1,0,1,0,0,0,2,2,5,6,22245.4,47.333913
0,1,0,1,0,1,0,0,0,3,2,5,6,17282.4,63.585294
0,1,0,1,0,1,0,0,0,4,2,5,6,14190.2,76.818952
0,1,0,1,0,1,0,0,0,1,0,15,6,40304.2,27.0045
0,1,0,1,0,1,0,0,0,2,0,15,6,22358.4,47.525376
0,1,0,1,0,1,0,0,0,3,0,15,6,17724.0,63.994445
0,1,0,1,0,1,0,0,0,4,0,15,6,14168.4,75.967744
0,1,0,1,0,1,0,0,0,1,1,15,6,41569.8,26.339547
0,1,0,1,0,1,0,0,0,2,1,15,6,22270.0,48.036126
0,1,0,1,0,1,0,0,0,3,1,15,6,16450.8,62.843897
0,1,0,1,0,1,0,0,0,4,1,15,6,14239.6,76.425714
0,1,0,1,0,1,0,0,0,1,2,15,6,39414.6,27.283013
0,1,0,1,0,1,0,0,0,2,2,15,6,22200.2,47.53585
0,1,0,1,0,1,0,0,0,3,2,15,6,17221.2,63.419215
0,1,0,1,0,1,0,0,0,4,2,15,6,14240.4,76.655429
0,1,0,1,0,1,0,0,1,1,0,0,0,40353.2,26.077
0,1,0,1,0,1,0,0,1,2,0,0,0,22374.8,47.492609
0,1,0,1,0,1,0,0,1,3,0,0,0,17814.8,63.604379
0,1,0,1,0,1,0,0,1,4,0,0,0,14054.4,76.498571
0,1,0,1,0,1,0,0,1,1,1,0,0,41591.4,26.93971
0,1,0,1,0,1,0,0,1,2,1,0,0,22244.6,47.815217
0,1,0,1,0,1,0,0,1,3,1,0,0,16940.2,63.164706
0,1,0,1,0,1,0,0,1,4,1,0,0,13682.2,76.832857
0,1,0,1,0,1,0,0,1,1,2,0,0,39422.4,26.844385
0,1,0,1,0,1,0,0,1,2,2,0,0,22198.2,46.856364
0,1,0,1,0,1,0,0,1,3,2,0,0,16863.2,62.888823
0,1,0,1,0,1,0,0,1,4,2,0,0,14327.0,77.357429
0,1,0,1,0,1,0,0,1,1,0,5,0,40194.2,26.583038
0,1,0,1,0,1,0,0,1,2,0,5,0,22316.8,47.610672
0,1,0,1,0,1,0,0,1,3,0,5,0,17762.2,63.618889
0,1,0,1,0,1,0,0,1,4,0,5,0,14109.4,76.323143
0,1,0,1,0,1,0,0,1,1,1,5,0,41575.0,26.743484
